Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,328,227,328,(X)
Estimate Sex And Age Total Population Male,123,108,37.5,14.4
Estimate Sex And Age Total Population Female,205,135,62.5,14.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),60.0,36.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,34,53,10.4,13.8
Estimate Sex And Age Total Population 5 To 9 Years,18,28,5.5,7.9
Estimate Sex And Age Total Population 10 To 14 Years,72,65,22.0,9.7
Estimate Sex And Age Total Population 15 To 19 Years,47,53,14.3,11.0
Estimate Sex And Age Total Population 20 To 24 Years,0,14,0.0,12.1
Estimate Sex And Age Total Population 25 To 34 Years,23,38,7.0,10.9
Estimate Sex And Age Total Population 35 To 44 Years,35,56,10.7,15.2
Estimate Sex And Age Total Population 45 To 54 Years,11,19,3.4,5.3
Estimate Sex And Age Total Population 55 To 59 Years,18,28,5.5,7.7
Estimate Sex And Age Total Population 60 To 64 Years,25,28,7.6,10.9
Estimate Sex And Age Total Population 65 To 74 Years,13,14,4.0,5.9
Estimate Sex And Age Total Population 75 To 84 Years,0,14,0.0,12.1
Estimate Sex And Age Total Population 85 Years And Over,32,44,9.8,15.4
Estimate Sex And Age Total Population Median Age (Years),16.8,36.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,171,154,52.1,21.3
Estimate Sex And Age Total Population 16 Years And Over,185,131,56.4,25.4
Estimate Sex And Age Total Population 18 Years And Over,157,102,47.9,21.3
Estimate Sex And Age Total Population 21 Years And Over,157,102,47.9,21.3
Estimate Sex And Age Total Population 62 Years And Over,45,46,13.7,17.3
Estimate Sex And Age Total Population 65 Years And Over,45,46,13.7,17.3
Estimate Sex And Age Total Population 18 Years And Over,157,102,157,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,23,28,14.6,15.0
Estimate Sex And Age Total Population 18 Years And Over Female,134,88,85.4,15.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),17.2,21.0,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,45,46,45,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,7,11,15.6,29.0
Estimate Sex And Age Total Population 65 Years And Over Female,38,45,84.4,29.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),18.4,47.7,(X),(X)
Estimate Race Total Population,328,227,328,(X)
Estimate Race Total Population One Race,328,227,100.0,12.1
Estimate Race Total Population Two Or More Races,0,14,0.0,12.1
Estimate Race Total Population One Race,328,227,100.0,12.1
Estimate Race Total Population One Race White,17,26,5.2,9.2
Estimate Race Total Population One Race Black Or African American,311,228,94.8,9.2
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,12.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,12.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,12.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,12.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,12.1
Estimate Race Total Population One Race Asian,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Korean,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Vietnamese,0,14,0.0,12.1
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,12.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,12.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,12.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,12.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,12.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,12.1
Estimate Race Total Population One Race Some Other Race,0,14,0.0,12.1
Estimate Race Total Population Two Or More Races,0,14,0.0,12.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,14,0.0,12.1
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,14,0.0,12.1
Estimate Race Total Population Two Or More Races White And Asian,0,14,0.0,12.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,14,0.0,12.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,328,227,328,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,17,26,5.2,9.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,311,228,94.8,9.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,14,0.0,12.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,14,0.0,12.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,14,0.0,12.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population,328,227,328,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,328,227,100.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,17,26,5.2,9.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,311,228,94.8,9.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,14,0.0,12.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,14,0.0,12.1
