Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,5300,813,5300,(X)
Estimate Sex And Age Total Population Male,2464,395,46.5,4.3
Estimate Sex And Age Total Population Female,2836,532,53.5,4.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),86.9,15.0,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,310,208,5.8,3.5
Estimate Sex And Age Total Population 5 To 9 Years,294,137,5.5,2.2
Estimate Sex And Age Total Population 10 To 14 Years,232,80,4.4,1.6
Estimate Sex And Age Total Population 15 To 19 Years,371,163,7.0,2.8
Estimate Sex And Age Total Population 20 To 24 Years,178,126,3.4,2.2
Estimate Sex And Age Total Population 25 To 34 Years,528,211,10.0,3.3
Estimate Sex And Age Total Population 35 To 44 Years,564,148,10.6,3.0
Estimate Sex And Age Total Population 45 To 54 Years,942,247,17.8,4.5
Estimate Sex And Age Total Population 55 To 59 Years,491,258,9.3,4.4
Estimate Sex And Age Total Population 60 To 64 Years,405,152,7.6,2.9
Estimate Sex And Age Total Population 65 To 74 Years,696,187,13.1,3.5
Estimate Sex And Age Total Population 75 To 84 Years,205,91,3.9,1.7
Estimate Sex And Age Total Population 85 Years And Over,84,55,1.6,1.0
Estimate Sex And Age Total Population Median Age (Years),47.3,4.8,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,1186,361,22.4,4.7
Estimate Sex And Age Total Population 16 Years And Over,4309,620,81.3,4.9
Estimate Sex And Age Total Population 18 Years And Over,4114,575,77.6,4.7
Estimate Sex And Age Total Population 21 Years And Over,4055,570,76.5,4.6
Estimate Sex And Age Total Population 62 Years And Over,1200,232,22.6,4.1
Estimate Sex And Age Total Population 65 Years And Over,985,214,18.6,4.0
Estimate Sex And Age Total Population 18 Years And Over,4114,575,4114,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,2041,303,49.6,4.0
Estimate Sex And Age Total Population 18 Years And Over Female,2073,355,50.4,4.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),98.5,15.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,985,214,985,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,555,136,56.3,10.4
Estimate Sex And Age Total Population 65 Years And Over Female,430,154,43.7,10.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),129.1,56.7,(X),(X)
Estimate Race Total Population,5300,813,5300,(X)
Estimate Race Total Population One Race,5260,802,99.2,0.8
Estimate Race Total Population Two Or More Races,40,45,0.8,0.8
Estimate Race Total Population One Race,5260,802,99.2,0.8
Estimate Race Total Population One Race White,5226,799,98.6,1.0
Estimate Race Total Population One Race Black Or African American,0,19,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native,34,34,0.6,0.6
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,24,29,0.5,0.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,19,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,19,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,19,0.0,0.8
Estimate Race Total Population One Race Asian,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Asian Indian,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Chinese,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Filipino,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Japanese,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Korean,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Vietnamese,0,19,0.0,0.8
Estimate Race Total Population One Race Asian Other Asian,0,19,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,19,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,19,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,19,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,19,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,19,0.0,0.8
Estimate Race Total Population One Race Some Other Race,0,19,0.0,0.8
Estimate Race Total Population Two Or More Races,40,45,0.8,0.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,19,0.0,0.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,40,45,0.8,0.8
Estimate Race Total Population Two Or More Races White And Asian,0,19,0.0,0.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,19,0.0,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,5300,813,5300,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,5266,810,99.4,0.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,19,0.0,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,74,54,1.4,1.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,19,0.0,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,19,0.0,0.8
