Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,5680,608,5680,(X)
Estimate Sex And Age Total Population Male,2699,379,47.5,4.7
Estimate Sex And Age Total Population Female,2981,428,52.5,4.7
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),90.5,17.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,82,80,1.4,1.4
Estimate Sex And Age Total Population 5 To 9 Years,67,44,1.2,0.8
Estimate Sex And Age Total Population 10 To 14 Years,57,28,1.0,0.5
Estimate Sex And Age Total Population 15 To 19 Years,101,73,1.8,1.2
Estimate Sex And Age Total Population 20 To 24 Years,891,379,15.7,5.9
Estimate Sex And Age Total Population 25 To 34 Years,1725,348,30.4,5.6
Estimate Sex And Age Total Population 35 To 44 Years,677,290,11.9,4.9
Estimate Sex And Age Total Population 45 To 54 Years,409,108,7.2,2.0
Estimate Sex And Age Total Population 55 To 59 Years,293,130,5.2,2.2
Estimate Sex And Age Total Population 60 To 64 Years,486,192,8.6,3.4
Estimate Sex And Age Total Population 65 To 74 Years,661,194,11.6,3.2
Estimate Sex And Age Total Population 75 To 84 Years,142,75,2.5,1.4
Estimate Sex And Age Total Population 85 Years And Over,89,52,1.6,0.9
Estimate Sex And Age Total Population Median Age (Years),34.1,3.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,255,111,4.5,1.8
Estimate Sex And Age Total Population 16 Years And Over,5474,592,96.4,1.9
Estimate Sex And Age Total Population 18 Years And Over,5425,575,95.5,1.8
Estimate Sex And Age Total Population 21 Years And Over,5342,575,94.0,2.1
Estimate Sex And Age Total Population 62 Years And Over,1060,229,18.7,4.0
Estimate Sex And Age Total Population 65 Years And Over,892,194,15.7,3.3
Estimate Sex And Age Total Population 18 Years And Over,5425,575,5425,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,2512,356,46.3,4.9
Estimate Sex And Age Total Population 18 Years And Over Female,2913,424,53.7,4.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),86.2,17.0,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,892,194,892,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,496,119,55.6,8.7
Estimate Sex And Age Total Population 65 Years And Over Female,396,126,44.4,8.7
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),125.3,47.9,(X),(X)
Estimate Race Total Population,5680,608,5680,(X)
Estimate Race Total Population One Race,5350,554,94.2,3.4
Estimate Race Total Population Two Or More Races,330,204,5.8,3.4
Estimate Race Total Population One Race,5350,554,94.2,3.4
Estimate Race Total Population One Race White,4646,520,81.8,4.9
Estimate Race Total Population One Race Black Or African American,458,243,8.1,4.1
Estimate Race Total Population One Race American Indian And Alaska Native,0,19,0.0,0.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,19,0.0,0.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,19,0.0,0.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,19,0.0,0.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,19,0.0,0.7
Estimate Race Total Population One Race Asian,170,89,3.0,1.6
Estimate Race Total Population One Race Asian Asian Indian,40,35,0.7,0.6
Estimate Race Total Population One Race Asian Chinese,14,19,0.2,0.3
Estimate Race Total Population One Race Asian Filipino,0,19,0.0,0.7
Estimate Race Total Population One Race Asian Japanese,0,19,0.0,0.7
Estimate Race Total Population One Race Asian Korean,46,54,0.8,1.0
Estimate Race Total Population One Race Asian Vietnamese,20,34,0.4,0.6
Estimate Race Total Population One Race Asian Other Asian,50,51,0.9,0.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,19,0.0,0.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,19,0.0,0.7
