Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,936,264,936,(X)
Estimate Sex And Age Total Population Male,458,158,48.9,5.4
Estimate Sex And Age Total Population Female,478,122,51.1,5.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),95.8,20.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,45,39,4.8,3.9
Estimate Sex And Age Total Population 5 To 9 Years,63,67,6.7,6.9
Estimate Sex And Age Total Population 10 To 14 Years,112,82,12.0,6.9
Estimate Sex And Age Total Population 15 To 19 Years,92,71,9.8,7.1
Estimate Sex And Age Total Population 20 To 24 Years,31,43,3.3,4.2
Estimate Sex And Age Total Population 25 To 34 Years,133,70,14.2,7.1
Estimate Sex And Age Total Population 35 To 44 Years,136,78,14.5,7.7
Estimate Sex And Age Total Population 45 To 54 Years,92,60,9.8,5.0
Estimate Sex And Age Total Population 55 To 59 Years,45,40,4.8,4.3
Estimate Sex And Age Total Population 60 To 64 Years,50,49,5.3,5.4
Estimate Sex And Age Total Population 65 To 74 Years,94,84,10.0,8.7
Estimate Sex And Age Total Population 75 To 84 Years,33,38,3.5,4.3
Estimate Sex And Age Total Population 85 Years And Over,10,15,1.1,1.7
Estimate Sex And Age Total Population Median Age (Years),34.7,5.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,282,127,30.1,8.4
Estimate Sex And Age Total Population 16 Years And Over,712,193,76.1,9.2
Estimate Sex And Age Total Population 18 Years And Over,654,178,69.9,8.4
Estimate Sex And Age Total Population 21 Years And Over,624,166,66.7,8.4
Estimate Sex And Age Total Population 62 Years And Over,182,102,19.4,11.2
Estimate Sex And Age Total Population 65 Years And Over,137,89,14.6,9.6
Estimate Sex And Age Total Population 18 Years And Over,654,178,654,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,285,112,43.6,9.6
Estimate Sex And Age Total Population 18 Years And Over Female,369,104,56.4,9.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),77.2,30.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,137,89,137,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,71,56,51.8,19.2
Estimate Sex And Age Total Population 65 Years And Over Female,66,46,48.2,19.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),107.6,81.5,(X),(X)
Estimate Race Total Population,936,264,936,(X)
Estimate Race Total Population One Race,905,267,96.7,3.7
Estimate Race Total Population Two Or More Races,31,33,3.3,3.7
Estimate Race Total Population One Race,905,267,96.7,3.7
Estimate Race Total Population One Race White,787,258,84.1,11.1
Estimate Race Total Population One Race Black Or African American,80,92,8.5,9.8
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,3.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,3.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,3.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,3.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,3.7
Estimate Race Total Population One Race Asian,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Korean,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,3.7
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,3.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,3.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,3.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,3.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,3.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,3.7
Estimate Race Total Population One Race Some Other Race,38,63,4.1,6.6
Estimate Race Total Population Two Or More Races,31,33,3.3,3.7
Estimate Race Total Population Two Or More Races White And Black Or African American,1,3,0.1,0.3
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,16,30,1.7,3.4
Estimate Race Total Population Two Or More Races White And Asian,9,15,1.0,1.6
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,5,8,0.5,0.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,936,264,936,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,813,257,86.9,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,86,93,9.2,9.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,21,31,2.2,3.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,9,15,1.0,1.6
