Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,4066,349,4066,(X)
Estimate Sex And Age Total Population Male,1964,311,48.3,5.8
Estimate Sex And Age Total Population Female,2102,272,51.7,5.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),93.4,21.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,247,133,6.1,3.2
Estimate Sex And Age Total Population 5 To 9 Years,250,78,6.1,1.9
Estimate Sex And Age Total Population 10 To 14 Years,526,199,12.9,4.6
Estimate Sex And Age Total Population 15 To 19 Years,179,99,4.4,2.4
Estimate Sex And Age Total Population 20 To 24 Years,248,117,6.1,2.8
Estimate Sex And Age Total Population 25 To 34 Years,448,167,11.0,4.0
Estimate Sex And Age Total Population 35 To 44 Years,476,154,11.7,3.7
Estimate Sex And Age Total Population 45 To 54 Years,574,219,14.1,5.0
Estimate Sex And Age Total Population 55 To 59 Years,234,91,5.8,2.2
Estimate Sex And Age Total Population 60 To 64 Years,269,123,6.6,3.0
Estimate Sex And Age Total Population 65 To 74 Years,319,137,7.8,3.3
Estimate Sex And Age Total Population 75 To 84 Years,197,95,4.8,2.3
Estimate Sex And Age Total Population 85 Years And Over,99,57,2.4,1.4
Estimate Sex And Age Total Population Median Age (Years),37.7,5.8,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,1089,246,26.8,5.3
Estimate Sex And Age Total Population 16 Years And Over,3013,317,74.1,5.5
Estimate Sex And Age Total Population 18 Years And Over,2977,312,73.2,5.3
Estimate Sex And Age Total Population 21 Years And Over,2842,287,69.9,4.9
Estimate Sex And Age Total Population 62 Years And Over,774,203,19.0,4.9
Estimate Sex And Age Total Population 65 Years And Over,615,191,15.1,4.7
Estimate Sex And Age Total Population 18 Years And Over,2977,312,2977,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1364,205,45.8,4.3
Estimate Sex And Age Total Population 18 Years And Over Female,1613,198,54.2,4.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),84.6,14.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,615,191,615,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,241,109,39.2,11.5
Estimate Sex And Age Total Population 65 Years And Over Female,374,128,60.8,11.5
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),64.4,33.1,(X),(X)
Estimate Race Total Population,4066,349,4066,(X)
Estimate Race Total Population One Race,3717,439,91.4,8.8
Estimate Race Total Population Two Or More Races,349,368,8.6,8.8
Estimate Race Total Population One Race,3717,439,91.4,8.8
Estimate Race Total Population One Race White,3563,441,87.6,9.3
Estimate Race Total Population One Race Black Or African American,122,144,3.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,0.8
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,0.8
Estimate Race Total Population One Race Asian,20,26,0.5,0.6
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,0.8
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,0.8
Estimate Race Total Population One Race Asian Filipino,20,26,0.5,0.6
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,0.8
Estimate Race Total Population One Race Asian Korean,0,12,0.0,0.8
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,0.8
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,0.8
Estimate Race Total Population One Race Some Other Race,12,18,0.3,0.4
Estimate Race Total Population Two Or More Races,349,368,8.6,8.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,12,0.0,0.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,20,21,0.5,0.5
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,0.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,4066,349,4066,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,3912,360,96.2,3.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,122,144,3.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,20,21,0.5,0.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,20,26,0.5,0.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,341,369,8.4,8.8
Estimate Hispanic Or Latino And Race Total Population,4066,349,4066,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),14,22,0.3,0.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,12,0.0,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,14,22,0.3,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,4052,350,99.7,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,3563,441,87.6,9.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,122,144,3.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,20,26,0.5,0.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,12,18,0.3,0.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,335,367,8.2,8.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,315,367,7.7,8.8
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",20,21,0.5,0.5
Estimate Total Housing Units,1495,185,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",2977,312,2977,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",1364,205,45.8,4.3
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",1613,198,54.2,4.3
