Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1096,342,1096,(X)
Estimate Sex And Age Total Population Male,626,235,57.1,7.2
Estimate Sex And Age Total Population Female,470,139,42.9,7.2
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),133.2,38.2,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,44,33,4.0,2.7
Estimate Sex And Age Total Population 5 To 9 Years,51,39,4.7,3.7
Estimate Sex And Age Total Population 10 To 14 Years,32,33,2.9,3.2
Estimate Sex And Age Total Population 15 To 19 Years,0,13,0.0,3.6
Estimate Sex And Age Total Population 20 To 24 Years,226,151,20.6,10.5
Estimate Sex And Age Total Population 25 To 34 Years,243,123,22.2,9.1
Estimate Sex And Age Total Population 35 To 44 Years,232,107,21.2,7.0
Estimate Sex And Age Total Population 45 To 54 Years,102,64,9.3,6.0
Estimate Sex And Age Total Population 55 To 59 Years,41,34,3.7,3.2
Estimate Sex And Age Total Population 60 To 64 Years,34,34,3.1,3.1
Estimate Sex And Age Total Population 65 To 74 Years,45,66,4.1,5.7
Estimate Sex And Age Total Population 75 To 84 Years,41,47,3.7,4.0
Estimate Sex And Age Total Population 85 Years And Over,5,8,0.5,0.8
Estimate Sex And Age Total Population Median Age (Years),32.4,6.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,127,89,11.6,8.2
Estimate Sex And Age Total Population 16 Years And Over,969,331,88.4,8.2
Estimate Sex And Age Total Population 18 Years And Over,969,331,88.4,8.2
Estimate Sex And Age Total Population 21 Years And Over,969,331,88.4,8.2
Estimate Sex And Age Total Population 62 Years And Over,112,89,10.2,7.3
Estimate Sex And Age Total Population 65 Years And Over,91,84,8.3,7.0
Estimate Sex And Age Total Population 18 Years And Over,969,331,969,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,540,239,55.7,8.9
Estimate Sex And Age Total Population 18 Years And Over Female,429,125,44.3,8.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),125.9,43.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,91,84,91,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,36,44,39.6,26.0
