Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,3239,471,3239,(X)
Estimate Sex And Age Total Population Male,1714,282,52.9,3.3
Estimate Sex And Age Total Population Female,1525,235,47.1,3.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),112.4,15.0,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,218,95,6.7,2.7
Estimate Sex And Age Total Population 5 To 9 Years,172,70,5.3,2.0
Estimate Sex And Age Total Population 10 To 14 Years,147,61,4.5,1.7
Estimate Sex And Age Total Population 15 To 19 Years,340,145,10.5,4.0
Estimate Sex And Age Total Population 20 To 24 Years,180,74,5.6,2.3
Estimate Sex And Age Total Population 25 To 34 Years,432,220,13.3,6.2
Estimate Sex And Age Total Population 35 To 44 Years,294,94,9.1,2.7
Estimate Sex And Age Total Population 45 To 54 Years,559,187,17.3,5.0
Estimate Sex And Age Total Population 55 To 59 Years,226,82,7.0,2.7
Estimate Sex And Age Total Population 60 To 64 Years,197,84,6.1,2.4
Estimate Sex And Age Total Population 65 To 74 Years,270,91,8.3,2.8
Estimate Sex And Age Total Population 75 To 84 Years,152,76,4.7,2.3
Estimate Sex And Age Total Population 85 Years And Over,52,33,1.6,1.1
Estimate Sex And Age Total Population Median Age (Years),40.9,6.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,682,182,21.1,4.5
Estimate Sex And Age Total Population 16 Years And Over,2662,395,82.2,3.9
Estimate Sex And Age Total Population 18 Years And Over,2557,384,78.9,4.5
Estimate Sex And Age Total Population 21 Years And Over,2304,359,71.1,5.7
Estimate Sex And Age Total Population 62 Years And Over,551,127,17.0,3.7
Estimate Sex And Age Total Population 65 Years And Over,474,126,14.6,3.9
Estimate Sex And Age Total Population 18 Years And Over,2557,384,2557,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1352,240,52.9,3.4
Estimate Sex And Age Total Population 18 Years And Over Female,1205,181,47.1,3.4
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),112.2,15.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,474,126,474,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,241,65,50.8,6.1
Estimate Sex And Age Total Population 65 Years And Over Female,233,73,49.2,6.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),103.4,26.1,(X),(X)
Estimate Race Total Population,3239,471,3239,(X)
Estimate Race Total Population One Race,3098,456,95.6,3.1
Estimate Race Total Population Two Or More Races,141,104,4.4,3.1
Estimate Race Total Population One Race,3098,456,95.6,3.1
Estimate Race Total Population One Race White,3075,454,94.9,3.2
Estimate Race Total Population One Race Black Or African American,7,14,0.2,0.4
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,1.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,1.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,1.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,1.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,1.1
Estimate Race Total Population One Race Asian,6,14,0.2,0.5
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Korean,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,1.1
Estimate Race Total Population One Race Asian Other Asian,6,14,0.2,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,1.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,1.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,1.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,1.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,1.1
Estimate Race Total Population One Race Some Other Race,10,11,0.3,0.3
Estimate Race Total Population Two Or More Races,141,104,4.4,3.1
Estimate Race Total Population Two Or More Races White And Black Or African American,14,23,0.4,0.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,27,27,0.8,0.8
Estimate Race Total Population Two Or More Races White And Asian,20,26,0.6,0.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,1.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,3239,471,3239,(X)
