Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1205,378,1205,(X)
Estimate Sex And Age Total Population Male,481,199,39.9,10.5
Estimate Sex And Age Total Population Female,724,259,60.1,10.5
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),66.4,30.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,26,28,2.2,2.4
Estimate Sex And Age Total Population 5 To 9 Years,66,86,5.5,6.1
Estimate Sex And Age Total Population 10 To 14 Years,72,68,6.0,5.2
Estimate Sex And Age Total Population 15 To 19 Years,45,51,3.7,4.0
Estimate Sex And Age Total Population 20 To 24 Years,12,32,1.0,2.6
Estimate Sex And Age Total Population 25 To 34 Years,98,83,8.1,6.5
Estimate Sex And Age Total Population 35 To 44 Years,246,119,20.4,8.0
Estimate Sex And Age Total Population 45 To 54 Years,112,79,9.3,5.9
Estimate Sex And Age Total Population 55 To 59 Years,72,47,6.0,3.9
Estimate Sex And Age Total Population 60 To 64 Years,158,116,13.1,9.4
Estimate Sex And Age Total Population 65 To 74 Years,105,102,8.7,7.9
Estimate Sex And Age Total Population 75 To 84 Years,53,46,4.4,3.6
Estimate Sex And Age Total Population 85 Years And Over,140,149,11.6,11.6
Estimate Sex And Age Total Population Median Age (Years),47.9,12.8,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,209,142,17.3,8.9
Estimate Sex And Age Total Population 16 Years And Over,1041,308,86.4,7.1
Estimate Sex And Age Total Population 18 Years And Over,996,296,82.7,8.9
Estimate Sex And Age Total Population 21 Years And Over,996,296,82.7,8.9
Estimate Sex And Age Total Population 62 Years And Over,370,196,30.7,12.9
Estimate Sex And Age Total Population 65 Years And Over,298,185,24.7,12.6
Estimate Sex And Age Total Population 18 Years And Over,996,296,996,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,364,135,36.5,9.6
Estimate Sex And Age Total Population 18 Years And Over Female,632,222,63.5,9.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),57.6,24.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,298,185,298,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,80,65,26.8,21.5
Estimate Sex And Age Total Population 65 Years And Over Female,218,165,73.2,21.5
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),36.7,43.2,(X),(X)
Estimate Race Total Population,1205,378,1205,(X)
Estimate Race Total Population One Race,1186,387,98.4,2.8
Estimate Race Total Population Two Or More Races,19,31,1.6,2.8
Estimate Race Total Population One Race,1186,387,98.4,2.8
Estimate Race Total Population One Race White,1182,385,98.1,3.0
Estimate Race Total Population One Race Black Or African American,4,11,0.3,0.9
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,3.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,3.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,3.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,3.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,3.1
Estimate Race Total Population One Race Asian,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Korean,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,3.1
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,3.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,3.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,3.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,3.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,3.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,3.1
Estimate Race Total Population One Race Some Other Race,0,13,0.0,3.1
Estimate Race Total Population Two Or More Races,19,31,1.6,2.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,3.1
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,3.1
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,3.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,3.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,1205,378,1205,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,1201,376,99.7,0.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,4,11,0.3,0.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,3.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,3.1
