Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,380,100,380,(X)
Estimate Sex And Age Total Population Male,194,56,51.1,6.5
Estimate Sex And Age Total Population Female,186,55,48.9,6.5
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),104.3,28.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,17,13,4.5,3.1
Estimate Sex And Age Total Population 5 To 9 Years,37,21,9.7,4.7
Estimate Sex And Age Total Population 10 To 14 Years,25,21,6.6,4.8
Estimate Sex And Age Total Population 15 To 19 Years,23,20,6.1,4.3
Estimate Sex And Age Total Population 20 To 24 Years,31,27,8.2,6.5
Estimate Sex And Age Total Population 25 To 34 Years,49,28,12.9,6.0
Estimate Sex And Age Total Population 35 To 44 Years,32,19,8.4,4.6
Estimate Sex And Age Total Population 45 To 54 Years,76,32,20.0,7.9
Estimate Sex And Age Total Population 55 To 59 Years,22,16,5.8,4.0
Estimate Sex And Age Total Population 60 To 64 Years,18,11,4.7,3.2
Estimate Sex And Age Total Population 65 To 74 Years,39,19,10.3,5.3
Estimate Sex And Age Total Population 75 To 84 Years,8,8,2.1,2.2
Estimate Sex And Age Total Population 85 Years And Over,3,5,0.8,1.4
Estimate Sex And Age Total Population Median Age (Years),37.3,10.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,89,39,23.4,6.5
Estimate Sex And Age Total Population 16 Years And Over,297,75,78.2,6.9
Estimate Sex And Age Total Population 18 Years And Over,291,73,76.6,6.5
Estimate Sex And Age Total Population 21 Years And Over,267,59,70.3,7.0
Estimate Sex And Age Total Population 62 Years And Over,63,26,16.6,7.0
Estimate Sex And Age Total Population 65 Years And Over,50,23,13.2,6.2
Estimate Sex And Age Total Population 18 Years And Over,291,73,291,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,139,40,47.8,7.0
Estimate Sex And Age Total Population 18 Years And Over Female,152,43,52.2,7.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),91.4,27.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,50,23,50,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,20,12,40.0,15.4
Estimate Sex And Age Total Population 65 Years And Over Female,30,16,60.0,15.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),66.7,47.4,(X),(X)
Estimate Race Total Population,380,100,380,(X)
Estimate Race Total Population One Race,380,100,100.0,6.4
Estimate Race Total Population Two Or More Races,0,10,0.0,6.4
Estimate Race Total Population One Race,380,100,100.0,6.4
Estimate Race Total Population One Race White,380,100,100.0,6.4
Estimate Race Total Population One Race Black Or African American,0,10,0.0,6.4
Estimate Race Total Population One Race American Indian And Alaska Native,0,10,0.0,6.4
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,6.4
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,6.4
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,6.4
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,6.4
Estimate Race Total Population One Race Asian,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Japanese,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Korean,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Vietnamese,0,10,0.0,6.4
Estimate Race Total Population One Race Asian Other Asian,0,10,0.0,6.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,10,0.0,6.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,10,0.0,6.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,10,0.0,6.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,10,0.0,6.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,10,0.0,6.4
Estimate Race Total Population One Race Some Other Race,0,10,0.0,6.4
Estimate Race Total Population Two Or More Races,0,10,0.0,6.4
Estimate Race Total Population Two Or More Races White And Black Or African American,0,10,0.0,6.4
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,10,0.0,6.4
Estimate Race Total Population Two Or More Races White And Asian,0,10,0.0,6.4
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,10,0.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,380,100,380,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,380,100,100.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,10,0.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,10,0.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,10,0.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,10,0.0,6.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population,380,100,380,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),7,10,1.8,2.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,7,10,1.8,2.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,373,99,98.2,2.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,373,99,98.2,2.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,10,0.0,6.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,10,0.0,6.4
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,10,0.0,6.4
Estimate Total Housing Units,173,36,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",291,73,291,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",139,40,47.8,7.0
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",152,43,52.2,7.0
