Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,272,127,272,(X)
Estimate Sex And Age Total Population Male,148,90,54.4,13.4
Estimate Sex And Age Total Population Female,124,53,45.6,13.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),119.4,61.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,12,19,4.4,5.4
Estimate Sex And Age Total Population 5 To 9 Years,16,12,5.9,4.3
Estimate Sex And Age Total Population 10 To 14 Years,23,27,8.5,6.6
Estimate Sex And Age Total Population 15 To 19 Years,32,24,11.8,5.8
Estimate Sex And Age Total Population 20 To 24 Years,19,21,7.0,7.3
Estimate Sex And Age Total Population 25 To 34 Years,26,29,9.6,8.0
Estimate Sex And Age Total Population 35 To 44 Years,18,21,6.6,5.2
Estimate Sex And Age Total Population 45 To 54 Years,24,13,8.8,5.3
Estimate Sex And Age Total Population 55 To 59 Years,10,8,3.7,3.5
Estimate Sex And Age Total Population 60 To 64 Years,4,4,1.5,1.6
Estimate Sex And Age Total Population 65 To 74 Years,26,12,9.6,7.3
Estimate Sex And Age Total Population 75 To 84 Years,42,40,15.4,14.1
Estimate Sex And Age Total Population 85 Years And Over,20,11,7.4,5.5
Estimate Sex And Age Total Population Median Age (Years),39.3,30.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,79,69,29.0,14.2
Estimate Sex And Age Total Population 16 Years And Over,206,73,75.7,15.2
Estimate Sex And Age Total Population 18 Years And Over,193,71,71.0,14.2
Estimate Sex And Age Total Population 21 Years And Over,178,66,65.4,13.8
Estimate Sex And Age Total Population 62 Years And Over,92,43,33.8,19.5
Estimate Sex And Age Total Population 65 Years And Over,88,43,32.4,19.0
Estimate Sex And Age Total Population 18 Years And Over,193,71,193,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,91,41,47.2,13.6
Estimate Sex And Age Total Population 18 Years And Over Female,102,47,52.8,13.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),89.2,48.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,88,43,88,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,25,11,28.4,15.6
Estimate Sex And Age Total Population 65 Years And Over Female,63,41,71.6,15.6
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),39.7,30.6,(X),(X)
Estimate Race Total Population,272,127,272,(X)
Estimate Race Total Population One Race,272,127,100.0,11.2
Estimate Race Total Population Two Or More Races,0,12,0.0,11.2
Estimate Race Total Population One Race,272,127,100.0,11.2
Estimate Race Total Population One Race White,272,127,100.0,11.2
Estimate Race Total Population One Race Black Or African American,0,12,0.0,11.2
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,11.2
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,11.2
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,11.2
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,11.2
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,11.2
Estimate Race Total Population One Race Asian,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Korean,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,11.2
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,11.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,11.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,11.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,11.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,11.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,11.2
Estimate Race Total Population One Race Some Other Race,0,12,0.0,11.2
Estimate Race Total Population Two Or More Races,0,12,0.0,11.2
Estimate Race Total Population Two Or More Races White And Black Or African American,0,12,0.0,11.2
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,12,0.0,11.2
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,11.2
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,272,127,272,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,272,127,100.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,12,0.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,12,0.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,11.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,12,0.0,11.2
Estimate Hispanic Or Latino And Race Total Population,272,127,272,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),2,3,0.7,1.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,11.2
