Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,130,151,130,(X)
Estimate Sex And Age Total Population Male,86,102,66.2,14.3
Estimate Sex And Age Total Population Female,44,53,33.8,14.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),195.5,141.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,21,35,16.2,10.8
Estimate Sex And Age Total Population 5 To 9 Years,14,22,10.8,6.7
Estimate Sex And Age Total Population 10 To 14 Years,14,21,10.8,6.6
Estimate Sex And Age Total Population 15 To 19 Years,0,13,0.0,24.7
Estimate Sex And Age Total Population 20 To 24 Years,0,13,0.0,24.7
Estimate Sex And Age Total Population 25 To 34 Years,21,32,16.2,10.4
Estimate Sex And Age Total Population 35 To 44 Years,15,24,11.5,7.4
Estimate Sex And Age Total Population 45 To 54 Years,10,16,7.7,5.1
Estimate Sex And Age Total Population 55 To 59 Years,0,13,0.0,24.7
Estimate Sex And Age Total Population 60 To 64 Years,12,21,9.2,25.2
Estimate Sex And Age Total Population 65 To 74 Years,23,36,17.7,32.8
Estimate Sex And Age Total Population 75 To 84 Years,0,13,0.0,24.7
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,24.7
Estimate Sex And Age Total Population Median Age (Years),31.8,41.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,49,76,37.7,21.6
Estimate Sex And Age Total Population 16 Years And Over,81,80,62.3,21.6
Estimate Sex And Age Total Population 18 Years And Over,81,80,62.3,21.6
Estimate Sex And Age Total Population 21 Years And Over,81,80,62.3,21.6
Estimate Sex And Age Total Population 62 Years And Over,35,32,26.9,39.3
Estimate Sex And Age Total Population 65 Years And Over,23,36,17.7,32.8
Estimate Sex And Age Total Population 18 Years And Over,81,80,81,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,37,32,45.7,22.7
Estimate Sex And Age Total Population 18 Years And Over Female,44,53,54.3,22.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),84.1,101.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,23,36,23,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,10,16,43.5,14.0
Estimate Sex And Age Total Population 65 Years And Over Female,13,20,56.5,14.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),76.9,49.8,(X),(X)
Estimate Race Total Population,130,151,130,(X)
Estimate Race Total Population One Race,130,151,100.0,24.7
Estimate Race Total Population Two Or More Races,0,13,0.0,24.7
Estimate Race Total Population One Race,130,151,100.0,24.7
Estimate Race Total Population One Race White,130,151,100.0,24.7
