Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1113,205,1113,(X)
Estimate Sex And Age Total Population Male,552,103,49.6,5.1
Estimate Sex And Age Total Population Female,561,131,50.4,5.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),98.4,20.2,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,27,15,2.4,1.2
Estimate Sex And Age Total Population 5 To 9 Years,47,29,4.2,2.5
Estimate Sex And Age Total Population 10 To 14 Years,75,52,6.7,4.1
Estimate Sex And Age Total Population 15 To 19 Years,26,14,2.3,1.3
Estimate Sex And Age Total Population 20 To 24 Years,67,73,6.0,6.0
Estimate Sex And Age Total Population 25 To 34 Years,38,22,3.4,1.9
Estimate Sex And Age Total Population 35 To 44 Years,69,36,6.2,2.8
Estimate Sex And Age Total Population 45 To 54 Years,173,61,15.5,5.0
Estimate Sex And Age Total Population 55 To 59 Years,64,43,5.8,3.7
Estimate Sex And Age Total Population 60 To 64 Years,93,42,8.4,3.7
Estimate Sex And Age Total Population 65 To 74 Years,227,75,20.4,6.3
Estimate Sex And Age Total Population 75 To 84 Years,133,53,11.9,4.8
Estimate Sex And Age Total Population 85 Years And Over,74,53,6.6,4.6
Estimate Sex And Age Total Population Median Age (Years),57.8,8.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,166,77,14.9,5.8
Estimate Sex And Age Total Population 16 Years And Over,960,175,86.3,5.8
Estimate Sex And Age Total Population 18 Years And Over,947,175,85.1,5.8
Estimate Sex And Age Total Population 21 Years And Over,903,156,81.1,6.2
Estimate Sex And Age Total Population 62 Years And Over,509,110,45.7,8.8
Estimate Sex And Age Total Population 65 Years And Over,434,98,39.0,7.9
Estimate Sex And Age Total Population 18 Years And Over,947,175,947,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,474,90,50.1,5.9
Estimate Sex And Age Total Population 18 Years And Over Female,473,117,49.9,5.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),100.2,24.4,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,434,98,434,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,207,66,47.7,9.8
Estimate Sex And Age Total Population 65 Years And Over Female,227,64,52.3,9.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),91.2,36.9,(X),(X)
Estimate Race Total Population,1113,205,1113,(X)
Estimate Race Total Population One Race,1005,170,90.3,6.6
Estimate Race Total Population Two Or More Races,108,84,9.7,6.6
Estimate Race Total Population One Race,1005,170,90.3,6.6
Estimate Race Total Population One Race White,958,164,86.1,6.8
Estimate Race Total Population One Race Black Or African American,5,7,0.4,0.6
