Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,190,129,190,(X)
Estimate Sex And Age Total Population Male,107,82,56.3,25.2
Estimate Sex And Age Total Population Female,83,78,43.7,25.2
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),128.9,154.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 15 To 19 Years,18,29,9.5,10.4
Estimate Sex And Age Total Population 20 To 24 Years,37,62,19.5,22.0
Estimate Sex And Age Total Population 25 To 34 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 35 To 44 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 45 To 54 Years,60,50,31.6,25.8
Estimate Sex And Age Total Population 55 To 59 Years,4,8,2.1,4.7
Estimate Sex And Age Total Population 60 To 64 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 65 To 74 Years,19,23,10.0,11.4
Estimate Sex And Age Total Population 75 To 84 Years,52,62,27.4,29.7
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,17.8
Estimate Sex And Age Total Population Median Age (Years),52.2,18.5,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,0,13,0.0,17.8
Estimate Sex And Age Total Population 16 Years And Over,190,129,100.0,17.8
Estimate Sex And Age Total Population 18 Years And Over,190,129,100.0,17.8
Estimate Sex And Age Total Population 21 Years And Over,172,108,90.5,10.4
Estimate Sex And Age Total Population 62 Years And Over,71,65,37.4,28.9
Estimate Sex And Age Total Population 65 Years And Over,71,65,37.4,28.9
Estimate Sex And Age Total Population 18 Years And Over,190,129,190,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,107,82,56.3,25.2
Estimate Sex And Age Total Population 18 Years And Over Female,83,78,43.7,25.2
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),128.9,154.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,71,65,71,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,14,16,19.7,26.8
Estimate Sex And Age Total Population 65 Years And Over Female,57,62,80.3,26.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),24.6,48.5,(X),(X)
Estimate Race Total Population,190,129,190,(X)
Estimate Race Total Population One Race,190,129,100.0,17.8
Estimate Race Total Population Two Or More Races,0,13,0.0,17.8
Estimate Race Total Population One Race,190,129,100.0,17.8
Estimate Race Total Population One Race White,70,65,36.8,38.6
Estimate Race Total Population One Race Black Or African American,120,133,63.2,38.6
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,17.8
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,17.8
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,17.8
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,17.8
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,17.8
Estimate Race Total Population One Race Asian,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Korean,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,17.8
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,17.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,17.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,17.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,17.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,17.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,17.8
Estimate Race Total Population One Race Some Other Race,0,13,0.0,17.8
Estimate Race Total Population Two Or More Races,0,13,0.0,17.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,17.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,17.8
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,17.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,17.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,190,129,190,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,70,65,36.8,38.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,120,133,63.2,38.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,17.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,17.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,17.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population,190,129,190,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,190,129,100.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,70,65,36.8,38.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,120,133,63.2,38.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,13,0.0,17.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,17.8
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,13,0.0,17.8
Estimate Total Housing Units,140,71,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",190,129,190,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",107,82,56.3,25.2
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",83,78,43.7,25.2
