Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,857,220,857,(X)
Estimate Sex And Age Total Population Male,462,128,53.9,9.6
Estimate Sex And Age Total Population Female,395,146,46.1,9.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),117.0,44.4,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,13,9,1.5,1.0
Estimate Sex And Age Total Population 5 To 9 Years,44,31,5.1,3.3
Estimate Sex And Age Total Population 10 To 14 Years,56,30,6.5,2.9
Estimate Sex And Age Total Population 15 To 19 Years,77,31,9.0,3.1
Estimate Sex And Age Total Population 20 To 24 Years,43,31,5.0,3.5
Estimate Sex And Age Total Population 25 To 34 Years,53,35,6.2,4.3
Estimate Sex And Age Total Population 35 To 44 Years,143,116,16.7,13.2
Estimate Sex And Age Total Population 45 To 54 Years,153,116,17.9,11.6
Estimate Sex And Age Total Population 55 To 59 Years,45,28,5.3,3.1
Estimate Sex And Age Total Population 60 To 64 Years,74,44,8.6,5.1
Estimate Sex And Age Total Population 65 To 74 Years,51,32,6.0,3.3
Estimate Sex And Age Total Population 75 To 84 Years,101,116,11.8,11.9
Estimate Sex And Age Total Population 85 Years And Over,4,5,0.5,0.6
Estimate Sex And Age Total Population Median Age (Years),44.9,13.8,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,165,64,19.3,6.1
Estimate Sex And Age Total Population 16 Years And Over,720,197,84.0,5.8
Estimate Sex And Age Total Population 18 Years And Over,692,190,80.7,6.1
Estimate Sex And Age Total Population 21 Years And Over,661,185,77.1,6.4
Estimate Sex And Age Total Population 62 Years And Over,202,132,23.6,12.5
Estimate Sex And Age Total Population 65 Years And Over,156,127,18.2,12.5
Estimate Sex And Age Total Population 18 Years And Over,692,190,692,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,392,117,56.6,11.5
Estimate Sex And Age Total Population 18 Years And Over Female,300,130,43.4,11.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),130.7,59.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,156,127,156,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,41,28,26.3,15.8
Estimate Sex And Age Total Population 65 Years And Over Female,115,110,73.7,15.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),35.7,30.7,(X),(X)
Estimate Race Total Population,857,220,857,(X)
Estimate Race Total Population One Race,733,232,85.5,15.3
Estimate Race Total Population Two Or More Races,124,136,14.5,15.3
Estimate Race Total Population One Race,733,232,85.5,15.3
Estimate Race Total Population One Race White,719,227,83.9,15.8
Estimate Race Total Population One Race Black Or African American,2,7,0.2,0.8
Estimate Race Total Population One Race American Indian And Alaska Native,12,19,1.4,2.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,7,18,0.8,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,3.2
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,3.2
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,3.2
Estimate Race Total Population One Race Asian,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Chinese,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Filipino,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Japanese,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Korean,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Vietnamese,0,11,0.0,3.2
Estimate Race Total Population One Race Asian Other Asian,0,11,0.0,3.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,11,0.0,3.2
