Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,334,127,334,(X)
Estimate Sex And Age Total Population Male,218,101,65.3,11.3
Estimate Sex And Age Total Population Female,116,49,34.7,11.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),187.9,102.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,53,47,15.9,10.1
Estimate Sex And Age Total Population 5 To 9 Years,17,18,5.1,4.9
Estimate Sex And Age Total Population 10 To 14 Years,15,14,4.5,3.8
Estimate Sex And Age Total Population 15 To 19 Years,14,12,4.2,3.9
Estimate Sex And Age Total Population 20 To 24 Years,22,17,6.6,5.1
Estimate Sex And Age Total Population 25 To 34 Years,55,38,16.5,9.7
Estimate Sex And Age Total Population 35 To 44 Years,65,57,19.5,14.4
Estimate Sex And Age Total Population 45 To 54 Years,26,20,7.8,6.3
Estimate Sex And Age Total Population 55 To 59 Years,9,9,2.7,2.9
Estimate Sex And Age Total Population 60 To 64 Years,12,9,3.6,2.9
Estimate Sex And Age Total Population 65 To 74 Years,38,28,11.4,7.3
Estimate Sex And Age Total Population 75 To 84 Years,7,8,2.1,2.5
Estimate Sex And Age Total Population 85 Years And Over,1,3,0.3,0.9
Estimate Sex And Age Total Population Median Age (Years),34.5,10.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,99,68,29.6,14.0
Estimate Sex And Age Total Population 16 Years And Over,249,90,74.6,14.2
Estimate Sex And Age Total Population 18 Years And Over,235,89,70.4,14.0
Estimate Sex And Age Total Population 21 Years And Over,226,88,67.7,13.5
Estimate Sex And Age Total Population 62 Years And Over,54,32,16.2,8.3
Estimate Sex And Age Total Population 65 Years And Over,46,30,13.8,7.7
Estimate Sex And Age Total Population 18 Years And Over,235,89,235,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,164,78,69.8,9.7
Estimate Sex And Age Total Population 18 Years And Over Female,71,25,30.2,9.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),231.0,124.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,46,30,46,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,36,28,78.3,17.3
Estimate Sex And Age Total Population 65 Years And Over Female,10,8,21.7,17.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),360.0,518.0,(X),(X)
Estimate Race Total Population,334,127,334,(X)
Estimate Race Total Population One Race,281,114,84.1,16.9
Estimate Race Total Population Two Or More Races,53,63,15.9,16.9
Estimate Race Total Population One Race,281,114,84.1,16.9
Estimate Race Total Population One Race White,271,115,81.1,17.2
Estimate Race Total Population One Race Black Or African American,0,10,0.0,6.5
Estimate Race Total Population One Race American Indian And Alaska Native,10,13,3.0,4.2
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,6.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,6.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,6.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,6.5
Estimate Race Total Population One Race Asian,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Japanese,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Korean,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Vietnamese,0,10,0.0,6.5
Estimate Race Total Population One Race Asian Other Asian,0,10,0.0,6.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,10,0.0,6.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,10,0.0,6.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,10,0.0,6.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,10,0.0,6.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,10,0.0,6.5
Estimate Race Total Population One Race Some Other Race,0,10,0.0,6.5
Estimate Race Total Population Two Or More Races,53,63,15.9,16.9
Estimate Race Total Population Two Or More Races White And Black Or African American,0,10,0.0,6.5
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,17,20,5.1,6.1
Estimate Race Total Population Two Or More Races White And Asian,0,10,0.0,6.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,36,63,10.8,17.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,334,127,334,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,288,117,86.2,17.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,36,63,10.8,17.4
