Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,4326,910,4326,(X)
Estimate Sex And Age Total Population Male,2381,515,55.0,3.8
Estimate Sex And Age Total Population Female,1945,453,45.0,3.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),122.4,18.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,78,46,1.8,1.1
Estimate Sex And Age Total Population 5 To 9 Years,465,188,10.7,3.9
Estimate Sex And Age Total Population 10 To 14 Years,188,148,4.3,2.9
Estimate Sex And Age Total Population 15 To 19 Years,186,134,4.3,2.8
Estimate Sex And Age Total Population 20 To 24 Years,151,115,3.5,2.6
Estimate Sex And Age Total Population 25 To 34 Years,662,297,15.3,5.8
Estimate Sex And Age Total Population 35 To 44 Years,613,261,14.2,4.8
Estimate Sex And Age Total Population 45 To 54 Years,417,193,9.6,3.7
Estimate Sex And Age Total Population 55 To 59 Years,359,208,8.3,4.9
Estimate Sex And Age Total Population 60 To 64 Years,356,145,8.2,3.5
Estimate Sex And Age Total Population 65 To 74 Years,623,252,14.4,5.3
Estimate Sex And Age Total Population 75 To 84 Years,167,110,3.9,2.3
Estimate Sex And Age Total Population 85 Years And Over,61,50,1.4,1.2
Estimate Sex And Age Total Population Median Age (Years),41.8,6.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,876,312,20.2,5.2
Estimate Sex And Age Total Population 16 Years And Over,3572,752,82.6,5.0
Estimate Sex And Age Total Population 18 Years And Over,3450,724,79.8,5.2
Estimate Sex And Age Total Population 21 Years And Over,3409,708,78.8,5.6
Estimate Sex And Age Total Population 62 Years And Over,1103,330,25.5,6.7
Estimate Sex And Age Total Population 65 Years And Over,851,277,19.7,5.4
Estimate Sex And Age Total Population 18 Years And Over,3450,724,3450,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1765,410,51.2,4.1
Estimate Sex And Age Total Population 18 Years And Over Female,1685,366,48.8,4.1
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),104.7,17.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,851,277,851,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,493,182,57.9,10.7
Estimate Sex And Age Total Population 65 Years And Over Female,358,147,42.1,10.7
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),137.7,61.0,(X),(X)
Estimate Race Total Population,4326,910,4326,(X)
Estimate Race Total Population One Race,4004,889,92.6,5.5
Estimate Race Total Population Two Or More Races,322,242,7.4,5.5
Estimate Race Total Population One Race,4004,889,92.6,5.5
Estimate Race Total Population One Race White,3964,889,91.6,5.7
Estimate Race Total Population One Race Black Or African American,0,13,0.0,0.9
