Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,301,149,301,(X)
Estimate Sex And Age Total Population Male,148,68,49.2,6.7
Estimate Sex And Age Total Population Female,153,85,50.8,6.7
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),96.7,26.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,32,32,10.6,7.7
Estimate Sex And Age Total Population 5 To 9 Years,34,29,11.3,5.8
Estimate Sex And Age Total Population 10 To 14 Years,8,9,2.7,3.2
Estimate Sex And Age Total Population 15 To 19 Years,4,7,1.3,2.6
Estimate Sex And Age Total Population 20 To 24 Years,5,13,1.7,4.2
Estimate Sex And Age Total Population 25 To 34 Years,4,8,1.3,2.5
Estimate Sex And Age Total Population 35 To 44 Years,76,71,25.2,15.8
Estimate Sex And Age Total Population 45 To 54 Years,33,27,11.0,9.2
Estimate Sex And Age Total Population 55 To 59 Years,6,9,2.0,3.1
Estimate Sex And Age Total Population 60 To 64 Years,25,21,8.3,8.4
Estimate Sex And Age Total Population 65 To 74 Years,32,26,10.6,9.4
Estimate Sex And Age Total Population 75 To 84 Years,42,26,14.0,9.6
Estimate Sex And Age Total Population 85 Years And Over,0,11,0.0,8.7
Estimate Sex And Age Total Population Median Age (Years),41.2,17.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,78,62,25.9,11.4
Estimate Sex And Age Total Population 16 Years And Over,223,101,74.1,11.4
Estimate Sex And Age Total Population 18 Years And Over,223,101,74.1,11.4
Estimate Sex And Age Total Population 21 Years And Over,223,101,74.1,11.4
Estimate Sex And Age Total Population 62 Years And Over,84,46,27.9,17.4
Estimate Sex And Age Total Population 65 Years And Over,74,46,24.6,16.9
Estimate Sex And Age Total Population 18 Years And Over,223,101,223,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,107,44,48.0,7.7
Estimate Sex And Age Total Population 18 Years And Over Female,116,61,52.0,7.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),92.2,29.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,74,46,74,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,42,25,56.8,14.2
Estimate Sex And Age Total Population 65 Years And Over Female,32,25,43.2,14.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),131.3,92.4,(X),(X)
Estimate Race Total Population,301,149,301,(X)
Estimate Race Total Population One Race,301,149,100.0,8.7
Estimate Race Total Population Two Or More Races,0,11,0.0,8.7
Estimate Race Total Population One Race,301,149,100.0,8.7
Estimate Race Total Population One Race White,300,149,99.7,0.8
Estimate Race Total Population One Race Black Or African American,1,2,0.3,0.8
Estimate Race Total Population One Race American Indian And Alaska Native,0,11,0.0,8.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,11,0.0,8.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,8.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,8.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,8.7
Estimate Race Total Population One Race Asian,0,11,0.0,8.7
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,8.7
