Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,782,261,782,(X)
Estimate Sex And Age Total Population Male,407,181,52.0,11.4
Estimate Sex And Age Total Population Female,375,132,48.0,11.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),108.5,50.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,32,44,4.1,5.3
Estimate Sex And Age Total Population 5 To 9 Years,62,87,7.9,10.5
Estimate Sex And Age Total Population 10 To 14 Years,0,11,0.0,3.8
Estimate Sex And Age Total Population 15 To 19 Years,0,11,0.0,3.8
Estimate Sex And Age Total Population 20 To 24 Years,48,58,6.1,7.5
Estimate Sex And Age Total Population 25 To 34 Years,66,89,8.4,10.6
Estimate Sex And Age Total Population 35 To 44 Years,137,124,17.5,13.8
Estimate Sex And Age Total Population 45 To 54 Years,114,88,14.6,10.1
Estimate Sex And Age Total Population 55 To 59 Years,123,103,15.7,12.3
Estimate Sex And Age Total Population 60 To 64 Years,92,87,11.8,11.2
Estimate Sex And Age Total Population 65 To 74 Years,29,34,3.7,4.3
Estimate Sex And Age Total Population 75 To 84 Years,43,33,5.5,4.6
Estimate Sex And Age Total Population 85 Years And Over,36,41,4.6,5.5
Estimate Sex And Age Total Population Median Age (Years),47.9,14.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,94,99,12.0,11.3
Estimate Sex And Age Total Population 16 Years And Over,688,228,88.0,11.3
Estimate Sex And Age Total Population 18 Years And Over,688,228,88.0,11.3
Estimate Sex And Age Total Population 21 Years And Over,672,231,85.9,10.4
Estimate Sex And Age Total Population 62 Years And Over,189,110,24.2,14.7
Estimate Sex And Age Total Population 65 Years And Over,108,63,13.8,8.7
Estimate Sex And Age Total Population 18 Years And Over,688,228,688,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,371,171,53.9,12.6
Estimate Sex And Age Total Population 18 Years And Over Female,317,113,46.1,12.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),117.0,59.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,108,63,108,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,51,39,47.2,19.9
Estimate Sex And Age Total Population 65 Years And Over Female,57,36,52.8,19.9
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),89.5,71.8,(X),(X)
Estimate Race Total Population,782,261,782,(X)
Estimate Race Total Population One Race,782,261,100.0,3.8
Estimate Race Total Population Two Or More Races,0,11,0.0,3.8
Estimate Race Total Population One Race,782,261,100.0,3.8
Estimate Race Total Population One Race White,782,261,100.0,3.8
Estimate Race Total Population One Race Black Or African American,0,11,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native,0,11,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,11,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,3.8
Estimate Race Total Population One Race Asian,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Chinese,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Filipino,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Japanese,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Korean,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Vietnamese,0,11,0.0,3.8
Estimate Race Total Population One Race Asian Other Asian,0,11,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,11,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,11,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,11,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,11,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,11,0.0,3.8
Estimate Race Total Population One Race Some Other Race,0,11,0.0,3.8
Estimate Race Total Population Two Or More Races,0,11,0.0,3.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,11,0.0,3.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,11,0.0,3.8
Estimate Race Total Population Two Or More Races White And Asian,0,11,0.0,3.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,11,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,782,261,782,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,782,261,100.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,11,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,11,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,11,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,11,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population,782,261,782,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,782,261,100.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,782,261,100.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,11,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,11,0.0,3.8
