Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1259,273,1259,(X)
Estimate Sex And Age Total Population Male,679,155,53.9,4.9
Estimate Sex And Age Total Population Female,580,145,46.1,4.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),117.1,23.3,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,43,31,3.4,2.2
Estimate Sex And Age Total Population 5 To 9 Years,61,33,4.8,2.4
Estimate Sex And Age Total Population 10 To 14 Years,69,42,5.5,3.0
Estimate Sex And Age Total Population 15 To 19 Years,26,19,2.1,1.4
Estimate Sex And Age Total Population 20 To 24 Years,40,65,3.2,4.8
Estimate Sex And Age Total Population 25 To 34 Years,165,72,13.1,4.6
Estimate Sex And Age Total Population 35 To 44 Years,104,51,8.3,3.9
Estimate Sex And Age Total Population 45 To 54 Years,142,67,11.3,4.9
Estimate Sex And Age Total Population 55 To 59 Years,160,87,12.7,6.0
Estimate Sex And Age Total Population 60 To 64 Years,98,52,7.8,3.7
Estimate Sex And Age Total Population 65 To 74 Years,240,68,19.1,6.3
Estimate Sex And Age Total Population 75 To 84 Years,92,55,7.3,4.2
Estimate Sex And Age Total Population 85 Years And Over,19,20,1.5,1.6
Estimate Sex And Age Total Population Median Age (Years),54.3,4.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,197,85,15.6,5.3
Estimate Sex And Age Total Population 16 Years And Over,1084,234,86.1,5.0
Estimate Sex And Age Total Population 18 Years And Over,1062,229,84.4,5.3
Estimate Sex And Age Total Population 21 Years And Over,1060,228,84.2,5.3
Estimate Sex And Age Total Population 62 Years And Over,413,103,32.8,8.1
Estimate Sex And Age Total Population 65 Years And Over,351,91,27.9,7.8
Estimate Sex And Age Total Population 18 Years And Over,1062,229,1062,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,569,129,53.6,5.0
Estimate Sex And Age Total Population 18 Years And Over Female,493,124,46.4,5.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),115.4,23.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,351,91,351,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,216,65,61.5,8.9
Estimate Sex And Age Total Population 65 Years And Over Female,135,47,38.5,8.9
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),160.0,62.6,(X),(X)
Estimate Race Total Population,1259,273,1259,(X)
Estimate Race Total Population One Race,1172,253,93.1,3.9
