Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,601,182,601,(X)
Estimate Sex And Age Total Population Male,227,63,37.8,12.6
Estimate Sex And Age Total Population Female,374,167,62.2,12.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),60.7,35.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,26,26,4.3,4.2
Estimate Sex And Age Total Population 5 To 9 Years,26,28,4.3,4.5
Estimate Sex And Age Total Population 10 To 14 Years,60,43,10.0,6.0
Estimate Sex And Age Total Population 15 To 19 Years,47,30,7.8,4.6
Estimate Sex And Age Total Population 20 To 24 Years,5,9,0.8,1.5
Estimate Sex And Age Total Population 25 To 34 Years,59,49,9.8,8.6
Estimate Sex And Age Total Population 35 To 44 Years,81,63,13.5,8.6
Estimate Sex And Age Total Population 45 To 54 Years,177,110,29.5,15.5
Estimate Sex And Age Total Population 55 To 59 Years,13,15,2.2,2.5
Estimate Sex And Age Total Population 60 To 64 Years,36,35,6.0,6.3
Estimate Sex And Age Total Population 65 To 74 Years,39,37,6.5,7.2
Estimate Sex And Age Total Population 75 To 84 Years,0,10,0.0,4.1
Estimate Sex And Age Total Population 85 Years And Over,32,52,5.3,8.1
Estimate Sex And Age Total Population Median Age (Years),44.9,8.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,145,88,24.1,11.6
Estimate Sex And Age Total Population 16 Years And Over,482,151,80.2,10.0
Estimate Sex And Age Total Population 18 Years And Over,456,141,75.9,11.6
Estimate Sex And Age Total Population 21 Years And Over,442,142,73.5,11.4
Estimate Sex And Age Total Population 62 Years And Over,100,51,16.6,8.4
Estimate Sex And Age Total Population 65 Years And Over,71,50,11.8,7.9
Estimate Sex And Age Total Population 18 Years And Over,456,141,456,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,169,47,37.1,14.3
Estimate Sex And Age Total Population 18 Years And Over Female,287,136,62.9,14.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),58.9,40.0,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,71,50,71,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,22,21,31.0,32.2
Estimate Sex And Age Total Population 65 Years And Over Female,49,48,69.0,32.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),44.9,81.5,(X),(X)
Estimate Race Total Population,601,182,601,(X)
Estimate Race Total Population One Race,601,182,100.0,4.1
Estimate Race Total Population Two Or More Races,0,10,0.0,4.1
Estimate Race Total Population One Race,601,182,100.0,4.1
Estimate Race Total Population One Race White,596,182,99.2,1.9
Estimate Race Total Population One Race Black Or African American,0,10,0.0,4.1
Estimate Race Total Population One Race American Indian And Alaska Native,5,11,0.8,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,4.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,4.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,4.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,4.1
Estimate Race Total Population One Race Asian,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Japanese,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Korean,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Vietnamese,0,10,0.0,4.1
Estimate Race Total Population One Race Asian Other Asian,0,10,0.0,4.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,10,0.0,4.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,10,0.0,4.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,10,0.0,4.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,10,0.0,4.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,10,0.0,4.1
Estimate Race Total Population One Race Some Other Race,0,10,0.0,4.1
Estimate Race Total Population Two Or More Races,0,10,0.0,4.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,10,0.0,4.1
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,10,0.0,4.1
Estimate Race Total Population Two Or More Races White And Asian,0,10,0.0,4.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,10,0.0,4.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,601,182,601,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,596,182,99.2,1.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,10,0.0,4.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,5,11,0.8,1.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,10,0.0,4.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,10,0.0,4.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population,601,182,601,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),5,11,0.8,1.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,5,11,0.8,1.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,596,182,99.2,1.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,596,182,99.2,1.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,10,0.0,4.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,10,0.0,4.1
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,10,0.0,4.1
Estimate Total Housing Units,248,91,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",456,141,456,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",169,47,37.1,14.3
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",287,136,62.9,14.3
