Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,908,314,908,(X)
Estimate Sex And Age Total Population Male,372,141,41.0,10.7
Estimate Sex And Age Total Population Female,536,231,59.0,10.7
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),69.4,30.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,72,90,7.9,8.5
Estimate Sex And Age Total Population 5 To 9 Years,47,38,5.2,3.9
Estimate Sex And Age Total Population 10 To 14 Years,110,71,12.1,5.3
Estimate Sex And Age Total Population 15 To 19 Years,59,56,6.5,5.2
Estimate Sex And Age Total Population 20 To 24 Years,36,36,4.0,3.9
Estimate Sex And Age Total Population 25 To 34 Years,123,76,13.5,6.7
Estimate Sex And Age Total Population 35 To 44 Years,111,95,12.2,8.1
Estimate Sex And Age Total Population 45 To 54 Years,70,35,7.7,4.4
Estimate Sex And Age Total Population 55 To 59 Years,46,42,5.1,4.7
Estimate Sex And Age Total Population 60 To 64 Years,81,68,8.9,7.1
Estimate Sex And Age Total Population 65 To 74 Years,104,65,11.5,8.4
Estimate Sex And Age Total Population 75 To 84 Years,44,38,4.8,4.8
Estimate Sex And Age Total Population 85 Years And Over,5,8,0.6,0.8
Estimate Sex And Age Total Population Median Age (Years),35.2,10.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,285,175,31.4,11.2
Estimate Sex And Age Total Population 16 Years And Over,679,209,74.8,9.3
Estimate Sex And Age Total Population 18 Years And Over,623,179,68.6,11.2
Estimate Sex And Age Total Population 21 Years And Over,594,171,65.4,11.2
Estimate Sex And Age Total Population 62 Years And Over,216,110,23.8,14.4
Estimate Sex And Age Total Population 65 Years And Over,153,78,16.9,10.9
Estimate Sex And Age Total Population 18 Years And Over,623,179,623,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,290,112,46.5,9.6
Estimate Sex And Age Total Population 18 Years And Over Female,333,103,53.5,9.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),87.1,33.4,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,153,78,153,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,61,37,39.9,12.6
Estimate Sex And Age Total Population 65 Years And Over Female,92,50,60.1,12.6
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),66.3,33.2,(X),(X)
Estimate Race Total Population,908,314,908,(X)
Estimate Race Total Population One Race,905,314,99.7,1.1
Estimate Race Total Population Two Or More Races,3,10,0.3,1.1
Estimate Race Total Population One Race,905,314,99.7,1.1
Estimate Race Total Population One Race White,905,314,99.7,1.1
Estimate Race Total Population One Race Black Or African American,0,12,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,3.8
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,3.8
Estimate Race Total Population One Race Asian,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Korean,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,3.8
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,3.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,3.8
Estimate Race Total Population One Race Some Other Race,0,12,0.0,3.8
Estimate Race Total Population Two Or More Races,3,10,0.3,1.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,12,0.0,3.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,3,10,0.3,1.1
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,3.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,908,314,908,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,908,314,100.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,12,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,3,10,0.3,1.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,3.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population,908,314,908,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),8,19,0.9,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,8,19,0.9,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,900,315,99.1,2.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,897,314,98.8,2.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,12,0.0,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,3,10,0.3,1.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,12,0.0,3.8
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",3,10,0.3,1.1
Estimate Total Housing Units,407,94,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",618,177,618,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",285,110,46.1,9.7
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",333,103,53.9,9.7
