Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2046,392,2046,(X)
Estimate Sex And Age Total Population Male,1079,290,52.7,7.9
Estimate Sex And Age Total Population Female,967,218,47.3,7.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),111.6,34.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,193,109,9.4,4.6
Estimate Sex And Age Total Population 5 To 9 Years,205,94,10.0,4.0
Estimate Sex And Age Total Population 10 To 14 Years,204,99,10.0,3.9
Estimate Sex And Age Total Population 15 To 19 Years,108,66,5.3,3.0
Estimate Sex And Age Total Population 20 To 24 Years,179,76,8.7,3.6
Estimate Sex And Age Total Population 25 To 34 Years,525,137,25.7,5.5
Estimate Sex And Age Total Population 35 To 44 Years,316,164,15.4,6.8
Estimate Sex And Age Total Population 45 To 54 Years,177,78,8.7,3.9
Estimate Sex And Age Total Population 55 To 59 Years,21,20,1.0,1.0
Estimate Sex And Age Total Population 60 To 64 Years,52,33,2.5,1.6
Estimate Sex And Age Total Population 65 To 74 Years,58,42,2.8,2.0
Estimate Sex And Age Total Population 75 To 84 Years,8,12,0.4,0.6
Estimate Sex And Age Total Population 85 Years And Over,0,14,0.0,2.3
Estimate Sex And Age Total Population Median Age (Years),28.0,2.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,673,226,32.9,7.6
Estimate Sex And Age Total Population 16 Years And Over,1413,274,69.1,7.3
Estimate Sex And Age Total Population 18 Years And Over,1373,271,67.1,7.6
Estimate Sex And Age Total Population 21 Years And Over,1321,260,64.6,7.6
Estimate Sex And Age Total Population 62 Years And Over,75,44,3.7,2.1
Estimate Sex And Age Total Population 65 Years And Over,66,42,3.2,2.0
Estimate Sex And Age Total Population 18 Years And Over,1373,271,1373,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,707,226,51.5,10.4
Estimate Sex And Age Total Population 18 Years And Over Female,666,164,48.5,10.4
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),106.2,43.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,66,42,66,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,35,30,53.0,23.3
Estimate Sex And Age Total Population 65 Years And Over Female,31,19,47.0,23.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),112.9,101.0,(X),(X)
Estimate Race Total Population,2046,392,2046,(X)
Estimate Race Total Population One Race,1870,369,91.4,5.4
Estimate Race Total Population Two Or More Races,176,117,8.6,5.4
Estimate Race Total Population One Race,1870,369,91.4,5.4
Estimate Race Total Population One Race White,1622,350,79.3,8.0
Estimate Race Total Population One Race Black Or African American,148,71,7.2,3.1
Estimate Race Total Population One Race American Indian And Alaska Native,33,46,1.6,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,2.3
Estimate Race Total Population One Race Asian,3,5,0.1,0.2
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,2.3
Estimate Race Total Population One Race Asian Chinese,1,3,0.0,0.2
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,2.3
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,2.3
Estimate Race Total Population One Race Asian Korean,0,14,0.0,2.3
Estimate Race Total Population One Race Asian Vietnamese,2,4,0.1,0.2
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,2.3
Estimate Race Total Population One Race Some Other Race,64,50,3.1,2.3
Estimate Race Total Population Two Or More Races,176,117,8.6,5.4
Estimate Race Total Population Two Or More Races White And Black Or African American,10,21,0.5,1.0
