Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2094,555,2094,(X)
Estimate Sex And Age Total Population Male,1102,334,52.6,5.4
Estimate Sex And Age Total Population Female,992,260,47.4,5.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),111.1,23.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,172,100,8.2,4.1
Estimate Sex And Age Total Population 5 To 9 Years,230,139,11.0,5.5
Estimate Sex And Age Total Population 10 To 14 Years,179,154,8.5,6.2
Estimate Sex And Age Total Population 15 To 19 Years,187,112,8.9,4.6
Estimate Sex And Age Total Population 20 To 24 Years,153,75,7.3,3.4
Estimate Sex And Age Total Population 25 To 34 Years,256,125,12.2,4.8
Estimate Sex And Age Total Population 35 To 44 Years,209,96,10.0,4.2
Estimate Sex And Age Total Population 45 To 54 Years,265,180,12.7,7.0
Estimate Sex And Age Total Population 55 To 59 Years,187,93,8.9,4.6
Estimate Sex And Age Total Population 60 To 64 Years,21,17,1.0,0.8
Estimate Sex And Age Total Population 65 To 74 Years,154,63,7.4,3.6
Estimate Sex And Age Total Population 75 To 84 Years,81,38,3.9,2.4
Estimate Sex And Age Total Population 85 Years And Over,0,14,0.0,2.2
Estimate Sex And Age Total Population Median Age (Years),30.3,5.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,724,307,34.6,7.5
Estimate Sex And Age Total Population 16 Years And Over,1508,373,72.0,8.3
Estimate Sex And Age Total Population 18 Years And Over,1370,305,65.4,7.5
Estimate Sex And Age Total Population 21 Years And Over,1310,302,62.6,7.0
Estimate Sex And Age Total Population 62 Years And Over,252,80,12.0,5.4
Estimate Sex And Age Total Population 65 Years And Over,235,80,11.2,5.2
Estimate Sex And Age Total Population 18 Years And Over,1370,305,1370,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,567,155,41.4,5.9
Estimate Sex And Age Total Population 18 Years And Over Female,803,191,58.6,5.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),70.6,17.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,235,80,235,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,91,40,38.7,9.3
Estimate Sex And Age Total Population 65 Years And Over Female,144,52,61.3,9.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),63.2,25.4,(X),(X)
Estimate Race Total Population,2094,555,2094,(X)
Estimate Race Total Population One Race,2072,542,98.9,1.7
Estimate Race Total Population Two Or More Races,22,37,1.1,1.7
Estimate Race Total Population One Race,2072,542,98.9,1.7
Estimate Race Total Population One Race White,1800,506,86.0,7.4
Estimate Race Total Population One Race Black Or African American,268,168,12.8,7.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,2.2
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,2.2
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,2.2
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,2.2
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,2.2
Estimate Race Total Population One Race Asian,4,8,0.2,0.4
Estimate Race Total Population One Race Asian Asian Indian,4,8,0.2,0.4
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,2.2
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,2.2
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,2.2
Estimate Race Total Population One Race Asian Korean,0,14,0.0,2.2
Estimate Race Total Population One Race Asian Vietnamese,0,14,0.0,2.2
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,2.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,2.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,2.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,2.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,2.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,2.2
Estimate Race Total Population One Race Some Other Race,0,14,0.0,2.2
Estimate Race Total Population Two Or More Races,22,37,1.1,1.7
Estimate Race Total Population Two Or More Races White And Black Or African American,20,37,1.0,1.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,14,0.0,2.2
Estimate Race Total Population Two Or More Races White And Asian,0,14,0.0,2.2
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,14,0.0,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,2094,555,2094,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,1822,520,87.0,7.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,288,172,13.8,7.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,14,0.0,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,4,8,0.2,0.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,14,0.0,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,2,4,0.1,0.2
Estimate Hispanic Or Latino And Race Total Population,2094,555,2094,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,14,0.0,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,14,0.0,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,14,0.0,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,14,0.0,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,14,0.0,2.2
