Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1794,251,1794,(X)
Estimate Sex And Age Total Population Male,846,139,47.2,6.4
Estimate Sex And Age Total Population Female,948,200,52.8,6.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),89.2,23.4,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,36,23,2.0,1.2
Estimate Sex And Age Total Population 5 To 9 Years,103,49,5.7,2.7
Estimate Sex And Age Total Population 10 To 14 Years,236,82,13.2,4.0
Estimate Sex And Age Total Population 15 To 19 Years,96,40,5.4,2.1
Estimate Sex And Age Total Population 20 To 24 Years,77,41,4.3,2.1
Estimate Sex And Age Total Population 25 To 34 Years,160,62,8.9,3.6
Estimate Sex And Age Total Population 35 To 44 Years,185,58,10.3,3.0
Estimate Sex And Age Total Population 45 To 54 Years,191,45,10.6,2.3
Estimate Sex And Age Total Population 55 To 59 Years,120,34,6.7,2.0
Estimate Sex And Age Total Population 60 To 64 Years,110,37,6.1,2.1
Estimate Sex And Age Total Population 65 To 74 Years,195,67,10.9,3.7
Estimate Sex And Age Total Population 75 To 84 Years,262,188,14.6,9.4
Estimate Sex And Age Total Population 85 Years And Over,23,24,1.3,1.4
Estimate Sex And Age Total Population Median Age (Years),45.1,8.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,431,120,24.0,5.9
Estimate Sex And Age Total Population 16 Years And Over,1395,228,77.8,6.1
Estimate Sex And Age Total Population 18 Years And Over,1363,223,76.0,5.9
Estimate Sex And Age Total Population 21 Years And Over,1290,209,71.9,6.1
Estimate Sex And Age Total Population 62 Years And Over,546,200,30.4,9.2
Estimate Sex And Age Total Population 65 Years And Over,480,200,26.8,9.4
Estimate Sex And Age Total Population 18 Years And Over,1363,223,1363,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,569,85,41.7,6.9
Estimate Sex And Age Total Population 18 Years And Over Female,794,200,58.3,6.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),71.7,20.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,480,200,480,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,132,32,27.5,12.5
Estimate Sex And Age Total Population 65 Years And Over Female,348,197,72.5,12.5
