Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,340,194,340,(X)
Estimate Sex And Age Total Population Male,203,143,59.7,17.4
Estimate Sex And Age Total Population Female,137,82,40.3,17.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),148.2,107.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,30,49,8.8,13.0
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,11.1
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,11.1
Estimate Sex And Age Total Population 15 To 19 Years,0,13,0.0,11.1
Estimate Sex And Age Total Population 20 To 24 Years,47,73,13.8,19.6
Estimate Sex And Age Total Population 25 To 34 Years,97,116,28.5,27.0
Estimate Sex And Age Total Population 35 To 44 Years,36,58,10.6,15.6
Estimate Sex And Age Total Population 45 To 54 Years,15,22,4.4,6.0
Estimate Sex And Age Total Population 55 To 59 Years,0,13,0.0,11.1
Estimate Sex And Age Total Population 60 To 64 Years,13,19,3.8,5.6
Estimate Sex And Age Total Population 65 To 74 Years,38,33,11.2,10.9
Estimate Sex And Age Total Population 75 To 84 Years,52,79,15.3,27.1
Estimate Sex And Age Total Population 85 Years And Over,12,18,3.5,6.0
Estimate Sex And Age Total Population Median Age (Years),34.9,30.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,30,49,8.8,13.0
Estimate Sex And Age Total Population 16 Years And Over,310,172,91.2,13.0
Estimate Sex And Age Total Population 18 Years And Over,310,172,91.2,13.0
Estimate Sex And Age Total Population 21 Years And Over,287,154,84.4,13.0
Estimate Sex And Age Total Population 62 Years And Over,115,88,33.8,33.5
Estimate Sex And Age Total Population 65 Years And Over,102,87,30.0,33.3
Estimate Sex And Age Total Population 18 Years And Over,310,172,310,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,173,119,55.8,17.8
Estimate Sex And Age Total Population 18 Years And Over Female,137,82,44.2,17.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),126.3,93.4,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,102,87,102,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,47,37,46.1,15.3
Estimate Sex And Age Total Population 65 Years And Over Female,55,55,53.9,15.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),85.5,52.5,(X),(X)
Estimate Race Total Population,340,194,340,(X)
Estimate Race Total Population One Race,319,198,93.8,11.0
Estimate Race Total Population Two Or More Races,21,32,6.2,11.0
Estimate Race Total Population One Race,319,198,93.8,11.0
Estimate Race Total Population One Race White,252,175,74.1,29.9
Estimate Race Total Population One Race Black Or African American,0,13,0.0,11.1
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,11.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,11.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,11.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,11.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,11.1
Estimate Race Total Population One Race Asian,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Korean,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,11.1
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,11.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,11.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,11.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,11.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,11.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,11.1
Estimate Race Total Population One Race Some Other Race,67,106,19.7,28.5
Estimate Race Total Population Two Or More Races,21,32,6.2,11.0
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,11.1
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,21,32,6.2,11.0
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,11.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,11.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,340,194,340,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,273,170,80.3,28.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,13,0.0,11.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,21,32,6.2,11.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,11.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,11.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,67,106,19.7,28.5
Estimate Hispanic Or Latino And Race Total Population,340,194,340,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),67,106,19.7,28.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,67,106,19.7,28.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,273,170,80.3,28.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,252,175,74.1,29.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,11.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,21,32,6.2,11.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,11.1
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",21,32,6.2,11.0
Estimate Total Housing Units,198,121,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",243,144,243,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",106,66,43.6,7.7
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",137,82,56.4,7.7
