Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,830,350,830,(X)
Estimate Sex And Age Total Population Male,391,180,47.1,7.3
Estimate Sex And Age Total Population Female,439,189,52.9,7.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),89.1,26.4,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,94,59,11.3,5.7
Estimate Sex And Age Total Population 5 To 9 Years,24,29,2.9,3.3
Estimate Sex And Age Total Population 10 To 14 Years,28,25,3.4,2.8
Estimate Sex And Age Total Population 15 To 19 Years,25,34,3.0,3.9
Estimate Sex And Age Total Population 20 To 24 Years,9,16,1.1,2.0
Estimate Sex And Age Total Population 25 To 34 Years,156,103,18.8,10.8
Estimate Sex And Age Total Population 35 To 44 Years,29,26,3.5,3.0
Estimate Sex And Age Total Population 45 To 54 Years,92,77,11.1,6.8
Estimate Sex And Age Total Population 55 To 59 Years,109,86,13.1,9.8
Estimate Sex And Age Total Population 60 To 64 Years,83,58,10.0,7.1
Estimate Sex And Age Total Population 65 To 74 Years,163,168,19.6,16.5
Estimate Sex And Age Total Population 75 To 84 Years,18,18,2.2,2.5
Estimate Sex And Age Total Population 85 Years And Over,0,14,0.0,5.3
Estimate Sex And Age Total Population Median Age (Years),48.2,18.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,167,97,20.1,8.4
Estimate Sex And Age Total Population 16 Years And Over,678,298,81.7,7.6
Estimate Sex And Age Total Population 18 Years And Over,663,291,79.9,8.4
Estimate Sex And Age Total Population 21 Years And Over,659,291,79.4,8.8
Estimate Sex And Age Total Population 62 Years And Over,213,172,25.7,16.9
Estimate Sex And Age Total Population 65 Years And Over,181,169,21.8,16.6
Estimate Sex And Age Total Population 18 Years And Over,663,291,663,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,291,143,43.9,7.9
Estimate Sex And Age Total Population 18 Years And Over Female,372,165,56.1,7.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),78.2,25.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,181,169,181,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,93,103,51.4,16.5
Estimate Sex And Age Total Population 65 Years And Over Female,88,70,48.6,16.5
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),105.7,62.4,(X),(X)
Estimate Race Total Population,830,350,830,(X)
Estimate Race Total Population One Race,830,350,100.0,5.3
Estimate Race Total Population Two Or More Races,0,14,0.0,5.3
Estimate Race Total Population One Race,830,350,100.0,5.3
Estimate Race Total Population One Race White,510,296,61.4,18.7
Estimate Race Total Population One Race Black Or African American,320,170,38.6,18.7
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,5.3
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,5.3
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,5.3
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,5.3
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,5.3
Estimate Race Total Population One Race Asian,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Korean,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Vietnamese,0,14,0.0,5.3
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,5.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,5.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,5.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,5.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,5.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,5.3
Estimate Race Total Population One Race Some Other Race,0,14,0.0,5.3
Estimate Race Total Population Two Or More Races,0,14,0.0,5.3
Estimate Race Total Population Two Or More Races White And Black Or African American,0,14,0.0,5.3
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,14,0.0,5.3
Estimate Race Total Population Two Or More Races White And Asian,0,14,0.0,5.3
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,14,0.0,5.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,830,350,830,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,510,296,61.4,18.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,320,170,38.6,18.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,14,0.0,5.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,14,0.0,5.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,14,0.0,5.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population,830,350,830,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,14,0.0,5.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,830,350,100.0,5.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,510,296,61.4,18.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,320,170,38.6,18.7
