Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1990,224,1990,(X)
Estimate Sex And Age Total Population Male,947,144,47.6,4.0
Estimate Sex And Age Total Population Female,1043,130,52.4,4.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),90.8,14.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,119,45,6.0,2.1
Estimate Sex And Age Total Population 5 To 9 Years,144,45,7.2,2.0
Estimate Sex And Age Total Population 10 To 14 Years,128,48,6.4,2.4
Estimate Sex And Age Total Population 15 To 19 Years,182,77,9.1,3.7
Estimate Sex And Age Total Population 20 To 24 Years,102,58,5.1,2.8
Estimate Sex And Age Total Population 25 To 34 Years,171,56,8.6,2.7
Estimate Sex And Age Total Population 35 To 44 Years,297,80,14.9,3.6
Estimate Sex And Age Total Population 45 To 54 Years,235,83,11.8,4.1
Estimate Sex And Age Total Population 55 To 59 Years,138,43,6.9,2.2
Estimate Sex And Age Total Population 60 To 64 Years,79,32,4.0,1.6
Estimate Sex And Age Total Population 65 To 74 Years,223,76,11.2,3.7
Estimate Sex And Age Total Population 75 To 84 Years,110,51,5.5,2.4
Estimate Sex And Age Total Population 85 Years And Over,62,44,3.1,2.2
Estimate Sex And Age Total Population Median Age (Years),38.8,4.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,515,119,25.9,4.8
Estimate Sex And Age Total Population 16 Years And Over,1551,184,77.9,4.3
Estimate Sex And Age Total Population 18 Years And Over,1475,177,74.1,4.8
Estimate Sex And Age Total Population 21 Years And Over,1384,166,69.5,4.9
Estimate Sex And Age Total Population 62 Years And Over,454,131,22.8,6.1
Estimate Sex And Age Total Population 65 Years And Over,395,124,19.8,5.8
Estimate Sex And Age Total Population 18 Years And Over,1475,177,1475,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,729,117,49.4,3.9
Estimate Sex And Age Total Population 18 Years And Over Female,746,93,50.6,3.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),97.7,15.3,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,395,124,395,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,188,78,47.6,7.4
Estimate Sex And Age Total Population 65 Years And Over Female,207,57,52.4,7.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),90.8,27.6,(X),(X)
Estimate Race Total Population,1990,224,1990,(X)
Estimate Race Total Population One Race,1947,220,97.8,2.4
Estimate Race Total Population Two Or More Races,43,49,2.2,2.4
Estimate Race Total Population One Race,1947,220,97.8,2.4
Estimate Race Total Population One Race White,1888,216,94.9,3.4
Estimate Race Total Population One Race Black Or African American,30,34,1.5,1.7
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,1.6
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,1.6
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,1.6
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,1.6
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,1.6
Estimate Race Total Population One Race Asian,29,32,1.5,1.6
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,1.6
Estimate Race Total Population One Race Asian Chinese,7,14,0.4,0.7
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,1.6
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,1.6
Estimate Race Total Population One Race Asian Korean,22,30,1.1,1.5
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,1.6
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,1.6
