Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1935,403,1935,(X)
Estimate Sex And Age Total Population Male,954,273,49.3,8.8
Estimate Sex And Age Total Population Female,981,252,50.7,8.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),97.2,34.2,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,172,116,8.9,5.7
Estimate Sex And Age Total Population 5 To 9 Years,54,58,2.8,3.0
Estimate Sex And Age Total Population 10 To 14 Years,36,59,1.9,3.1
Estimate Sex And Age Total Population 15 To 19 Years,89,109,4.6,5.4
Estimate Sex And Age Total Population 20 To 24 Years,0,11,0.0,1.5
Estimate Sex And Age Total Population 25 To 34 Years,182,131,9.4,6.6
Estimate Sex And Age Total Population 35 To 44 Years,95,66,4.9,3.4
Estimate Sex And Age Total Population 45 To 54 Years,233,134,12.0,6.3
Estimate Sex And Age Total Population 55 To 59 Years,262,177,13.5,8.5
Estimate Sex And Age Total Population 60 To 64 Years,128,138,6.6,6.6
Estimate Sex And Age Total Population 65 To 74 Years,255,120,13.2,6.8
Estimate Sex And Age Total Population 75 To 84 Years,204,140,10.5,7.1
Estimate Sex And Age Total Population 85 Years And Over,225,164,11.6,8.3
Estimate Sex And Age Total Population Median Age (Years),57.3,6.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,335,181,17.3,8.3
Estimate Sex And Age Total Population 16 Years And Over,1600,354,82.7,8.3
Estimate Sex And Age Total Population 18 Years And Over,1600,354,82.7,8.3
Estimate Sex And Age Total Population 21 Years And Over,1584,354,81.9,8.4
Estimate Sex And Age Total Population 62 Years And Over,707,207,36.5,11.0
Estimate Sex And Age Total Population 65 Years And Over,684,208,35.3,10.9
Estimate Sex And Age Total Population 18 Years And Over,1600,354,1600,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,783,230,48.9,7.8
Estimate Sex And Age Total Population 18 Years And Over Female,817,202,51.1,7.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),95.8,30.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,684,208,684,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,266,99,38.9,11.9
Estimate Sex And Age Total Population 65 Years And Over Female,418,166,61.1,11.9
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),63.6,33.4,(X),(X)
Estimate Race Total Population,1935,403,1935,(X)
Estimate Race Total Population One Race,1769,397,91.4,8.9
Estimate Race Total Population Two Or More Races,166,181,8.6,8.9
Estimate Race Total Population One Race,1769,397,91.4,8.9
Estimate Race Total Population One Race White,1685,376,87.1,10.6
Estimate Race Total Population One Race Black Or African American,0,11,0.0,1.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,11,0.0,1.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,11,0.0,1.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,1.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,1.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,1.5
Estimate Race Total Population One Race Asian,84,134,4.3,6.7
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,1.5
Estimate Race Total Population One Race Asian Chinese,84,134,4.3,6.7
Estimate Race Total Population One Race Asian Filipino,0,11,0.0,1.5
Estimate Race Total Population One Race Asian Japanese,0,11,0.0,1.5
Estimate Race Total Population One Race Asian Korean,0,11,0.0,1.5
Estimate Race Total Population One Race Asian Vietnamese,0,11,0.0,1.5
Estimate Race Total Population One Race Asian Other Asian,0,11,0.0,1.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,11,0.0,1.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,11,0.0,1.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,11,0.0,1.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,11,0.0,1.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,11,0.0,1.5
Estimate Race Total Population One Race Some Other Race,0,11,0.0,1.5
Estimate Race Total Population Two Or More Races,166,181,8.6,8.9
Estimate Race Total Population Two Or More Races White And Black Or African American,90,136,4.7,6.9
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,11,0.0,1.5
Estimate Race Total Population Two Or More Races White And Asian,0,11,0.0,1.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,11,0.0,1.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,1935,403,1935,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,1851,387,95.7,6.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,90,136,4.7,6.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,11,0.0,1.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,84,134,4.3,6.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,11,0.0,1.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,76,120,3.9,6.1
Estimate Hispanic Or Latino And Race Total Population,1935,403,1935,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),9,15,0.5,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,9,15,0.5,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,1926,407,99.5,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,1676,379,86.6,10.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,84,134,4.3,6.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,11,0.0,1.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,166,181,8.6,8.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,76,120,3.9,6.1
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",90,136,4.7,6.9
Estimate Total Housing Units,890,211,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",1600,354,1600,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",783,230,48.9,7.8
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",817,202,51.1,7.8
