Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,3286,261,3286,(X)
Estimate Sex And Age Total Population Male,1646,178,50.1,3.1
Estimate Sex And Age Total Population Female,1640,149,49.9,3.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),100.4,12.3,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,128,60,3.9,1.8
Estimate Sex And Age Total Population 5 To 9 Years,108,30,3.3,0.9
Estimate Sex And Age Total Population 10 To 14 Years,190,69,5.8,2.0
Estimate Sex And Age Total Population 15 To 19 Years,242,66,7.4,1.9
Estimate Sex And Age Total Population 20 To 24 Years,223,75,6.8,2.2
Estimate Sex And Age Total Population 25 To 34 Years,162,65,4.9,2.1
Estimate Sex And Age Total Population 35 To 44 Years,329,110,10.0,3.1
Estimate Sex And Age Total Population 45 To 54 Years,572,125,17.4,3.6
Estimate Sex And Age Total Population 55 To 59 Years,237,99,7.2,2.9
Estimate Sex And Age Total Population 60 To 64 Years,195,68,5.9,2.1
Estimate Sex And Age Total Population 65 To 74 Years,589,116,17.9,3.4
Estimate Sex And Age Total Population 75 To 84 Years,184,64,5.6,2.0
Estimate Sex And Age Total Population 85 Years And Over,127,70,3.9,2.2
Estimate Sex And Age Total Population Median Age (Years),49.7,3.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,591,137,18.0,3.7
Estimate Sex And Age Total Population 16 Years And Over,2785,231,84.8,3.8
Estimate Sex And Age Total Population 18 Years And Over,2695,222,82.0,3.7
Estimate Sex And Age Total Population 21 Years And Over,2570,225,78.2,3.8
Estimate Sex And Age Total Population 62 Years And Over,999,125,30.4,3.8
Estimate Sex And Age Total Population 65 Years And Over,900,125,27.4,3.8
Estimate Sex And Age Total Population 18 Years And Over,2695,222,2695,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1382,157,51.3,3.3
Estimate Sex And Age Total Population 18 Years And Over Female,1313,126,48.7,3.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),105.3,13.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,900,125,900,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,468,79,52.0,7.4
Estimate Sex And Age Total Population 65 Years And Over Female,432,99,48.0,7.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),108.3,31.6,(X),(X)
Estimate Race Total Population,3286,261,3286,(X)
