Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,40420,1650,40420,(X)
Estimate Sex And Age Total Population Male,19177,1061,47.4,1.6
Estimate Sex And Age Total Population Female,21243,1008,52.6,1.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),90.3,5.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,2472,389,6.1,0.9
Estimate Sex And Age Total Population 5 To 9 Years,1568,260,3.9,0.6
Estimate Sex And Age Total Population 10 To 14 Years,2280,405,5.6,0.9
Estimate Sex And Age Total Population 15 To 19 Years,2089,417,5.2,1.0
Estimate Sex And Age Total Population 20 To 24 Years,6337,730,15.7,1.6
Estimate Sex And Age Total Population 25 To 34 Years,6985,500,17.3,1.1
Estimate Sex And Age Total Population 35 To 44 Years,4250,535,10.5,1.2
Estimate Sex And Age Total Population 45 To 54 Years,3594,376,8.9,0.8
Estimate Sex And Age Total Population 55 To 59 Years,2314,378,5.7,0.9
Estimate Sex And Age Total Population 60 To 64 Years,2068,368,5.1,0.9
Estimate Sex And Age Total Population 65 To 74 Years,3070,340,7.6,0.8
Estimate Sex And Age Total Population 75 To 84 Years,2131,293,5.3,0.8
Estimate Sex And Age Total Population 85 Years And Over,1262,261,3.1,0.6
Estimate Sex And Age Total Population Median Age (Years),32.1,1.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,7490,738,18.5,1.5
Estimate Sex And Age Total Population 16 Years And Over,33749,1343,83.5,1.4
Estimate Sex And Age Total Population 18 Years And Over,32930,1299,81.5,1.5
Estimate Sex And Age Total Population 21 Years And Over,31148,1255,77.1,1.6
Estimate Sex And Age Total Population 62 Years And Over,7682,556,19.0,1.4
Estimate Sex And Age Total Population 65 Years And Over,6463,479,16.0,1.2
Estimate Sex And Age Total Population 18 Years And Over,32930,1299,32930,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,15535,901,47.2,1.8
Estimate Sex And Age Total Population 18 Years And Over Female,17395,866,52.8,1.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),89.3,6.6,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,6463,479,6463,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,2766,247,42.8,2.3
Estimate Sex And Age Total Population 65 Years And Over Female,3697,320,57.2,2.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),74.8,7.2,(X),(X)
Estimate Race Total Population,40420,1650,40420,(X)
Estimate Race Total Population One Race,38715,1719,95.8,1.0
Estimate Race Total Population Two Or More Races,1705,389,4.2,1.0
Estimate Race Total Population One Race,38715,1719,95.8,1.0
Estimate Race Total Population One Race White,29892,1468,74.0,2.2
Estimate Race Total Population One Race Black Or African American,6606,861,16.3,1.9
Estimate Race Total Population One Race American Indian And Alaska Native,189,146,0.5,0.4
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,14,17,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,28,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,28,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,28,0.0,0.1
Estimate Race Total Population One Race Asian,1295,299,3.2,0.7
Estimate Race Total Population One Race Asian Asian Indian,130,139,0.3,0.3
Estimate Race Total Population One Race Asian Chinese,488,215,1.2,0.5
Estimate Race Total Population One Race Asian Filipino,67,51,0.2,0.1
Estimate Race Total Population One Race Asian Japanese,0,28,0.0,0.1
Estimate Race Total Population One Race Asian Korean,386,209,1.0,0.5
Estimate Race Total Population One Race Asian Vietnamese,74,76,0.2,0.2
Estimate Race Total Population One Race Asian Other Asian,150,95,0.4,0.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,28,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,28,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,28,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,28,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,28,0.0,0.1
Estimate Race Total Population One Race Some Other Race,733,381,1.8,0.9
Estimate Race Total Population Two Or More Races,1705,389,4.2,1.0
Estimate Race Total Population Two Or More Races White And Black Or African American,453,207,1.1,0.5
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,118,73,0.3,0.2
Estimate Race Total Population Two Or More Races White And Asian,277,132,0.7,0.3
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,19,28,0.0,0.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,40420,1650,40420,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,31481,1444,77.9,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,7404,909,18.3,2.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,590,306,1.5,0.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,1619,289,4.0,0.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,41,43,0.1,0.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,1451,391,3.6,1.0
Estimate Hispanic Or Latino And Race Total Population,40420,1650,40420,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),2520,452,6.2,1.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,1010,384,2.5,1.0
