Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2235,341,2235,(X)
Estimate Sex And Age Total Population Male,1017,188,45.5,4.4
Estimate Sex And Age Total Population Female,1218,207,54.5,4.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),83.5,14.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,152,79,6.8,3.3
Estimate Sex And Age Total Population 5 To 9 Years,141,75,6.3,3.2
Estimate Sex And Age Total Population 10 To 14 Years,152,60,6.8,2.4
Estimate Sex And Age Total Population 15 To 19 Years,202,99,9.0,4.0
Estimate Sex And Age Total Population 20 To 24 Years,123,78,5.5,3.2
Estimate Sex And Age Total Population 25 To 34 Years,302,102,13.5,4.5
Estimate Sex And Age Total Population 35 To 44 Years,187,79,8.4,3.3
Estimate Sex And Age Total Population 45 To 54 Years,339,88,15.2,3.6
Estimate Sex And Age Total Population 55 To 59 Years,117,66,5.2,2.9
Estimate Sex And Age Total Population 60 To 64 Years,190,136,8.5,5.8
Estimate Sex And Age Total Population 65 To 74 Years,145,61,6.5,2.7
Estimate Sex And Age Total Population 75 To 84 Years,134,65,6.0,2.8
Estimate Sex And Age Total Population 85 Years And Over,51,37,2.3,1.7
Estimate Sex And Age Total Population Median Age (Years),39.3,8.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,567,165,25.4,5.9
Estimate Sex And Age Total Population 16 Years And Over,1731,285,77.4,5.6
Estimate Sex And Age Total Population 18 Years And Over,1668,273,74.6,5.9
Estimate Sex And Age Total Population 21 Years And Over,1535,245,68.7,5.6
Estimate Sex And Age Total Population 62 Years And Over,423,125,18.9,5.0
Estimate Sex And Age Total Population 65 Years And Over,330,99,14.8,4.2
Estimate Sex And Age Total Population 18 Years And Over,1668,273,1668,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,729,141,43.7,4.0
Estimate Sex And Age Total Population 18 Years And Over Female,939,163,56.3,4.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),77.6,12.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,330,99,330,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,106,56,32.1,11.1
Estimate Sex And Age Total Population 65 Years And Over Female,224,66,67.9,11.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),47.3,25.1,(X),(X)
Estimate Race Total Population,2235,341,2235,(X)
Estimate Race Total Population One Race,2163,342,96.8,3.5
Estimate Race Total Population Two Or More Races,72,79,3.2,3.5
Estimate Race Total Population One Race,2163,342,96.8,3.5
