Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1381,370,1381,(X)
Estimate Sex And Age Total Population Male,562,139,40.7,6.0
Estimate Sex And Age Total Population Female,819,264,59.3,6.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),68.6,16.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,41,37,3.0,2.6
Estimate Sex And Age Total Population 5 To 9 Years,40,39,2.9,2.8
Estimate Sex And Age Total Population 10 To 14 Years,64,41,4.6,2.8
Estimate Sex And Age Total Population 15 To 19 Years,118,81,8.5,4.6
Estimate Sex And Age Total Population 20 To 24 Years,103,84,7.5,4.8
Estimate Sex And Age Total Population 25 To 34 Years,142,89,10.3,6.3
Estimate Sex And Age Total Population 35 To 44 Years,77,48,5.6,3.4
Estimate Sex And Age Total Population 45 To 54 Years,264,133,19.1,6.2
Estimate Sex And Age Total Population 55 To 59 Years,49,40,3.5,3.1
Estimate Sex And Age Total Population 60 To 64 Years,85,55,6.2,4.3
Estimate Sex And Age Total Population 65 To 74 Years,218,70,15.8,6.1
Estimate Sex And Age Total Population 75 To 84 Years,129,70,9.3,4.6
Estimate Sex And Age Total Population 85 Years And Over,51,45,3.7,2.9
Estimate Sex And Age Total Population Median Age (Years),50.4,4.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,194,83,14.0,4.9
Estimate Sex And Age Total Population 16 Years And Over,1204,334,87.2,4.5
Estimate Sex And Age Total Population 18 Years And Over,1187,328,86.0,4.9
Estimate Sex And Age Total Population 21 Years And Over,1093,274,79.1,5.9
Estimate Sex And Age Total Population 62 Years And Over,458,141,33.2,9.8
Estimate Sex And Age Total Population 65 Years And Over,398,135,28.8,9.3
Estimate Sex And Age Total Population 18 Years And Over,1187,328,1187,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,482,119,40.6,6.2
Estimate Sex And Age Total Population 18 Years And Over Female,705,237,59.4,6.2
