Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,59,20,59,(X)
Estimate Sex And Age Total Population Male,24,11,40.7,12.8
Estimate Sex And Age Total Population Female,35,15,59.3,12.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),68.6,38.5,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,13,9,22.0,13.0
Estimate Sex And Age Total Population 5 To 9 Years,2,3,3.4,5.3
Estimate Sex And Age Total Population 10 To 14 Years,2,4,3.4,6.6
Estimate Sex And Age Total Population 15 To 19 Years,2,4,3.4,6.0
Estimate Sex And Age Total Population 20 To 24 Years,9,14,15.3,20.4
Estimate Sex And Age Total Population 25 To 34 Years,10,9,16.9,14.4
Estimate Sex And Age Total Population 35 To 44 Years,2,3,3.4,5.0
Estimate Sex And Age Total Population 45 To 54 Years,8,6,13.6,9.7
Estimate Sex And Age Total Population 55 To 59 Years,2,3,3.4,5.4
Estimate Sex And Age Total Population 60 To 64 Years,1,2,1.7,3.9
Estimate Sex And Age Total Population 65 To 74 Years,2,3,3.4,4.9
Estimate Sex And Age Total Population 75 To 84 Years,4,4,6.8,7.3
Estimate Sex And Age Total Population 85 Years And Over,2,3,3.4,5.3
Estimate Sex And Age Total Population Median Age (Years),28.2,11.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,19,10,32.2,11.8
Estimate Sex And Age Total Population 16 Years And Over,40,14,67.8,11.8
Estimate Sex And Age Total Population 18 Years And Over,40,14,67.8,11.8
Estimate Sex And Age Total Population 21 Years And Over,40,14,67.8,11.8
Estimate Sex And Age Total Population 62 Years And Over,8,6,13.6,11.0
Estimate Sex And Age Total Population 65 Years And Over,8,6,13.6,11.0
Estimate Sex And Age Total Population 18 Years And Over,40,14,40,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,19,9,47.5,14.4
Estimate Sex And Age Total Population 18 Years And Over Female,21,10,52.5,14.4
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),90.5,49.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,8,6,8,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,1,2,12.5,27.9
Estimate Sex And Age Total Population 65 Years And Over Female,7,5,87.5,27.9
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),14.3,33.1,(X),(X)
Estimate Race Total Population,59,20,59,(X)
Estimate Race Total Population One Race,59,20,100.0,30.7
Estimate Race Total Population Two Or More Races,0,10,0.0,30.7
Estimate Race Total Population One Race,59,20,100.0,30.7
Estimate Race Total Population One Race White,53,19,89.8,16.5
Estimate Race Total Population One Race Black Or African American,0,10,0.0,30.7
Estimate Race Total Population One Race American Indian And Alaska Native,6,10,10.2,16.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,30.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,30.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,30.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,30.7
Estimate Race Total Population One Race Asian,0,10,0.0,30.7
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,30.7
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,30.7
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,30.7
