Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2463,476,2463,(X)
Estimate Sex And Age Total Population Male,1489,302,60.5,4.1
Estimate Sex And Age Total Population Female,974,215,39.5,4.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),152.9,25.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,79,67,3.2,2.7
Estimate Sex And Age Total Population 5 To 9 Years,137,99,5.6,3.7
Estimate Sex And Age Total Population 10 To 14 Years,302,114,12.3,3.7
Estimate Sex And Age Total Population 15 To 19 Years,258,147,10.5,5.1
Estimate Sex And Age Total Population 20 To 24 Years,141,141,5.7,5.2
Estimate Sex And Age Total Population 25 To 34 Years,283,144,11.5,5.5
Estimate Sex And Age Total Population 35 To 44 Years,243,98,9.9,3.8
Estimate Sex And Age Total Population 45 To 54 Years,414,124,16.8,4.4
Estimate Sex And Age Total Population 55 To 59 Years,151,97,6.1,4.1
Estimate Sex And Age Total Population 60 To 64 Years,134,80,5.4,3.2
Estimate Sex And Age Total Population 65 To 74 Years,102,57,4.1,2.4
Estimate Sex And Age Total Population 75 To 84 Years,214,79,8.7,3.4
Estimate Sex And Age Total Population 85 Years And Over,5,9,0.2,0.4
Estimate Sex And Age Total Population Median Age (Years),36.9,10.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,651,220,26.4,5.9
Estimate Sex And Age Total Population 16 Years And Over,1919,367,77.9,5.7
Estimate Sex And Age Total Population 18 Years And Over,1812,330,73.6,5.9
Estimate Sex And Age Total Population 21 Years And Over,1687,293,68.5,5.5
Estimate Sex And Age Total Population 62 Years And Over,362,114,14.7,5.0
Estimate Sex And Age Total Population 65 Years And Over,321,107,13.0,4.7
Estimate Sex And Age Total Population 18 Years And Over,1812,330,1812,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1146,220,63.2,4.8
Estimate Sex And Age Total Population 18 Years And Over Female,666,155,36.8,4.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),172.1,35.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,321,107,321,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,194,69,60.4,11.7
Estimate Sex And Age Total Population 65 Years And Over Female,127,60,39.6,11.7
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),152.8,80.5,(X),(X)
Estimate Race Total Population,2463,476,2463,(X)
Estimate Race Total Population One Race,2254,406,91.5,7.2
Estimate Race Total Population Two Or More Races,209,191,8.5,7.2
Estimate Race Total Population One Race,2254,406,91.5,7.2
Estimate Race Total Population One Race White,2106,376,85.5,8.8
Estimate Race Total Population One Race Black Or African American,122,142,5.0,5.6
Estimate Race Total Population One Race American Indian And Alaska Native,12,18,0.5,0.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,1.9
Estimate Race Total Population One Race Asian,14,26,0.6,1.0
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,1.9
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,1.9
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,1.9
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,1.9
Estimate Race Total Population One Race Asian Korean,14,26,0.6,1.0
Estimate Race Total Population One Race Asian Vietnamese,0,14,0.0,1.9
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,1.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,1.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,1.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,1.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,1.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,1.9
Estimate Race Total Population One Race Some Other Race,0,14,0.0,1.9
Estimate Race Total Population Two Or More Races,209,191,8.5,7.2
Estimate Race Total Population Two Or More Races White And Black Or African American,0,14,0.0,1.9
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,48,55,1.9,2.1
Estimate Race Total Population Two Or More Races White And Asian,0,14,0.0,1.9
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,14,0.0,1.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,2463,476,2463,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,2315,447,94.0,5.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,122,142,5.0,5.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,60,56,2.4,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,14,26,0.6,1.0
