Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,3655,703,3655,(X)
Estimate Sex And Age Total Population Male,2066,434,56.5,5.0
Estimate Sex And Age Total Population Female,1589,359,43.5,5.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),130.0,26.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,275,143,7.5,3.3
Estimate Sex And Age Total Population 5 To 9 Years,168,110,4.6,2.8
Estimate Sex And Age Total Population 10 To 14 Years,222,114,6.1,2.7
Estimate Sex And Age Total Population 15 To 19 Years,248,139,6.8,3.6
Estimate Sex And Age Total Population 20 To 24 Years,126,78,3.4,2.1
Estimate Sex And Age Total Population 25 To 34 Years,534,259,14.6,5.5
Estimate Sex And Age Total Population 35 To 44 Years,423,209,11.6,4.8
Estimate Sex And Age Total Population 45 To 54 Years,584,185,16.0,4.9
Estimate Sex And Age Total Population 55 To 59 Years,389,162,10.6,4.4
Estimate Sex And Age Total Population 60 To 64 Years,215,110,5.9,3.0
Estimate Sex And Age Total Population 65 To 74 Years,315,121,8.6,3.6
Estimate Sex And Age Total Population 75 To 84 Years,132,90,3.6,2.4
Estimate Sex And Age Total Population 85 Years And Over,24,28,0.7,0.8
Estimate Sex And Age Total Population Median Age (Years),39.5,8.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,810,287,22.2,5.4
Estimate Sex And Age Total Population 16 Years And Over,2927,538,80.1,5.0
Estimate Sex And Age Total Population 18 Years And Over,2845,518,77.8,5.4
Estimate Sex And Age Total Population 21 Years And Over,2720,507,74.4,5.5
Estimate Sex And Age Total Population 62 Years And Over,576,189,15.8,5.5
Estimate Sex And Age Total Population 65 Years And Over,471,154,12.9,4.4
Estimate Sex And Age Total Population 18 Years And Over,2845,518,2845,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1463,288,51.4,6.3
Estimate Sex And Age Total Population 18 Years And Over Female,1382,336,48.6,6.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),105.9,27.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,471,154,471,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,202,93,42.9,14.0
Estimate Sex And Age Total Population 65 Years And Over Female,269,110,57.1,14.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),75.1,43.0,(X),(X)
Estimate Race Total Population,3655,703,3655,(X)
Estimate Race Total Population One Race,3607,691,98.7,1.4
Estimate Race Total Population Two Or More Races,48,54,1.3,1.4
Estimate Race Total Population One Race,3607,691,98.7,1.4
Estimate Race Total Population One Race White,3594,694,98.3,1.6
Estimate Race Total Population One Race Black Or African American,13,25,0.4,0.7
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,1.0
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,1.0
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,1.0
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,1.0
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,1.0
Estimate Race Total Population One Race Asian,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Korean,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,1.0
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,1.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,1.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,1.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,1.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,1.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,1.0
Estimate Race Total Population One Race Some Other Race,0,12,0.0,1.0
Estimate Race Total Population Two Or More Races,48,54,1.3,1.4
Estimate Race Total Population Two Or More Races White And Black Or African American,13,27,0.4,0.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,35,45,1.0,1.2
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,1.0
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,1.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,3655,703,3655,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,3642,706,99.6,0.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,26,36,0.7,1.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,35,45,1.0,1.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,1.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,1.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population,3655,703,3655,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),13,27,0.4,0.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,13,27,0.4,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,3642,707,99.6,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,3581,698,98.0,2.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,13,25,0.4,0.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,12,0.0,1.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,48,54,1.3,1.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,12,0.0,1.0
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",48,54,1.3,1.4
Estimate Total Housing Units,1597,233,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",2845,518,2845,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",1463,288,51.4,6.3
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",1382,336,48.6,6.3
