Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,491,187,491,(X)
Estimate Sex And Age Total Population Male,296,134,60.3,17.1
Estimate Sex And Age Total Population Female,195,117,39.7,17.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),151.8,108.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,14,0.0,9.2
Estimate Sex And Age Total Population 5 To 9 Years,0,14,0.0,9.2
Estimate Sex And Age Total Population 10 To 14 Years,0,14,0.0,9.2
Estimate Sex And Age Total Population 15 To 19 Years,16,34,3.3,7.0
Estimate Sex And Age Total Population 20 To 24 Years,51,75,10.4,15.7
Estimate Sex And Age Total Population 25 To 34 Years,85,95,17.3,17.1
Estimate Sex And Age Total Population 35 To 44 Years,39,61,7.9,11.5
Estimate Sex And Age Total Population 45 To 54 Years,71,75,14.5,15.3
Estimate Sex And Age Total Population 55 To 59 Years,42,42,8.6,8.5
Estimate Sex And Age Total Population 60 To 64 Years,135,103,27.5,19.0
Estimate Sex And Age Total Population 65 To 74 Years,0,14,0.0,9.2
Estimate Sex And Age Total Population 75 To 84 Years,36,57,7.3,10.4
Estimate Sex And Age Total Population 85 Years And Over,16,32,3.3,6.3
Estimate Sex And Age Total Population Median Age (Years),51.4,14.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,16,34,3.3,7.0
Estimate Sex And Age Total Population 16 Years And Over,491,187,100.0,9.2
Estimate Sex And Age Total Population 18 Years And Over,475,188,96.7,7.0
Estimate Sex And Age Total Population 21 Years And Over,458,186,93.3,7.2
Estimate Sex And Age Total Population 62 Years And Over,63,68,12.8,11.7
Estimate Sex And Age Total Population 65 Years And Over,52,65,10.6,11.7
Estimate Sex And Age Total Population 18 Years And Over,475,188,475,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,296,134,62.3,17.8
Estimate Sex And Age Total Population 18 Years And Over Female,179,118,37.7,17.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),165.4,133.3,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,52,65,52,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,27,41,51.9,41.8
Estimate Sex And Age Total Population 65 Years And Over Female,25,35,48.1,41.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),108.0,215.0,(X),(X)
Estimate Race Total Population,491,187,491,(X)
Estimate Race Total Population One Race,475,184,96.7,6.4
Estimate Race Total Population Two Or More Races,16,32,3.3,6.4
Estimate Race Total Population One Race,475,184,96.7,6.4
Estimate Race Total Population One Race White,425,186,86.6,8.3
Estimate Race Total Population One Race Black Or African American,50,33,10.2,8.3
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,9.2
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,9.2
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,9.2
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,9.2
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,9.2
Estimate Race Total Population One Race Asian,0,14,0.0,9.2
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,9.2
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,9.2
