Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,983,339,983,(X)
Estimate Sex And Age Total Population Male,432,183,43.9,9.2
Estimate Sex And Age Total Population Female,551,200,56.1,9.2
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),78.4,30.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,41,35,4.2,3.9
Estimate Sex And Age Total Population 5 To 9 Years,114,115,11.6,10.2
Estimate Sex And Age Total Population 10 To 14 Years,53,51,5.4,5.4
Estimate Sex And Age Total Population 15 To 19 Years,22,35,2.2,3.6
Estimate Sex And Age Total Population 20 To 24 Years,0,12,0.0,3.5
Estimate Sex And Age Total Population 25 To 34 Years,141,125,14.3,10.1
Estimate Sex And Age Total Population 35 To 44 Years,41,50,4.2,5.6
Estimate Sex And Age Total Population 45 To 54 Years,163,112,16.6,9.5
Estimate Sex And Age Total Population 55 To 59 Years,80,68,8.1,6.5
Estimate Sex And Age Total Population 60 To 64 Years,105,81,10.7,8.4
Estimate Sex And Age Total Population 65 To 74 Years,123,90,12.5,8.4
Estimate Sex And Age Total Population 75 To 84 Years,58,72,5.9,7.8
Estimate Sex And Age Total Population 85 Years And Over,42,46,4.3,4.7
Estimate Sex And Age Total Population Median Age (Years),47.6,9.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,230,114,23.4,7.9
Estimate Sex And Age Total Population 16 Years And Over,775,269,78.8,7.6
Estimate Sex And Age Total Population 18 Years And Over,753,264,76.6,7.9
Estimate Sex And Age Total Population 21 Years And Over,753,264,76.6,7.9
Estimate Sex And Age Total Population 62 Years And Over,296,171,30.1,15.8
Estimate Sex And Age Total Population 65 Years And Over,223,122,22.7,11.4
Estimate Sex And Age Total Population 18 Years And Over,753,264,753,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,362,152,48.1,8.0
Estimate Sex And Age Total Population 18 Years And Over Female,391,136,51.9,8.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),92.6,29.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,223,122,223,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,118,76,52.9,16.4
Estimate Sex And Age Total Population 65 Years And Over Female,105,66,47.1,16.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),112.4,73.1,(X),(X)
Estimate Race Total Population,983,339,983,(X)
Estimate Race Total Population One Race,961,335,97.8,3.6
Estimate Race Total Population Two Or More Races,22,35,2.2,3.6
Estimate Race Total Population One Race,961,335,97.8,3.6
Estimate Race Total Population One Race White,961,335,97.8,3.6
Estimate Race Total Population One Race Black Or African American,0,12,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,3.5
Estimate Race Total Population One Race Asian,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Korean,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,3.5
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,3.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,3.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,3.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,3.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,3.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,3.5
Estimate Race Total Population One Race Some Other Race,0,12,0.0,3.5
Estimate Race Total Population Two Or More Races,22,35,2.2,3.6
Estimate Race Total Population Two Or More Races White And Black Or African American,22,35,2.2,3.6
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,12,0.0,3.5
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,3.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,983,339,983,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,983,339,100.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,22,35,2.2,3.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,12,0.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,3.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population,983,339,983,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,983,339,100.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,961,335,97.8,3.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,12,0.0,3.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,22,35,2.2,3.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,12,0.0,3.5
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",22,35,2.2,3.6
Estimate Total Housing Units,413,138,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",753,264,753,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",362,152,48.1,8.0
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",391,136,51.9,8.0
