Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,310,238,310,(X)
Estimate Sex And Age Total Population Male,182,142,58.7,8.3
Estimate Sex And Age Total Population Female,128,102,41.3,8.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),142.2,50.5,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,12,0.0,10.7
Estimate Sex And Age Total Population 5 To 9 Years,50,65,16.1,10.9
Estimate Sex And Age Total Population 10 To 14 Years,29,38,9.4,6.4
Estimate Sex And Age Total Population 15 To 19 Years,0,12,0.0,10.7
Estimate Sex And Age Total Population 20 To 24 Years,0,12,0.0,10.7
Estimate Sex And Age Total Population 25 To 34 Years,120,147,38.7,25.1
Estimate Sex And Age Total Population 35 To 44 Years,41,37,13.2,19.6
Estimate Sex And Age Total Population 45 To 54 Years,17,30,5.5,11.1
Estimate Sex And Age Total Population 55 To 59 Years,40,54,12.9,19.3
Estimate Sex And Age Total Population 60 To 64 Years,0,12,0.0,10.7
Estimate Sex And Age Total Population 65 To 74 Years,6,11,1.9,4.8
Estimate Sex And Age Total Population 75 To 84 Years,7,14,2.3,6.2
Estimate Sex And Age Total Population 85 Years And Over,0,12,0.0,10.7
Estimate Sex And Age Total Population Median Age (Years),28.4,19.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,79,102,25.5,16.3
Estimate Sex And Age Total Population 16 Years And Over,231,145,74.5,16.3
Estimate Sex And Age Total Population 18 Years And Over,231,145,74.5,16.3
Estimate Sex And Age Total Population 21 Years And Over,231,145,74.5,16.3
Estimate Sex And Age Total Population 62 Years And Over,13,25,4.2,10.9
Estimate Sex And Age Total Population 65 Years And Over,13,25,4.2,10.9
Estimate Sex And Age Total Population 18 Years And Over,231,145,231,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,137,81,59.3,11.8
Estimate Sex And Age Total Population 18 Years And Over Female,94,73,40.7,11.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),145.7,79.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,13,25,13,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,7,14,53.8,19.2
Estimate Sex And Age Total Population 65 Years And Over Female,6,11,46.2,19.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),116.7,102.3,(X),(X)
Estimate Race Total Population,310,238,310,(X)
Estimate Race Total Population One Race,310,238,100.0,10.7
Estimate Race Total Population Two Or More Races,0,12,0.0,10.7
Estimate Race Total Population One Race,310,238,100.0,10.7
Estimate Race Total Population One Race White,310,238,100.0,10.7
Estimate Race Total Population One Race Black Or African American,0,12,0.0,10.7
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,10.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,10.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,10.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,10.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,10.7
Estimate Race Total Population One Race Asian,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Korean,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,10.7
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,10.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,10.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,10.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,10.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,10.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,10.7
Estimate Race Total Population One Race Some Other Race,0,12,0.0,10.7
Estimate Race Total Population Two Or More Races,0,12,0.0,10.7
Estimate Race Total Population Two Or More Races White And Black Or African American,0,12,0.0,10.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,12,0.0,10.7
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,10.7
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,310,238,310,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,310,238,100.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,12,0.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,12,0.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population,310,238,310,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,310,238,100.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,310,238,100.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,12,0.0,10.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,12,0.0,10.7
