Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,577,247,577,(X)
Estimate Sex And Age Total Population Male,301,103,52.2,10.0
Estimate Sex And Age Total Population Female,276,160,47.8,10.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),109.1,45.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,24,38,4.2,5.3
Estimate Sex And Age Total Population 5 To 9 Years,62,60,10.7,8.5
Estimate Sex And Age Total Population 10 To 14 Years,11,18,1.9,3.2
Estimate Sex And Age Total Population 15 To 19 Years,13,21,2.3,3.6
Estimate Sex And Age Total Population 20 To 24 Years,0,13,0.0,6.3
Estimate Sex And Age Total Population 25 To 34 Years,36,43,6.2,7.9
Estimate Sex And Age Total Population 35 To 44 Years,95,74,16.5,7.8
Estimate Sex And Age Total Population 45 To 54 Years,55,46,9.5,8.4
Estimate Sex And Age Total Population 55 To 59 Years,126,123,21.8,15.5
Estimate Sex And Age Total Population 60 To 64 Years,40,48,6.9,9.8
Estimate Sex And Age Total Population 65 To 74 Years,88,80,15.3,13.8
Estimate Sex And Age Total Population 75 To 84 Years,9,7,1.6,1.4
Estimate Sex And Age Total Population 85 Years And Over,18,28,3.1,4.9
Estimate Sex And Age Total Population Median Age (Years),54.5,17.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,110,97,19.1,12.3
Estimate Sex And Age Total Population 16 Years And Over,480,191,83.2,12.8
Estimate Sex And Age Total Population 18 Years And Over,467,187,80.9,12.3
Estimate Sex And Age Total Population 21 Years And Over,467,187,80.9,12.3
Estimate Sex And Age Total Population 62 Years And Over,155,90,26.9,18.8
Estimate Sex And Age Total Population 65 Years And Over,115,81,19.9,14.0
Estimate Sex And Age Total Population 18 Years And Over,467,187,467,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,218,89,46.7,10.5
Estimate Sex And Age Total Population 18 Years And Over Female,249,122,53.3,10.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),87.6,38.3,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,115,81,115,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,56,42,48.7,18.8
Estimate Sex And Age Total Population 65 Years And Over Female,59,49,51.3,18.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),94.9,78.3,(X),(X)
Estimate Race Total Population,577,247,577,(X)
Estimate Race Total Population One Race,567,247,98.3,2.5
Estimate Race Total Population Two Or More Races,10,14,1.7,2.5
Estimate Race Total Population One Race,567,247,98.3,2.5
Estimate Race Total Population One Race White,526,242,91.2,9.5
Estimate Race Total Population One Race Black Or African American,0,13,0.0,6.3
Estimate Race Total Population One Race American Indian And Alaska Native,6,5,1.0,1.0
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,6.3
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,6.3
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,6.3
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,6.3
Estimate Race Total Population One Race Asian,35,50,6.1,8.7
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,6.3
Estimate Race Total Population One Race Asian Chinese,35,50,6.1,8.7
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,6.3
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,6.3
Estimate Race Total Population One Race Asian Korean,0,13,0.0,6.3
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,6.3
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,6.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,6.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,6.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,6.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,6.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,6.3
Estimate Race Total Population One Race Some Other Race,0,13,0.0,6.3
Estimate Race Total Population Two Or More Races,10,14,1.7,2.5
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,6.3
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,10,14,1.7,2.5
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,6.3
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,6.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,577,247,577,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,536,241,92.9,8.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,13,0.0,6.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,16,15,2.8,2.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,35,50,6.1,8.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,6.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population,577,247,577,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,577,247,100.0,6.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,526,242,91.2,9.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,6,5,1.0,1.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,35,50,6.1,8.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,6.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,10,14,1.7,2.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,6.3
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",10,14,1.7,2.5
Estimate Total Housing Units,228,73,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",432,174,432,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",183,76,42.4,10.9
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",249,122,57.6,10.9
