Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,134,37,134,(X)
Estimate Sex And Age Total Population Male,71,24,53.0,9.2
Estimate Sex And Age Total Population Female,63,20,47.0,9.2
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),112.7,38.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,8,11,6.0,7.7
Estimate Sex And Age Total Population 5 To 9 Years,11,9,8.2,5.9
Estimate Sex And Age Total Population 10 To 14 Years,10,8,7.5,5.6
Estimate Sex And Age Total Population 15 To 19 Years,19,13,14.2,7.5
Estimate Sex And Age Total Population 20 To 24 Years,2,3,1.5,2.6
Estimate Sex And Age Total Population 25 To 34 Years,10,8,7.5,6.0
Estimate Sex And Age Total Population 35 To 44 Years,20,15,14.9,8.7
Estimate Sex And Age Total Population 45 To 54 Years,23,14,17.2,9.2
Estimate Sex And Age Total Population 55 To 59 Years,6,5,4.5,4.1
Estimate Sex And Age Total Population 60 To 64 Years,6,6,4.5,4.7
Estimate Sex And Age Total Population 65 To 74 Years,13,11,9.7,8.2
Estimate Sex And Age Total Population 75 To 84 Years,4,5,3.0,3.5
Estimate Sex And Age Total Population 85 Years And Over,2,5,1.5,3.8
Estimate Sex And Age Total Population Median Age (Years),37.5,7.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,45,24,33.6,11.7
Estimate Sex And Age Total Population 16 Years And Over,96,26,71.6,10.3
Estimate Sex And Age Total Population 18 Years And Over,89,23,66.4,11.7
Estimate Sex And Age Total Population 21 Years And Over,86,23,64.2,11.1
Estimate Sex And Age Total Population 62 Years And Over,25,15,18.7,12.0
Estimate Sex And Age Total Population 65 Years And Over,19,12,14.2,9.4
Estimate Sex And Age Total Population 18 Years And Over,89,23,89,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,37,13,41.6,9.2
Estimate Sex And Age Total Population 18 Years And Over Female,52,15,58.4,9.2
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),71.2,25.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,19,12,19,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,8,8,42.1,33.1
Estimate Sex And Age Total Population 65 Years And Over Female,11,8,57.9,33.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),72.7,92.3,(X),(X)
Estimate Race Total Population,134,37,134,(X)
Estimate Race Total Population One Race,119,34,88.8,9.9
Estimate Race Total Population Two Or More Races,15,14,11.2,9.9
Estimate Race Total Population One Race,119,34,88.8,9.9
Estimate Race Total Population One Race White,87,31,64.9,13.7
Estimate Race Total Population One Race Black Or African American,0,10,0.0,15.4
Estimate Race Total Population One Race American Indian And Alaska Native,32,16,23.9,10.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,15.4
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,15.4
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,15.4
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,15.4
Estimate Race Total Population One Race Asian,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Japanese,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Korean,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Vietnamese,0,10,0.0,15.4
Estimate Race Total Population One Race Asian Other Asian,0,10,0.0,15.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,10,0.0,15.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,10,0.0,15.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,10,0.0,15.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,10,0.0,15.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,10,0.0,15.4
Estimate Race Total Population One Race Some Other Race,0,10,0.0,15.4
Estimate Race Total Population Two Or More Races,15,14,11.2,9.9
Estimate Race Total Population Two Or More Races White And Black Or African American,0,10,0.0,15.4
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,15,14,11.2,9.9
Estimate Race Total Population Two Or More Races White And Asian,0,10,0.0,15.4
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,10,0.0,15.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,134,37,134,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,102,33,76.1,10.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,10,0.0,15.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,47,22,35.1,13.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,10,0.0,15.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,10,0.0,15.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,10,0.0,15.4
