Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,545,146,545,(X)
Estimate Sex And Age Total Population Male,256,69,47.0,3.9
Estimate Sex And Age Total Population Female,289,83,53.0,3.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),88.6,13.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,33,37,6.1,6.3
Estimate Sex And Age Total Population 5 To 9 Years,5,7,0.9,1.4
Estimate Sex And Age Total Population 10 To 14 Years,29,20,5.3,3.4
Estimate Sex And Age Total Population 15 To 19 Years,26,21,4.8,3.9
Estimate Sex And Age Total Population 20 To 24 Years,22,22,4.0,3.8
Estimate Sex And Age Total Population 25 To 34 Years,62,41,11.4,6.4
Estimate Sex And Age Total Population 35 To 44 Years,58,50,10.6,8.5
Estimate Sex And Age Total Population 45 To 54 Years,65,32,11.9,6.1
Estimate Sex And Age Total Population 55 To 59 Years,69,40,12.7,7.3
Estimate Sex And Age Total Population 60 To 64 Years,11,16,2.0,3.0
Estimate Sex And Age Total Population 65 To 74 Years,115,58,21.1,10.0
Estimate Sex And Age Total Population 75 To 84 Years,49,37,9.0,6.4
Estimate Sex And Age Total Population 85 Years And Over,1,3,0.2,0.5
Estimate Sex And Age Total Population Median Age (Years),51.7,8.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,93,49,17.1,7.0
Estimate Sex And Age Total Population 16 Years And Over,473,122,86.8,6.8
Estimate Sex And Age Total Population 18 Years And Over,452,119,82.9,7.0
Estimate Sex And Age Total Population 21 Years And Over,452,119,82.9,7.0
Estimate Sex And Age Total Population 62 Years And Over,176,71,32.3,11.0
Estimate Sex And Age Total Population 65 Years And Over,165,65,30.3,10.3
Estimate Sex And Age Total Population 18 Years And Over,452,119,452,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,214,54,47.3,4.0
Estimate Sex And Age Total Population 18 Years And Over Female,238,70,52.7,4.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),89.9,14.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,165,65,165,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,87,40,52.7,14.9
Estimate Sex And Age Total Population 65 Years And Over Female,78,41,47.3,14.9
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),111.5,70.7,(X),(X)
Estimate Race Total Population,545,146,545,(X)
Estimate Race Total Population One Race,545,146,100.0,4.9
Estimate Race Total Population Two Or More Races,0,11,0.0,4.9
Estimate Race Total Population One Race,545,146,100.0,4.9
Estimate Race Total Population One Race White,545,146,100.0,4.9
Estimate Race Total Population One Race Black Or African American,0,11,0.0,4.9
Estimate Race Total Population One Race American Indian And Alaska Native,0,11,0.0,4.9
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,11,0.0,4.9
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,4.9
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,4.9
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,4.9
Estimate Race Total Population One Race Asian,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Chinese,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Filipino,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Japanese,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Korean,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Vietnamese,0,11,0.0,4.9
Estimate Race Total Population One Race Asian Other Asian,0,11,0.0,4.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,11,0.0,4.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,11,0.0,4.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,11,0.0,4.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,11,0.0,4.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,11,0.0,4.9
Estimate Race Total Population One Race Some Other Race,0,11,0.0,4.9
Estimate Race Total Population Two Or More Races,0,11,0.0,4.9
Estimate Race Total Population Two Or More Races White And Black Or African American,0,11,0.0,4.9
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,11,0.0,4.9
Estimate Race Total Population Two Or More Races White And Asian,0,11,0.0,4.9
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,11,0.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,545,146,545,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,545,146,100.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,11,0.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,11,0.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,11,0.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,11,0.0,4.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population,545,146,545,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),15,18,2.8,3.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,15,18,2.8,3.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,530,146,97.2,3.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,530,146,97.2,3.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,11,0.0,4.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,11,0.0,4.9
