Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1324,432,1324,(X)
Estimate Sex And Age Total Population Male,710,230,53.6,6.1
Estimate Sex And Age Total Population Female,614,230,46.4,6.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),115.6,29.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,102,83,7.7,5.1
Estimate Sex And Age Total Population 5 To 9 Years,38,35,2.9,2.7
Estimate Sex And Age Total Population 10 To 14 Years,104,73,7.9,4.0
Estimate Sex And Age Total Population 15 To 19 Years,83,66,6.3,4.1
Estimate Sex And Age Total Population 20 To 24 Years,87,83,6.6,6.0
Estimate Sex And Age Total Population 25 To 34 Years,160,98,12.1,6.6
Estimate Sex And Age Total Population 35 To 44 Years,190,130,14.4,7.1
Estimate Sex And Age Total Population 45 To 54 Years,160,95,12.1,5.6
Estimate Sex And Age Total Population 55 To 59 Years,15,14,1.1,1.1
Estimate Sex And Age Total Population 60 To 64 Years,126,79,9.5,6.2
Estimate Sex And Age Total Population 65 To 74 Years,179,108,13.5,6.7
Estimate Sex And Age Total Population 75 To 84 Years,55,34,4.2,2.9
Estimate Sex And Age Total Population 85 Years And Over,25,20,1.9,1.6
Estimate Sex And Age Total Population Median Age (Years),37.6,5.5,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,314,166,23.7,7.0
Estimate Sex And Age Total Population 16 Years And Over,1073,337,81.0,5.9
Estimate Sex And Age Total Population 18 Years And Over,1010,306,76.3,7.0
Estimate Sex And Age Total Population 21 Years And Over,960,295,72.5,6.2
Estimate Sex And Age Total Population 62 Years And Over,365,138,27.6,9.4
Estimate Sex And Age Total Population 65 Years And Over,259,116,19.6,7.5
Estimate Sex And Age Total Population 18 Years And Over,1010,306,1010,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,497,161,49.2,7.3
Estimate Sex And Age Total Population 18 Years And Over Female,513,179,50.8,7.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),96.9,28.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,259,116,259,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,110,54,42.5,16.5
Estimate Sex And Age Total Population 65 Years And Over Female,149,90,57.5,16.5
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),73.8,52.9,(X),(X)
Estimate Race Total Population,1324,432,1324,(X)
Estimate Race Total Population One Race,1291,426,97.5,3.7
Estimate Race Total Population Two Or More Races,33,50,2.5,3.7
Estimate Race Total Population One Race,1291,426,97.5,3.7
Estimate Race Total Population One Race White,993,360,75.0,13.4
Estimate Race Total Population One Race Black Or African American,295,205,22.3,13.1
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,3.5
Estimate Race Total Population One Race Asian,3,8,0.2,0.6
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,3.5
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,3.5
