Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1829,430,1829,(X)
Estimate Sex And Age Total Population Male,855,194,46.7,5.0
Estimate Sex And Age Total Population Female,974,271,53.3,5.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),87.8,18.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,216,118,11.8,5.0
Estimate Sex And Age Total Population 5 To 9 Years,116,63,6.3,3.0
Estimate Sex And Age Total Population 10 To 14 Years,139,73,7.6,3.6
Estimate Sex And Age Total Population 15 To 19 Years,88,45,4.8,2.6
Estimate Sex And Age Total Population 20 To 24 Years,92,47,5.0,2.1
Estimate Sex And Age Total Population 25 To 34 Years,322,137,17.6,5.9
Estimate Sex And Age Total Population 35 To 44 Years,170,80,9.3,3.2
Estimate Sex And Age Total Population 45 To 54 Years,200,75,10.9,4.1
Estimate Sex And Age Total Population 55 To 59 Years,60,45,3.3,2.5
Estimate Sex And Age Total Population 60 To 64 Years,115,62,6.3,3.2
Estimate Sex And Age Total Population 65 To 74 Years,219,115,12.0,5.7
Estimate Sex And Age Total Population 75 To 84 Years,92,58,5.0,3.0
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,2.2
Estimate Sex And Age Total Population Median Age (Years),32.7,6.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,516,202,28.2,7.2
Estimate Sex And Age Total Population 16 Years And Over,1336,302,73.0,6.9
Estimate Sex And Age Total Population 18 Years And Over,1313,302,71.8,7.2
Estimate Sex And Age Total Population 21 Years And Over,1243,292,68.0,6.6
Estimate Sex And Age Total Population 62 Years And Over,361,145,19.7,7.0
Estimate Sex And Age Total Population 65 Years And Over,311,140,17.0,6.8
Estimate Sex And Age Total Population 18 Years And Over,1313,302,1313,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,598,142,45.5,6.3
Estimate Sex And Age Total Population 18 Years And Over Female,715,200,54.5,6.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),83.6,21.4,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,311,140,311,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,127,54,40.8,13.3
Estimate Sex And Age Total Population 65 Years And Over Female,184,107,59.2,13.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),69.0,39.1,(X),(X)
Estimate Race Total Population,1829,430,1829,(X)
Estimate Race Total Population One Race,1686,409,92.2,6.3
Estimate Race Total Population Two Or More Races,143,121,7.8,6.3
Estimate Race Total Population One Race,1686,409,92.2,6.3
