Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,849,380,849,(X)
Estimate Sex And Age Total Population Male,392,122,46.2,10.9
Estimate Sex And Age Total Population Female,457,281,53.8,10.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),85.8,38.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,40,28,4.7,3.3
Estimate Sex And Age Total Population 5 To 9 Years,36,30,4.2,3.3
Estimate Sex And Age Total Population 10 To 14 Years,29,20,3.4,2.7
Estimate Sex And Age Total Population 15 To 19 Years,9,9,1.1,1.2
Estimate Sex And Age Total Population 20 To 24 Years,37,30,4.4,3.7
Estimate Sex And Age Total Population 25 To 34 Years,110,57,13.0,7.1
Estimate Sex And Age Total Population 35 To 44 Years,100,115,11.8,9.3
Estimate Sex And Age Total Population 45 To 54 Years,57,38,6.7,5.1
Estimate Sex And Age Total Population 55 To 59 Years,32,28,3.8,3.5
Estimate Sex And Age Total Population 60 To 64 Years,211,158,24.9,10.2
Estimate Sex And Age Total Population 65 To 74 Years,97,43,11.4,7.5
Estimate Sex And Age Total Population 75 To 84 Years,33,27,3.9,3.6
Estimate Sex And Age Total Population 85 Years And Over,58,86,6.8,7.5
Estimate Sex And Age Total Population Median Age (Years),56.2,13.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,106,59,12.5,7.0
Estimate Sex And Age Total Population 16 Years And Over,744,364,87.6,7.0
Estimate Sex And Age Total Population 18 Years And Over,743,364,87.5,7.0
Estimate Sex And Age Total Population 21 Years And Over,734,363,86.5,7.2
Estimate Sex And Age Total Population 62 Years And Over,288,162,33.9,8.8
Estimate Sex And Age Total Population 65 Years And Over,188,97,22.1,6.9
Estimate Sex And Age Total Population 18 Years And Over,743,364,743,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,338,109,45.5,12.4
Estimate Sex And Age Total Population 18 Years And Over Female,405,276,54.5,12.4
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),83.5,43.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,188,97,188,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,57,28,30.3,17.3
Estimate Sex And Age Total Population 65 Years And Over Female,131,91,69.7,17.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),43.5,35.9,(X),(X)
Estimate Race Total Population,849,380,849,(X)
Estimate Race Total Population One Race,849,380,100.0,2.9
Estimate Race Total Population Two Or More Races,0,10,0.0,2.9
Estimate Race Total Population One Race,849,380,100.0,2.9
Estimate Race Total Population One Race White,822,378,96.8,5.0
Estimate Race Total Population One Race Black Or African American,0,10,0.0,2.9
Estimate Race Total Population One Race American Indian And Alaska Native,0,10,0.0,2.9
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,10,0.0,2.9
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,10,0.0,2.9
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,10,0.0,2.9
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,10,0.0,2.9
Estimate Race Total Population One Race Asian,27,41,3.2,5.0
Estimate Race Total Population One Race Asian Asian Indian,0,10,0.0,2.9
Estimate Race Total Population One Race Asian Chinese,0,10,0.0,2.9
Estimate Race Total Population One Race Asian Filipino,0,10,0.0,2.9
Estimate Race Total Population One Race Asian Japanese,0,10,0.0,2.9
Estimate Race Total Population One Race Asian Korean,0,10,0.0,2.9
Estimate Race Total Population One Race Asian Vietnamese,27,41,3.2,5.0
Estimate Race Total Population One Race Asian Other Asian,0,10,0.0,2.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,10,0.0,2.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,10,0.0,2.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,10,0.0,2.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,10,0.0,2.9
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,10,0.0,2.9
Estimate Race Total Population One Race Some Other Race,0,10,0.0,2.9
Estimate Race Total Population Two Or More Races,0,10,0.0,2.9
Estimate Race Total Population Two Or More Races White And Black Or African American,0,10,0.0,2.9
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,10,0.0,2.9
Estimate Race Total Population Two Or More Races White And Asian,0,10,0.0,2.9
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,10,0.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,849,380,849,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,822,378,96.8,5.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,10,0.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,10,0.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,27,41,3.2,5.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,10,0.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population,849,380,849,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,849,380,100.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,822,378,96.8,5.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,27,41,3.2,5.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,10,0.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,10,0.0,2.9
