Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,157,187,157,(X)
Estimate Sex And Age Total Population Male,136,177,86.6,23.1
Estimate Sex And Age Total Population Female,21,33,13.4,23.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),647.6,2606.5,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 10 To 14 Years,37,57,23.6,15.5
Estimate Sex And Age Total Population 15 To 19 Years,40,59,25.5,15.8
Estimate Sex And Age Total Population 20 To 24 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 25 To 34 Years,21,33,13.4,23.1
Estimate Sex And Age Total Population 35 To 44 Years,59,67,37.6,8.6
Estimate Sex And Age Total Population 45 To 54 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 55 To 59 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 60 To 64 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 65 To 74 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 75 To 84 Years,0,13,0.0,21.1
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,21.1
Estimate Sex And Age Total Population Median Age (Years),34.1,37.5,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,77,116,49.0,30.8
Estimate Sex And Age Total Population 16 Years And Over,120,135,76.4,15.5
Estimate Sex And Age Total Population 18 Years And Over,80,88,51.0,30.8
Estimate Sex And Age Total Population 21 Years And Over,80,88,51.0,30.8
Estimate Sex And Age Total Population 62 Years And Over,0,13,0.0,21.1
Estimate Sex And Age Total Population 65 Years And Over,0,13,0.0,21.1
Estimate Sex And Age Total Population 18 Years And Over,80,88,80,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,59,67,73.8,28.6
Estimate Sex And Age Total Population 18 Years And Over Female,21,33,26.3,28.6
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),281.0,867.6,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,0,13,0,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,0,13,-666666666.0,-222222222.0
