Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,4397,736,4397,(X)
Estimate Sex And Age Total Population Male,2434,458,55.4,3.5
Estimate Sex And Age Total Population Female,1963,338,44.6,3.5
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),124.0,17.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,274,142,6.2,2.9
Estimate Sex And Age Total Population 5 To 9 Years,108,80,2.5,1.9
Estimate Sex And Age Total Population 10 To 14 Years,152,107,3.5,2.5
Estimate Sex And Age Total Population 15 To 19 Years,134,129,3.0,2.7
Estimate Sex And Age Total Population 20 To 24 Years,265,220,6.0,4.5
Estimate Sex And Age Total Population 25 To 34 Years,241,108,5.5,2.6
Estimate Sex And Age Total Population 35 To 44 Years,208,107,4.7,2.4
Estimate Sex And Age Total Population 45 To 54 Years,602,204,13.7,4.7
Estimate Sex And Age Total Population 55 To 59 Years,592,297,13.5,5.7
Estimate Sex And Age Total Population 60 To 64 Years,380,167,8.6,4.0
Estimate Sex And Age Total Population 65 To 74 Years,935,207,21.3,5.6
Estimate Sex And Age Total Population 75 To 84 Years,260,93,5.9,2.2
Estimate Sex And Age Total Population 85 Years And Over,246,239,5.6,4.9
Estimate Sex And Age Total Population Median Age (Years),58.2,5.0,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,637,246,14.5,4.5
Estimate Sex And Age Total Population 16 Years And Over,3787,618,86.1,4.4
Estimate Sex And Age Total Population 18 Years And Over,3760,615,85.5,4.5
Estimate Sex And Age Total Population 21 Years And Over,3601,597,81.9,5.9
Estimate Sex And Age Total Population 62 Years And Over,1584,349,36.0,6.8
Estimate Sex And Age Total Population 65 Years And Over,1441,351,32.8,6.5
Estimate Sex And Age Total Population 18 Years And Over,3760,615,3760,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1883,342,50.1,3.7
Estimate Sex And Age Total Population 18 Years And Over Female,1877,333,49.9,3.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),100.3,14.9,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,1441,351,1441,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,660,165,45.8,9.5
