Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,182,135,182,(X)
Estimate Sex And Age Total Population Male,115,109,63.2,26.3
Estimate Sex And Age Total Population Female,67,56,36.8,26.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),171.6,198.2,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,11,0.0,15.2
Estimate Sex And Age Total Population 5 To 9 Years,22,31,12.1,16.6
Estimate Sex And Age Total Population 10 To 14 Years,29,48,15.9,20.0
Estimate Sex And Age Total Population 15 To 19 Years,7,10,3.8,5.4
Estimate Sex And Age Total Population 20 To 24 Years,16,24,8.8,13.7
Estimate Sex And Age Total Population 25 To 34 Years,14,17,7.7,9.1
Estimate Sex And Age Total Population 35 To 44 Years,23,20,12.6,10.1
Estimate Sex And Age Total Population 45 To 54 Years,49,57,26.9,19.0
Estimate Sex And Age Total Population 55 To 59 Years,0,11,0.0,15.2
Estimate Sex And Age Total Population 60 To 64 Years,22,24,12.1,15.0
Estimate Sex And Age Total Population 65 To 74 Years,0,11,0.0,15.2
Estimate Sex And Age Total Population 75 To 84 Years,0,11,0.0,15.2
Estimate Sex And Age Total Population 85 Years And Over,0,11,0.0,15.2
Estimate Sex And Age Total Population Median Age (Years),37.3,12.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,58,58,31.9,14.1
Estimate Sex And Age Total Population 16 Years And Over,131,89,72.0,18.0
Estimate Sex And Age Total Population 18 Years And Over,124,84,68.1,14.1
Estimate Sex And Age Total Population 21 Years And Over,116,78,63.7,11.0
Estimate Sex And Age Total Population 62 Years And Over,22,24,12.1,15.0
Estimate Sex And Age Total Population 65 Years And Over,0,11,0.0,15.2
Estimate Sex And Age Total Population 18 Years And Over,124,84,124,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,76,61,61.3,22.7
Estimate Sex And Age Total Population 18 Years And Over Female,48,40,38.7,22.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),158.3,155.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,0,11,0,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,0,11,-666666666.0,-222222222.0
Estimate Sex And Age Total Population 65 Years And Over Female,0,11,-666666666.0,-222222222.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),-666666666.0,-222222222.0,(X),(X)
Estimate Race Total Population,182,135,182,(X)
Estimate Race Total Population One Race,107,83,58.8,40.5
Estimate Race Total Population Two Or More Races,75,104,41.2,40.5
Estimate Race Total Population One Race,107,83,58.8,40.5
Estimate Race Total Population One Race White,107,83,58.8,40.5
Estimate Race Total Population One Race Black Or African American,0,11,0.0,15.2
Estimate Race Total Population One Race American Indian And Alaska Native,0,11,0.0,15.2
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,11,0.0,15.2
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,11,0.0,15.2
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,11,0.0,15.2
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,11,0.0,15.2
Estimate Race Total Population One Race Asian,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Asian Indian,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Chinese,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Filipino,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Japanese,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Korean,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Vietnamese,0,11,0.0,15.2
Estimate Race Total Population One Race Asian Other Asian,0,11,0.0,15.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,11,0.0,15.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,11,0.0,15.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,11,0.0,15.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,11,0.0,15.2
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,11,0.0,15.2
Estimate Race Total Population One Race Some Other Race,0,11,0.0,15.2
Estimate Race Total Population Two Or More Races,75,104,41.2,40.5
Estimate Race Total Population Two Or More Races White And Black Or African American,0,11,0.0,15.2
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,10,14,5.5,8.7
Estimate Race Total Population Two Or More Races White And Asian,0,11,0.0,15.2
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,11,0.0,15.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,182,135,182,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,182,135,100.0,15.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,11,0.0,15.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,10,14,5.5,8.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,11,0.0,15.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,11,0.0,15.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,65,102,35.7,41.8
Estimate Hispanic Or Latino And Race Total Population,182,135,182,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,182,135,100.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,107,83,58.8,40.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,11,0.0,15.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,75,104,41.2,40.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,65,102,35.7,41.8
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",10,14,5.5,8.7
Estimate Total Housing Units,84,62,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",124,84,124,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",76,61,61.3,22.7
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",48,40,38.7,22.7
