Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,27,31,27,(X)
Estimate Sex And Age Total Population Male,10,14,37.0,15.1
Estimate Sex And Age Total Population Female,17,18,63.0,15.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),58.8,40.0,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,4,7,14.8,13.8
Estimate Sex And Age Total Population 5 To 9 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 10 To 14 Years,7,10,25.9,18.1
Estimate Sex And Age Total Population 15 To 19 Years,3,7,11.1,15.0
Estimate Sex And Age Total Population 20 To 24 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 25 To 34 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 35 To 44 Years,5,8,18.5,14.8
Estimate Sex And Age Total Population 45 To 54 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 55 To 59 Years,3,5,11.1,23.4
Estimate Sex And Age Total Population 60 To 64 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 65 To 74 Years,0,14,0.0,69.0
Estimate Sex And Age Total Population 75 To 84 Years,2,4,7.4,20.1
Estimate Sex And Age Total Population 85 Years And Over,3,4,11.1,17.6
Estimate Sex And Age Total Population Median Age (Years),16.8,50.1,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,14,23,51.9,33.9
Estimate Sex And Age Total Population 16 Years And Over,16,17,59.3,25.4
Estimate Sex And Age Total Population 18 Years And Over,13,12,48.1,33.9
Estimate Sex And Age Total Population 21 Years And Over,13,12,48.1,33.9
Estimate Sex And Age Total Population 62 Years And Over,5,7,18.5,32.8
Estimate Sex And Age Total Population 65 Years And Over,5,7,18.5,32.8
Estimate Sex And Age Total Population 18 Years And Over,13,12,13,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,3,4,23.1,29.1
Estimate Sex And Age Total Population 18 Years And Over Female,10,10,76.9,29.1
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),30.0,42.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,5,7,5,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,3,4,60.0,60.0
Estimate Sex And Age Total Population 65 Years And Over Female,2,4,40.0,60.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),150.0,218.7,(X),(X)
Estimate Race Total Population,27,31,27,(X)
Estimate Race Total Population One Race,27,31,100.0,69.0
Estimate Race Total Population Two Or More Races,0,14,0.0,69.0
Estimate Race Total Population One Race,27,31,100.0,69.0
Estimate Race Total Population One Race White,27,31,100.0,69.0
Estimate Race Total Population One Race Black Or African American,0,14,0.0,69.0
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,69.0
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,69.0
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,14,0.0,69.0
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,14,0.0,69.0
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,14,0.0,69.0
Estimate Race Total Population One Race Asian,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Asian Indian,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Chinese,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Filipino,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Japanese,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Korean,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Vietnamese,0,14,0.0,69.0
Estimate Race Total Population One Race Asian Other Asian,0,14,0.0,69.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,14,0.0,69.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,14,0.0,69.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,14,0.0,69.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,14,0.0,69.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,14,0.0,69.0
Estimate Race Total Population One Race Some Other Race,0,14,0.0,69.0
Estimate Race Total Population Two Or More Races,0,14,0.0,69.0
Estimate Race Total Population Two Or More Races White And Black Or African American,0,14,0.0,69.0
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,14,0.0,69.0
Estimate Race Total Population Two Or More Races White And Asian,0,14,0.0,69.0
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,14,0.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,27,31,27,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,27,31,100.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,14,0.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,14,0.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,14,0.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,14,0.0,69.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population,27,31,27,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),14,23,51.9,33.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,14,23,51.9,33.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,13,12,48.1,33.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,13,12,48.1,33.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,14,0.0,69.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,14,0.0,69.0
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,14,0.0,69.0
Estimate Total Housing Units,29,16,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",13,12,13,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",3,4,23.1,29.1
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",10,10,76.9,29.1
