Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,250,132,250,(X)
Estimate Sex And Age Total Population Male,87,61,34.8,15.8
Estimate Sex And Age Total Population Female,163,93,65.2,15.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),53.4,38.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 15 To 19 Years,1,2,0.4,0.9
Estimate Sex And Age Total Population 20 To 24 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 25 To 34 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 35 To 44 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 45 To 54 Years,73,70,29.2,27.6
Estimate Sex And Age Total Population 55 To 59 Years,41,65,16.4,22.8
Estimate Sex And Age Total Population 60 To 64 Years,0,13,0.0,14.7
Estimate Sex And Age Total Population 65 To 74 Years,111,69,44.4,17.1
Estimate Sex And Age Total Population 75 To 84 Years,24,38,9.6,14.6
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,14.7
Estimate Sex And Age Total Population Median Age (Years),66.4,11.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,1,2,0.4,0.9
Estimate Sex And Age Total Population 16 Years And Over,250,132,100.0,14.7
Estimate Sex And Age Total Population 18 Years And Over,249,133,99.6,0.9
Estimate Sex And Age Total Population 21 Years And Over,249,133,99.6,0.9
Estimate Sex And Age Total Population 62 Years And Over,135,84,54.0,20.7
Estimate Sex And Age Total Population 65 Years And Over,135,84,54.0,20.7
Estimate Sex And Age Total Population 18 Years And Over,249,133,249,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,87,61,34.9,15.9
Estimate Sex And Age Total Population 18 Years And Over Female,162,94,65.1,15.9
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),53.7,39.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,135,84,135,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,82,62,60.7,21.1
Estimate Sex And Age Total Population 65 Years And Over Female,53,40,39.3,21.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),154.7,157.2,(X),(X)
Estimate Race Total Population,250,132,250,(X)
Estimate Race Total Population One Race,176,109,70.4,41.1
Estimate Race Total Population Two Or More Races,74,119,29.6,41.1
Estimate Race Total Population One Race,176,109,70.4,41.1
Estimate Race Total Population One Race White,80,84,32.0,32.1
Estimate Race Total Population One Race Black Or African American,0,13,0.0,14.7
Estimate Race Total Population One Race American Indian And Alaska Native,6,11,2.4,5.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,14.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,14.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,14.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,14.7
Estimate Race Total Population One Race Asian,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Korean,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,14.7
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,14.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,14.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,14.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,14.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,14.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,14.7
Estimate Race Total Population One Race Some Other Race,90,100,36.0,40.6
Estimate Race Total Population Two Or More Races,74,119,29.6,41.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,14.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,14.7
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,14.7
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,14.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,250,132,250,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,154,142,61.6,40.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,13,0.0,14.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,6,11,2.4,5.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,14.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,14.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,164,129,65.6,31.8
Estimate Hispanic Or Latino And Race Total Population,250,132,250,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),250,132,100.0,14.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,6,11,2.4,5.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,14.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,14.7
