Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,48687,2665,48687,(X)
Estimate Sex And Age Total Population Male,21164,1691,43.5,1.9
Estimate Sex And Age Total Population Female,27523,1533,56.5,1.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),76.9,6.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,2356,487,4.8,1.0
Estimate Sex And Age Total Population 5 To 9 Years,3937,724,8.1,1.4
Estimate Sex And Age Total Population 10 To 14 Years,4397,737,9.0,1.5
Estimate Sex And Age Total Population 15 To 19 Years,4665,772,9.6,1.6
Estimate Sex And Age Total Population 20 To 24 Years,2432,627,5.0,1.2
Estimate Sex And Age Total Population 25 To 34 Years,6542,1114,13.4,2.1
Estimate Sex And Age Total Population 35 To 44 Years,6589,878,13.5,1.8
Estimate Sex And Age Total Population 45 To 54 Years,6734,1097,13.8,1.9
Estimate Sex And Age Total Population 55 To 59 Years,3102,622,6.4,1.3
Estimate Sex And Age Total Population 60 To 64 Years,2651,619,5.4,1.2
Estimate Sex And Age Total Population 65 To 74 Years,3759,1012,7.7,2.1
Estimate Sex And Age Total Population 75 To 84 Years,1012,302,2.1,0.6
Estimate Sex And Age Total Population 85 Years And Over,511,213,1.0,0.4
Estimate Sex And Age Total Population Median Age (Years),35.0,2.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,13561,1326,27.9,2.4
Estimate Sex And Age Total Population 16 Years And Over,37052,2493,76.1,2.5
Estimate Sex And Age Total Population 18 Years And Over,35126,2345,72.1,2.4
Estimate Sex And Age Total Population 21 Years And Over,32900,2234,67.6,2.1
Estimate Sex And Age Total Population 62 Years And Over,6910,1112,14.2,2.2
Estimate Sex And Age Total Population 65 Years And Over,5282,1067,10.8,2.2
Estimate Sex And Age Total Population 18 Years And Over,35126,2345,35126,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,15022,1453,42.8,2.3
Estimate Sex And Age Total Population 18 Years And Over Female,20104,1372,57.2,2.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),74.7,7.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,5282,1067,5282,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,2083,454,39.4,5.1
Estimate Sex And Age Total Population 65 Years And Over Female,3199,748,60.6,5.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),65.1,13.9,(X),(X)
Estimate Race Total Population,48687,2665,48687,(X)
Estimate Race Total Population One Race,47390,2659,97.3,1.0
Estimate Race Total Population Two Or More Races,1297,508,2.7,1.0
Estimate Race Total Population One Race,47390,2659,97.3,1.0
Estimate Race Total Population One Race White,15114,2016,31.0,3.4
Estimate Race Total Population One Race Black Or African American,30265,2356,62.2,3.8
Estimate Race Total Population One Race American Indian And Alaska Native,22,29,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,30,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,30,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,30,0.0,0.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,30,0.0,0.1
Estimate Race Total Population One Race Asian,1814,775,3.7,1.6
Estimate Race Total Population One Race Asian Asian Indian,468,424,1.0,0.9
Estimate Race Total Population One Race Asian Chinese,53,58,0.1,0.1
Estimate Race Total Population One Race Asian Filipino,266,345,0.5,0.7
Estimate Race Total Population One Race Asian Japanese,0,30,0.0,0.1
Estimate Race Total Population One Race Asian Korean,76,72,0.2,0.1
Estimate Race Total Population One Race Asian Vietnamese,436,423,0.9,0.9
Estimate Race Total Population One Race Asian Other Asian,515,391,1.1,0.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,30,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,30,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,30,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,30,0.0,0.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,30,0.0,0.1
Estimate Race Total Population One Race Some Other Race,175,149,0.4,0.3
Estimate Race Total Population Two Or More Races,1297,508,2.7,1.0
Estimate Race Total Population Two Or More Races White And Black Or African American,696,370,1.4,0.8
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,35,46,0.1,0.1
Estimate Race Total Population Two Or More Races White And Asian,14,22,0.0,0.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,12,20,0.0,0.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,48687,2665,48687,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,16137,2092,33.1,3.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,31235,2317,64.2,3.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,69,77,0.1,0.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,1852,772,3.8,1.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,112,193,0.2,0.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,579,326,1.2,0.7
Estimate Hispanic Or Latino And Race Total Population,48687,2665,48687,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),2884,932,5.9,1.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,1901,851,3.9,1.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,462,355,0.9,0.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,13,26,0.0,0.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,508,359,1.0,0.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,45803,2554,94.1,1.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,13194,1738,27.1,3.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,29766,2448,61.1,4.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,22,29,0.0,0.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,1787,776,3.7,1.6
