Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,613,224,613,(X)
Estimate Sex And Age Total Population Male,243,111,39.6,10.4
Estimate Sex And Age Total Population Female,370,143,60.4,10.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),65.7,28.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,12,0.0,5.5
Estimate Sex And Age Total Population 5 To 9 Years,4,9,0.7,1.4
Estimate Sex And Age Total Population 10 To 14 Years,0,12,0.0,5.5
Estimate Sex And Age Total Population 15 To 19 Years,188,143,30.7,18.0
Estimate Sex And Age Total Population 20 To 24 Years,23,30,3.8,4.9
Estimate Sex And Age Total Population 25 To 34 Years,85,92,13.9,14.2
Estimate Sex And Age Total Population 35 To 44 Years,4,10,0.7,1.7
Estimate Sex And Age Total Population 45 To 54 Years,5,11,0.8,1.8
Estimate Sex And Age Total Population 55 To 59 Years,27,29,4.4,5.6
Estimate Sex And Age Total Population 60 To 64 Years,122,137,19.9,18.4
Estimate Sex And Age Total Population 65 To 74 Years,83,104,13.5,21.1
Estimate Sex And Age Total Population 75 To 84 Years,22,22,3.6,4.1
Estimate Sex And Age Total Population 85 Years And Over,50,63,8.2,10.5
Estimate Sex And Age Total Population Median Age (Years),48.5,40.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,9,19,1.5,3.1
Estimate Sex And Age Total Population 16 Years And Over,604,224,98.5,3.1
Estimate Sex And Age Total Population 18 Years And Over,604,224,98.5,3.1
Estimate Sex And Age Total Population 21 Years And Over,421,152,68.7,18.1
Estimate Sex And Age Total Population 62 Years And Over,231,108,37.7,20.3
Estimate Sex And Age Total Population 65 Years And Over,155,123,25.3,25.5
Estimate Sex And Age Total Population 18 Years And Over,604,224,604,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,243,111,40.2,10.0
Estimate Sex And Age Total Population 18 Years And Over Female,361,140,59.8,10.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),67.3,28.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,155,123,155,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,95,68,61.3,39.1
Estimate Sex And Age Total Population 65 Years And Over Female,60,98,38.7,39.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),158.3,365.0,(X),(X)
Estimate Race Total Population,613,224,613,(X)
Estimate Race Total Population One Race,605,224,98.7,2.1
Estimate Race Total Population Two Or More Races,8,13,1.3,2.1
Estimate Race Total Population One Race,605,224,98.7,2.1
Estimate Race Total Population One Race White,392,181,63.9,13.6
Estimate Race Total Population One Race Black Or African American,45,98,7.3,18.8
Estimate Race Total Population One Race American Indian And Alaska Native,0,12,0.0,5.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,12,0.0,5.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,12,0.0,5.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,12,0.0,5.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,12,0.0,5.5
Estimate Race Total Population One Race Asian,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Asian Indian,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Chinese,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Filipino,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Japanese,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Korean,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Vietnamese,0,12,0.0,5.5
Estimate Race Total Population One Race Asian Other Asian,0,12,0.0,5.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,12,0.0,5.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,12,0.0,5.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,12,0.0,5.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,12,0.0,5.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,12,0.0,5.5
Estimate Race Total Population One Race Some Other Race,168,142,27.4,18.8
Estimate Race Total Population Two Or More Races,8,13,1.3,2.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,12,0.0,5.5
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,8,13,1.3,2.1
Estimate Race Total Population Two Or More Races White And Asian,0,12,0.0,5.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,12,0.0,5.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,613,224,613,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,400,182,65.3,13.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,45,98,7.3,18.8
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,8,13,1.3,2.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,12,0.0,5.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,12,0.0,5.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,168,142,27.4,18.8
Estimate Hispanic Or Latino And Race Total Population,613,224,613,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),168,142,27.4,18.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,168,142,27.4,18.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,445,154,72.6,18.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,392,181,63.9,13.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,45,98,7.3,18.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,12,0.0,5.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,8,13,1.3,2.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,12,0.0,5.5
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",8,13,1.3,2.1
Estimate Total Housing Units,306,110,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",604,224,604,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",243,111,40.2,10.0
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",361,140,59.8,10.0
