Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1317,470,1317,(X)
Estimate Sex And Age Total Population Male,615,297,46.7,9.9
Estimate Sex And Age Total Population Female,702,228,53.3,9.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),87.6,34.9,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,64,67,4.9,4.2
Estimate Sex And Age Total Population 5 To 9 Years,21,39,1.6,2.8
Estimate Sex And Age Total Population 10 To 14 Years,80,85,6.1,5.9
Estimate Sex And Age Total Population 15 To 19 Years,34,35,2.6,2.5
Estimate Sex And Age Total Population 20 To 24 Years,34,55,2.6,4.0
Estimate Sex And Age Total Population 25 To 34 Years,74,67,5.6,4.7
Estimate Sex And Age Total Population 35 To 44 Years,207,175,15.7,10.3
Estimate Sex And Age Total Population 45 To 54 Years,69,63,5.2,4.7
Estimate Sex And Age Total Population 55 To 59 Years,72,71,5.5,5.4
Estimate Sex And Age Total Population 60 To 64 Years,368,229,27.9,16.1
Estimate Sex And Age Total Population 65 To 74 Years,265,147,20.1,12.0
Estimate Sex And Age Total Population 75 To 84 Years,29,46,2.2,3.6
Estimate Sex And Age Total Population 85 Years And Over,0,14,0.0,3.5
Estimate Sex And Age Total Population Median Age (Years),60.0,13.8,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,190,159,14.4,9.4
Estimate Sex And Age Total Population 16 Years And Over,1152,387,87.5,8.6
Estimate Sex And Age Total Population 18 Years And Over,1127,380,85.6,9.4
Estimate Sex And Age Total Population 21 Years And Over,1118,378,84.9,9.3
Estimate Sex And Age Total Population 62 Years And Over,475,194,36.1,15.3
Estimate Sex And Age Total Population 65 Years And Over,294,138,22.3,11.3
Estimate Sex And Age Total Population 18 Years And Over,1127,380,1127,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,474,238,42.1,11.1
Estimate Sex And Age Total Population 18 Years And Over Female,653,204,57.9,11.1
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),72.6,33.0,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,294,138,294,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,80,55,27.2,16.3
Estimate Sex And Age Total Population 65 Years And Over Female,214,116,72.8,16.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),37.4,32.4,(X),(X)
Estimate Race Total Population,1317,470,1317,(X)
Estimate Race Total Population One Race,1127,420,85.6,16.8
Estimate Race Total Population Two Or More Races,190,236,14.4,16.8
Estimate Race Total Population One Race,1127,420,85.6,16.8
Estimate Race Total Population One Race White,1127,420,85.6,16.8
Estimate Race Total Population One Race Black Or African American,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,14,0.0,3.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,14,0.0,3.5
