Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,10292,53,10292,(X)
Estimate Sex And Age Total Population Male,5147,252,50.0,2.4
Estimate Sex And Age Total Population Female,5145,254,50.0,2.4
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),100.0,9.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,651,252,6.3,2.4
Estimate Sex And Age Total Population 5 To 9 Years,581,190,5.6,1.8
Estimate Sex And Age Total Population 10 To 14 Years,831,351,8.1,3.4
Estimate Sex And Age Total Population 15 To 19 Years,433,161,4.2,1.6
Estimate Sex And Age Total Population 20 To 24 Years,680,285,6.6,2.8
Estimate Sex And Age Total Population 25 To 34 Years,1349,342,13.1,3.3
Estimate Sex And Age Total Population 35 To 44 Years,1290,378,12.5,3.7
Estimate Sex And Age Total Population 45 To 54 Years,1298,284,12.6,2.8
Estimate Sex And Age Total Population 55 To 59 Years,800,238,7.8,2.3
Estimate Sex And Age Total Population 60 To 64 Years,747,224,7.3,2.2
Estimate Sex And Age Total Population 65 To 74 Years,1042,254,10.1,2.5
Estimate Sex And Age Total Population 75 To 84 Years,379,155,3.7,1.5
Estimate Sex And Age Total Population 85 Years And Over,211,126,2.1,1.2
Estimate Sex And Age Total Population Median Age (Years),39.2,2.5,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,2331,363,22.6,3.5
Estimate Sex And Age Total Population 16 Years And Over,8190,369,79.6,3.5
Estimate Sex And Age Total Population 18 Years And Over,7961,368,77.4,3.5
Estimate Sex And Age Total Population 21 Years And Over,7696,367,74.8,3.5
Estimate Sex And Age Total Population 62 Years And Over,2088,390,20.3,3.8
Estimate Sex And Age Total Population 65 Years And Over,1632,305,15.9,3.0
Estimate Sex And Age Total Population 18 Years And Over,7961,368,7961,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,3974,253,49.9,2.4
Estimate Sex And Age Total Population 18 Years And Over Female,3987,281,50.1,2.4
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),99.7,9.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,1632,305,1632,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,788,172,48.3,6.1
Estimate Sex And Age Total Population 65 Years And Over Female,844,193,51.7,6.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),93.4,22.9,(X),(X)
Estimate Race Total Population,10292,53,10292,(X)
Estimate Race Total Population One Race,9834,218,95.5,2.1
Estimate Race Total Population Two Or More Races,458,213,4.5,2.1
Estimate Race Total Population One Race,9834,218,95.5,2.1
Estimate Race Total Population One Race White,9277,358,90.1,3.4
Estimate Race Total Population One Race Black Or African American,88,61,0.9,0.6
Estimate Race Total Population One Race American Indian And Alaska Native,0,21,0.0,0.4
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,21,0.0,0.4
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,21,0.0,0.4
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,21,0.0,0.4
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,21,0.0,0.4
Estimate Race Total Population One Race Asian,387,317,3.8,3.1
Estimate Race Total Population One Race Asian Asian Indian,0,21,0.0,0.4
Estimate Race Total Population One Race Asian Chinese,32,40,0.3,0.4
Estimate Race Total Population One Race Asian Filipino,0,21,0.0,0.4
Estimate Race Total Population One Race Asian Japanese,4,8,0.0,0.1
Estimate Race Total Population One Race Asian Korean,0,21,0.0,0.4
Estimate Race Total Population One Race Asian Vietnamese,0,21,0.0,0.4
Estimate Race Total Population One Race Asian Other Asian,351,313,3.4,3.0
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,21,0.0,0.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,21,0.0,0.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,21,0.0,0.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,21,0.0,0.4
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,21,0.0,0.4
Estimate Race Total Population One Race Some Other Race,82,107,0.8,1.0
Estimate Race Total Population Two Or More Races,458,213,4.5,2.1
Estimate Race Total Population Two Or More Races White And Black Or African American,82,106,0.8,1.0
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,33,28,0.3,0.3
Estimate Race Total Population Two Or More Races White And Asian,81,86,0.8,0.8
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,21,0.0,0.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,10292,53,10292,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,9725,320,94.5,3.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,240,163,2.3,1.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,33,28,0.3,0.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,482,339,4.7,3.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,21,0.0,0.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,330,233,3.2,2.3
Estimate Hispanic Or Latino And Race Total Population,10292,53,10292,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),401,223,3.9,2.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,16,21,0.2,0.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,326,195,3.2,1.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,21,0.0,0.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,59,82,0.6,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,9891,226,96.1,2.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,8968,394,87.1,3.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,88,61,0.9,0.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,21,0.0,0.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,387,317,3.8,3.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,21,0.0,0.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,21,0.0,0.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,448,212,4.4,2.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,192,178,1.9,1.7
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",256,150,2.5,1.5
Estimate Total Housing Units,4131,223,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",7887,378,7887,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",3929,260,49.8,2.4
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",3958,276,50.2,2.4
