Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2307,451,2307,(X)
Estimate Sex And Age Total Population Male,1093,256,47.4,5.0
Estimate Sex And Age Total Population Female,1214,250,52.6,5.0
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),90.0,18.0,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,74,55,3.2,2.2
Estimate Sex And Age Total Population 5 To 9 Years,44,42,1.9,1.8
Estimate Sex And Age Total Population 10 To 14 Years,65,76,2.8,3.1
Estimate Sex And Age Total Population 15 To 19 Years,27,47,1.2,2.0
Estimate Sex And Age Total Population 20 To 24 Years,45,56,2.0,2.5
Estimate Sex And Age Total Population 25 To 34 Years,345,149,15.0,6.8
Estimate Sex And Age Total Population 35 To 44 Years,269,129,11.7,4.9
Estimate Sex And Age Total Population 45 To 54 Years,309,123,13.4,5.7
Estimate Sex And Age Total Population 55 To 59 Years,158,84,6.8,3.7
Estimate Sex And Age Total Population 60 To 64 Years,128,87,5.5,3.8
Estimate Sex And Age Total Population 65 To 74 Years,629,380,27.3,13.0
Estimate Sex And Age Total Population 75 To 84 Years,160,86,6.9,3.9
Estimate Sex And Age Total Population 85 Years And Over,54,53,2.3,2.3
Estimate Sex And Age Total Population Median Age (Years),54.6,6.7,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,183,114,7.9,4.4
Estimate Sex And Age Total Population 16 Years And Over,2124,410,92.1,4.4
Estimate Sex And Age Total Population 18 Years And Over,2124,410,92.1,4.4
Estimate Sex And Age Total Population 21 Years And Over,2097,410,90.9,4.5
Estimate Sex And Age Total Population 62 Years And Over,941,400,40.8,12.5
Estimate Sex And Age Total Population 65 Years And Over,843,388,36.5,12.5
Estimate Sex And Age Total Population 18 Years And Over,2124,410,2124,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,1042,243,49.1,4.8
Estimate Sex And Age Total Population 18 Years And Over Female,1082,213,50.9,4.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),96.3,18.5,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,843,388,843,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,405,210,48.0,7.2
Estimate Sex And Age Total Population 65 Years And Over Female,438,194,52.0,7.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),92.5,26.5,(X),(X)
Estimate Race Total Population,2307,451,2307,(X)
Estimate Race Total Population One Race,2241,447,97.1,2.8
Estimate Race Total Population Two Or More Races,66,64,2.9,2.8
Estimate Race Total Population One Race,2241,447,97.1,2.8
Estimate Race Total Population One Race White,2058,442,89.2,5.9
Estimate Race Total Population One Race Black Or African American,51,79,2.2,3.4
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,1.7
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,1.7
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,1.7
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,1.7
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,1.7
Estimate Race Total Population One Race Asian,99,74,4.3,3.1
Estimate Race Total Population One Race Asian Asian Indian,17,26,0.7,1.1
Estimate Race Total Population One Race Asian Chinese,82,68,3.6,2.9
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,1.7
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,1.7
Estimate Race Total Population One Race Asian Korean,0,13,0.0,1.7
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,1.7
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,1.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,14,43,0.6,1.8
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,1.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,1.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,1.7
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,14,43,0.6,1.8
Estimate Race Total Population One Race Some Other Race,19,27,0.8,1.2
Estimate Race Total Population Two Or More Races,66,64,2.9,2.8
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,1.7
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,1.7
Estimate Race Total Population Two Or More Races White And Asian,25,35,1.1,1.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,1.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,2307,451,2307,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,2114,446,91.6,5.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,51,79,2.2,3.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,1.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,134,87,5.8,3.7
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,24,77,1.0,3.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,50,62,2.2,2.7
Estimate Hispanic Or Latino And Race Total Population,2307,451,2307,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),62,67,2.7,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,1.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,1.7
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,1.7
