Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,847,245,847,(X)
Estimate Sex And Age Total Population Male,470,159,55.5,6.7
Estimate Sex And Age Total Population Female,377,111,44.5,6.7
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),124.7,33.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,142,67,16.8,5.1
Estimate Sex And Age Total Population 5 To 9 Years,80,29,9.4,3.7
Estimate Sex And Age Total Population 10 To 14 Years,69,39,8.1,4.5
Estimate Sex And Age Total Population 15 To 19 Years,66,65,7.8,7.8
Estimate Sex And Age Total Population 20 To 24 Years,64,43,7.6,5.0
Estimate Sex And Age Total Population 25 To 34 Years,228,88,26.9,6.5
Estimate Sex And Age Total Population 35 To 44 Years,171,100,20.2,7.7
Estimate Sex And Age Total Population 45 To 54 Years,7,8,0.8,0.9
Estimate Sex And Age Total Population 55 To 59 Years,11,15,1.3,1.8
Estimate Sex And Age Total Population 60 To 64 Years,9,12,1.1,1.5
Estimate Sex And Age Total Population 65 To 74 Years,0,13,0.0,4.6
Estimate Sex And Age Total Population 75 To 84 Years,0,13,0.0,4.6
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,4.6
Estimate Sex And Age Total Population Median Age (Years),25.1,4.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,299,89,35.3,6.2
Estimate Sex And Age Total Population 16 Years And Over,556,179,65.6,6.2
Estimate Sex And Age Total Population 18 Years And Over,548,179,64.7,6.2
Estimate Sex And Age Total Population 21 Years And Over,469,173,55.4,7.9
Estimate Sex And Age Total Population 62 Years And Over,4,6,0.5,0.8
Estimate Sex And Age Total Population 65 Years And Over,0,13,0.0,4.6
Estimate Sex And Age Total Population 18 Years And Over,548,179,548,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,291,95,53.1,6.5
Estimate Sex And Age Total Population 18 Years And Over Female,257,98,46.9,6.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),113.2,30.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,0,13,0,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,0,13,-666666666.0,-222222222.0
Estimate Sex And Age Total Population 65 Years And Over Female,0,13,-666666666.0,-222222222.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),-666666666.0,-222222222.0,(X),(X)
Estimate Race Total Population,847,245,847,(X)
Estimate Race Total Population One Race,808,247,95.4,4.4
Estimate Race Total Population Two Or More Races,39,36,4.6,4.4
Estimate Race Total Population One Race,808,247,95.4,4.4
Estimate Race Total Population One Race White,727,236,85.8,8.3
Estimate Race Total Population One Race Black Or African American,36,40,4.3,4.6
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,4.6
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,4.6
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,4.6
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,4.6
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,4.6
Estimate Race Total Population One Race Asian,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Korean,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,4.6
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,4.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,4.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,4.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,4.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,4.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,4.6
Estimate Race Total Population One Race Some Other Race,45,42,5.3,4.8
Estimate Race Total Population Two Or More Races,39,36,4.6,4.4
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,4.6
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,4.6
Estimate Race Total Population Two Or More Races White And Asian,16,22,1.9,2.7
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,4.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,847,245,847,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,750,233,88.5,7.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,36,40,4.3,4.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,4.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,32,34,3.8,4.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,4.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,68,58,8.0,6.8
Estimate Hispanic Or Latino And Race Total Population,847,245,847,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),67,54,7.9,6.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,25,33,3.0,3.8
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,18,25,2.1,3.0
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,4.6
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,24,32,2.8,3.7
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,780,240,92.1,6.4
