Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,503,116,503,(X)
Estimate Sex And Age Total Population Male,254,72,50.5,6.5
Estimate Sex And Age Total Population Female,249,61,49.5,6.5
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),102.0,27.0,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,8,10,1.6,2.0
Estimate Sex And Age Total Population 5 To 9 Years,11,12,2.2,2.2
Estimate Sex And Age Total Population 10 To 14 Years,23,15,4.6,2.9
Estimate Sex And Age Total Population 15 To 19 Years,31,31,6.2,5.8
Estimate Sex And Age Total Population 20 To 24 Years,18,18,3.6,3.4
Estimate Sex And Age Total Population 25 To 34 Years,82,48,16.3,8.2
Estimate Sex And Age Total Population 35 To 44 Years,42,22,8.3,4.3
Estimate Sex And Age Total Population 45 To 54 Years,58,28,11.5,4.8
Estimate Sex And Age Total Population 55 To 59 Years,54,24,10.7,4.9
Estimate Sex And Age Total Population 60 To 64 Years,53,32,10.5,6.0
Estimate Sex And Age Total Population 65 To 74 Years,72,33,14.3,5.3
Estimate Sex And Age Total Population 75 To 84 Years,42,36,8.3,7.0
Estimate Sex And Age Total Population 85 Years And Over,9,15,1.8,2.9
Estimate Sex And Age Total Population Median Age (Years),52.8,8.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,63,31,12.5,5.4
Estimate Sex And Age Total Population 16 Years And Over,461,110,91.7,3.9
Estimate Sex And Age Total Population 18 Years And Over,440,104,87.5,5.4
Estimate Sex And Age Total Population 21 Years And Over,430,102,85.5,6.5
Estimate Sex And Age Total Population 62 Years And Over,143,55,28.4,9.1
Estimate Sex And Age Total Population 65 Years And Over,123,51,24.5,8.4
Estimate Sex And Age Total Population 18 Years And Over,440,104,440,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,226,68,51.4,7.0
Estimate Sex And Age Total Population 18 Years And Over Female,214,52,48.6,7.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),105.6,30.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,123,51,123,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,49,26,39.8,14.4
Estimate Sex And Age Total Population 65 Years And Over Female,74,35,60.2,14.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),66.2,40.5,(X),(X)
Estimate Race Total Population,503,116,503,(X)
Estimate Race Total Population One Race,493,117,98.0,2.9
Estimate Race Total Population Two Or More Races,10,14,2.0,2.9
Estimate Race Total Population One Race,493,117,98.0,2.9
Estimate Race Total Population One Race White,493,117,98.0,2.9
Estimate Race Total Population One Race Black Or African American,0,13,0.0,7.6
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,7.6
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,7.6
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,7.6
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,7.6
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,7.6
Estimate Race Total Population One Race Asian,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Korean,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,7.6
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,7.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,7.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,7.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,7.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,7.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,7.6
Estimate Race Total Population One Race Some Other Race,0,13,0.0,7.6
Estimate Race Total Population Two Or More Races,10,14,2.0,2.9
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,7.6
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,7.6
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,7.6
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,10,14,2.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,503,116,503,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,493,117,98.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,10,14,2.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,10,14,2.0,2.9
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,7.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,7.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population,503,116,503,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),10,14,2.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,10,14,2.0,2.9
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,493,117,98.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,493,117,98.0,2.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,13,0.0,7.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,7.6
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,13,0.0,7.6
Estimate Total Housing Units,279,56,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",440,104,440,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",226,68,51.4,7.0
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",214,52,48.6,7.0
