Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,584,372,584,(X)
Estimate Sex And Age Total Population Male,238,199,40.8,13.6
Estimate Sex And Age Total Population Female,346,194,59.2,13.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),68.8,36.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,40,52,6.8,7.6
Estimate Sex And Age Total Population 5 To 9 Years,90,93,15.4,10.0
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,6.6
Estimate Sex And Age Total Population 15 To 19 Years,28,42,4.8,9.2
Estimate Sex And Age Total Population 20 To 24 Years,99,100,17.0,10.7
Estimate Sex And Age Total Population 25 To 34 Years,41,53,7.0,7.8
Estimate Sex And Age Total Population 35 To 44 Years,43,57,7.4,8.3
Estimate Sex And Age Total Population 45 To 54 Years,69,62,11.8,9.1
Estimate Sex And Age Total Population 55 To 59 Years,104,116,17.8,17.0
Estimate Sex And Age Total Population 60 To 64 Years,0,13,0.0,6.6
Estimate Sex And Age Total Population 65 To 74 Years,41,50,7.0,11.7
Estimate Sex And Age Total Population 75 To 84 Years,29,47,5.0,9.0
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,6.6
Estimate Sex And Age Total Population Median Age (Years),33.9,34.3,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,130,131,22.3,14.2
Estimate Sex And Age Total Population 16 Years And Over,454,267,77.7,14.2
Estimate Sex And Age Total Population 18 Years And Over,454,267,77.7,14.2
Estimate Sex And Age Total Population 21 Years And Over,426,272,72.9,10.0
Estimate Sex And Age Total Population 62 Years And Over,70,68,12.0,15.8
Estimate Sex And Age Total Population 65 Years And Over,70,68,12.0,15.8
Estimate Sex And Age Total Population 18 Years And Over,454,267,454,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,148,124,32.6,14.5
Estimate Sex And Age Total Population 18 Years And Over Female,306,168,67.4,14.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),48.4,30.6,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,70,68,70,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,0,13,0.0,39.3
Estimate Sex And Age Total Population 65 Years And Over Female,70,68,100.0,39.3
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),-666666666.0,-222222222.0,(X),(X)
Estimate Race Total Population,584,372,584,(X)
Estimate Race Total Population One Race,556,382,95.2,9.2
Estimate Race Total Population Two Or More Races,28,42,4.8,9.2
Estimate Race Total Population One Race,556,382,95.2,9.2
Estimate Race Total Population One Race White,556,382,95.2,9.2
Estimate Race Total Population One Race Black Or African American,0,13,0.0,6.6
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,6.6
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,6.6
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,6.6
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,6.6
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,6.6
Estimate Race Total Population One Race Asian,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Korean,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,6.6
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,6.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,6.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,6.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,6.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,6.6
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,6.6
Estimate Race Total Population One Race Some Other Race,0,13,0.0,6.6
Estimate Race Total Population Two Or More Races,28,42,4.8,9.2
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,6.6
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,6.6
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,6.6
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,6.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,584,372,584,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,584,372,100.0,6.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,28,42,4.8,9.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,28,42,4.8,9.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,6.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,6.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,28,42,4.8,9.2
Estimate Hispanic Or Latino And Race Total Population,584,372,584,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),28,42,4.8,9.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,28,42,4.8,9.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,556,382,95.2,9.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,556,382,95.2,9.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,13,0.0,6.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,6.6
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,13,0.0,6.6
Estimate Total Housing Units,250,122,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",454,267,454,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",148,124,32.6,14.5
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",306,168,67.4,14.5
