Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,767,339,767,(X)
Estimate Sex And Age Total Population Male,402,145,52.4,13.3
Estimate Sex And Age Total Population Female,365,232,47.6,13.3
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),110.1,63.5,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 5 To 9 Years,88,50,11.5,7.2
Estimate Sex And Age Total Population 10 To 14 Years,40,43,5.2,5.6
Estimate Sex And Age Total Population 15 To 19 Years,120,84,15.6,6.4
Estimate Sex And Age Total Population 20 To 24 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 25 To 34 Years,54,60,7.0,6.3
Estimate Sex And Age Total Population 35 To 44 Years,237,169,30.9,11.6
Estimate Sex And Age Total Population 45 To 54 Years,90,53,11.7,7.5
Estimate Sex And Age Total Population 55 To 59 Years,100,73,13.0,10.1
Estimate Sex And Age Total Population 60 To 64 Years,10,21,1.3,2.8
Estimate Sex And Age Total Population 65 To 74 Years,28,37,3.7,5.2
Estimate Sex And Age Total Population 75 To 84 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,5.1
Estimate Sex And Age Total Population Median Age (Years),38.8,2.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,245,112,31.9,6.1
Estimate Sex And Age Total Population 16 Years And Over,566,254,73.8,7.7
Estimate Sex And Age Total Population 18 Years And Over,522,241,68.1,6.1
Estimate Sex And Age Total Population 21 Years And Over,519,242,67.7,6.4
Estimate Sex And Age Total Population 62 Years And Over,38,52,5.0,7.1
Estimate Sex And Age Total Population 65 Years And Over,28,37,3.7,5.2
Estimate Sex And Age Total Population 18 Years And Over,522,241,522,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,237,90,45.4,8.5
Estimate Sex And Age Total Population 18 Years And Over Female,285,161,54.6,8.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),83.2,29.7,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,28,37,28,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,9,16,32.1,30.2
Estimate Sex And Age Total Population 65 Years And Over Female,19,25,67.9,30.2
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),47.4,63.8,(X),(X)
Estimate Race Total Population,767,339,767,(X)
Estimate Race Total Population One Race,621,214,81.0,22.1
Estimate Race Total Population Two Or More Races,146,209,19.0,22.1
Estimate Race Total Population One Race,621,214,81.0,22.1
Estimate Race Total Population One Race White,312,137,40.7,19.2
Estimate Race Total Population One Race Black Or African American,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race Asian,309,194,40.3,22.4
Estimate Race Total Population One Race Asian Asian Indian,192,158,25.0,19.7
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,5.1
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,5.1
Estimate Race Total Population One Race Asian Japanese,117,144,15.3,18.4
Estimate Race Total Population One Race Asian Korean,0,13,0.0,5.1
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,5.1
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,5.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,5.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,5.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,5.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,5.1
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,5.1
Estimate Race Total Population One Race Some Other Race,0,13,0.0,5.1
Estimate Race Total Population Two Or More Races,146,209,19.0,22.1
Estimate Race Total Population Two Or More Races White And Black Or African American,146,209,19.0,22.1
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,5.1
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,5.1
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,5.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,767,339,767,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,458,287,59.7,22.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,146,209,19.0,22.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,5.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,309,194,40.3,22.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,5.1
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population,767,339,767,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),9,29,1.2,4.2
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,9,29,1.2,4.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,758,346,98.8,4.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,308,140,40.2,19.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,309,194,40.3,22.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,5.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,141,209,18.4,22.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,5.1
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",141,209,18.4,22.3
Estimate Total Housing Units,228,87,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",364,221,364,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",149,72,40.9,9.3
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",215,154,59.1,9.3
