Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,47,43,47,(X)
Estimate Sex And Age Total Population Male,35,33,74.5,25.1
Estimate Sex And Age Total Population Female,12,16,25.5,25.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),291.7,664.6,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 5 To 9 Years,9,17,19.1,26.6
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 15 To 19 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 20 To 24 Years,2,4,4.3,10.9
Estimate Sex And Age Total Population 25 To 34 Years,24,29,51.1,49.1
Estimate Sex And Age Total Population 35 To 44 Years,5,7,10.6,12.4
Estimate Sex And Age Total Population 45 To 54 Years,5,8,10.6,13.5
Estimate Sex And Age Total Population 55 To 59 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 60 To 64 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 65 To 74 Years,2,3,4.3,7.7
Estimate Sex And Age Total Population 75 To 84 Years,0,13,0.0,48.0
Estimate Sex And Age Total Population 85 Years And Over,0,13,0.0,48.0
Estimate Sex And Age Total Population Median Age (Years),30.6,0.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,9,17,19.1,26.6
Estimate Sex And Age Total Population 16 Years And Over,38,33,80.9,26.6
Estimate Sex And Age Total Population 18 Years And Over,38,33,80.9,26.6
Estimate Sex And Age Total Population 21 Years And Over,36,33,76.6,26.9
Estimate Sex And Age Total Population 62 Years And Over,2,3,4.3,7.7
Estimate Sex And Age Total Population 65 Years And Over,2,3,4.3,7.7
Estimate Sex And Age Total Population 18 Years And Over,38,33,38,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,31,30,81.6,20.5
Estimate Sex And Age Total Population 18 Years And Over Female,7,8,18.4,20.5
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),442.9,1189.8,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,2,3,2,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,0,13,0.0,100.0
Estimate Sex And Age Total Population 65 Years And Over Female,2,3,100.0,100.0
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),-666666666.0,-222222222.0,(X),(X)
Estimate Race Total Population,47,43,47,(X)
Estimate Race Total Population One Race,47,43,100.0,48.0
Estimate Race Total Population Two Or More Races,0,13,0.0,48.0
Estimate Race Total Population One Race,47,43,100.0,48.0
Estimate Race Total Population One Race White,47,43,100.0,48.0
Estimate Race Total Population One Race Black Or African American,0,13,0.0,48.0
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,48.0
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,48.0
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,48.0
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,48.0
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,48.0
Estimate Race Total Population One Race Asian,0,13,0.0,48.0
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,48.0
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,48.0
