Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,2040,235,2040,(X)
Estimate Sex And Age Total Population Male,1048,134,51.4,3.6
Estimate Sex And Age Total Population Female,992,141,48.6,3.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),105.6,15.1,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,123,53,6.0,2.7
Estimate Sex And Age Total Population 5 To 9 Years,117,44,5.7,2.0
Estimate Sex And Age Total Population 10 To 14 Years,47,26,2.3,1.3
Estimate Sex And Age Total Population 15 To 19 Years,74,42,3.6,2.0
Estimate Sex And Age Total Population 20 To 24 Years,81,78,4.0,3.9
Estimate Sex And Age Total Population 25 To 34 Years,256,68,12.5,3.6
Estimate Sex And Age Total Population 35 To 44 Years,210,69,10.3,3.4
Estimate Sex And Age Total Population 45 To 54 Years,234,93,11.5,4.7
Estimate Sex And Age Total Population 55 To 59 Years,120,49,5.9,2.5
Estimate Sex And Age Total Population 60 To 64 Years,299,144,14.7,6.0
Estimate Sex And Age Total Population 65 To 74 Years,293,84,14.4,3.9
Estimate Sex And Age Total Population 75 To 84 Years,139,86,6.8,3.8
Estimate Sex And Age Total Population 85 Years And Over,47,44,2.3,2.2
Estimate Sex And Age Total Population Median Age (Years),50.6,7.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,333,69,16.3,3.3
Estimate Sex And Age Total Population 16 Years And Over,1734,230,85.0,3.2
Estimate Sex And Age Total Population 18 Years And Over,1707,221,83.7,3.3
Estimate Sex And Age Total Population 21 Years And Over,1673,219,82.0,3.4
Estimate Sex And Age Total Population 62 Years And Over,697,212,34.2,7.9
Estimate Sex And Age Total Population 65 Years And Over,479,117,23.5,4.5
Estimate Sex And Age Total Population 18 Years And Over,1707,221,1707,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,892,127,52.3,2.3
Estimate Sex And Age Total Population 18 Years And Over Female,815,108,47.7,2.3
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),109.4,10.1,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,479,117,479,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,251,69,52.4,11.5
Estimate Sex And Age Total Population 65 Years And Over Female,228,89,47.6,11.5
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),110.1,51.5,(X),(X)
Estimate Race Total Population,2040,235,2040,(X)
Estimate Race Total Population One Race,1988,226,97.5,2.3
Estimate Race Total Population Two Or More Races,52,48,2.5,2.3
Estimate Race Total Population One Race,1988,226,97.5,2.3
Estimate Race Total Population One Race White,1916,229,93.9,3.2
Estimate Race Total Population One Race Black Or African American,26,31,1.3,1.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,1.9
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,1.9
Estimate Race Total Population One Race Asian,19,27,0.9,1.3
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,1.9
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,1.9
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,1.9
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,1.9
Estimate Race Total Population One Race Asian Korean,0,13,0.0,1.9
