Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,1720,452,1720,(X)
Estimate Sex And Age Total Population Male,877,293,51.0,8.1
Estimate Sex And Age Total Population Female,843,232,49.0,8.1
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),104.0,33.3,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,181,107,10.5,5.4
Estimate Sex And Age Total Population 5 To 9 Years,104,93,6.0,5.0
Estimate Sex And Age Total Population 10 To 14 Years,77,71,4.5,4.0
Estimate Sex And Age Total Population 15 To 19 Years,78,61,4.5,3.1
Estimate Sex And Age Total Population 20 To 24 Years,82,76,4.8,4.1
Estimate Sex And Age Total Population 25 To 34 Years,237,176,13.8,9.2
Estimate Sex And Age Total Population 35 To 44 Years,288,157,16.7,8.5
Estimate Sex And Age Total Population 45 To 54 Years,192,112,11.2,6.0
Estimate Sex And Age Total Population 55 To 59 Years,93,89,5.4,4.7
Estimate Sex And Age Total Population 60 To 64 Years,93,52,5.4,3.1
Estimate Sex And Age Total Population 65 To 74 Years,131,84,7.6,5.2
Estimate Sex And Age Total Population 75 To 84 Years,47,57,2.7,3.5
Estimate Sex And Age Total Population 85 Years And Over,117,163,6.8,8.9
Estimate Sex And Age Total Population Median Age (Years),36.5,5.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,412,175,24.0,7.2
Estimate Sex And Age Total Population 16 Years And Over,1347,364,78.3,7.1
Estimate Sex And Age Total Population 18 Years And Over,1308,349,76.0,7.2
Estimate Sex And Age Total Population 21 Years And Over,1266,333,73.6,6.7
Estimate Sex And Age Total Population 62 Years And Over,352,205,20.5,11.9
Estimate Sex And Age Total Population 65 Years And Over,295,192,17.2,10.6
Estimate Sex And Age Total Population 18 Years And Over,1308,349,1308,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,672,231,51.4,8.2
Estimate Sex And Age Total Population 18 Years And Over Female,636,174,48.6,8.2
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),105.7,34.3,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,295,192,295,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,165,172,55.9,28.6
Estimate Sex And Age Total Population 65 Years And Over Female,130,68,44.1,28.6
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),126.9,146.4,(X),(X)
Estimate Race Total Population,1720,452,1720,(X)
Estimate Race Total Population One Race,1695,456,98.5,2.6
Estimate Race Total Population Two Or More Races,25,44,1.5,2.6
Estimate Race Total Population One Race,1695,456,98.5,2.6
Estimate Race Total Population One Race White,1666,465,96.9,3.3
Estimate Race Total Population One Race Black Or African American,0,13,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,2.3
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,2.3
Estimate Race Total Population One Race Asian,20,31,1.2,1.9
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,2.3
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,2.3
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,2.3
Estimate Race Total Population One Race Asian Japanese,20,31,1.2,1.9
Estimate Race Total Population One Race Asian Korean,0,13,0.0,2.3
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,2.3
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,2.3
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,2.3
Estimate Race Total Population One Race Some Other Race,9,14,0.5,0.8
Estimate Race Total Population Two Or More Races,25,44,1.5,2.6
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,2.3
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,2.3
Estimate Race Total Population Two Or More Races White And Asian,25,44,1.5,2.6
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,2.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,1720,452,1720,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,1691,461,98.3,2.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,13,0.0,2.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,2.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,45,51,2.6,3.2
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,2.3
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,9,14,0.5,0.8
Estimate Hispanic Or Latino And Race Total Population,1720,452,1720,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,1720,452,100.0,2.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,1666,465,96.9,3.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,20,31,1.2,1.9
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,2.3
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,9,14,0.5,0.8
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,25,44,1.5,2.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,2.3
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",25,44,1.5,2.6
