Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,949,200,949,(X)
Estimate Sex And Age Total Population Male,488,121,51.4,4.6
Estimate Sex And Age Total Population Female,461,98,48.6,4.6
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),105.9,19.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,72,54,7.6,4.7
Estimate Sex And Age Total Population 5 To 9 Years,50,35,5.3,3.0
Estimate Sex And Age Total Population 10 To 14 Years,25,16,2.6,1.7
Estimate Sex And Age Total Population 15 To 19 Years,33,17,3.5,1.7
Estimate Sex And Age Total Population 20 To 24 Years,75,58,7.9,5.6
Estimate Sex And Age Total Population 25 To 34 Years,101,37,10.6,3.9
Estimate Sex And Age Total Population 35 To 44 Years,171,86,18.0,6.2
Estimate Sex And Age Total Population 45 To 54 Years,106,29,11.2,3.1
Estimate Sex And Age Total Population 55 To 59 Years,92,21,9.7,2.7
Estimate Sex And Age Total Population 60 To 64 Years,75,21,7.9,2.4
Estimate Sex And Age Total Population 65 To 74 Years,123,25,13.0,3.5
Estimate Sex And Age Total Population 75 To 84 Years,20,11,2.1,1.2
Estimate Sex And Age Total Population 85 Years And Over,6,5,0.6,0.5
Estimate Sex And Age Total Population Median Age (Years),42.2,3.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,172,86,18.1,6.2
Estimate Sex And Age Total Population 16 Years And Over,794,141,83.7,6.2
Estimate Sex And Age Total Population 18 Years And Over,777,138,81.9,6.2
Estimate Sex And Age Total Population 21 Years And Over,769,137,81.0,6.2
Estimate Sex And Age Total Population 62 Years And Over,199,34,21.0,5.0
Estimate Sex And Age Total Population 65 Years And Over,149,27,15.7,4.0
Estimate Sex And Age Total Population 18 Years And Over,777,138,777,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,397,86,51.1,4.8
Estimate Sex And Age Total Population 18 Years And Over Female,380,70,48.9,4.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),104.5,20.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,149,27,149,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,66,15,44.3,8.4
Estimate Sex And Age Total Population 65 Years And Over Female,83,22,55.7,8.4
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),79.5,27.8,(X),(X)
Estimate Race Total Population,949,200,949,(X)
Estimate Race Total Population One Race,789,128,83.1,12.1
Estimate Race Total Population Two Or More Races,160,139,16.9,12.1
Estimate Race Total Population One Race,789,128,83.1,12.1
