Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,764,218,764,(X)
Estimate Sex And Age Total Population Male,305,106,39.9,10.2
Estimate Sex And Age Total Population Female,459,162,60.1,10.2
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),66.4,28.4,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 15 To 19 Years,28,49,3.7,6.2
Estimate Sex And Age Total Population 20 To 24 Years,36,57,4.7,7.2
Estimate Sex And Age Total Population 25 To 34 Years,52,50,6.8,6.4
Estimate Sex And Age Total Population 35 To 44 Years,0,13,0.0,5.1
Estimate Sex And Age Total Population 45 To 54 Years,59,70,7.7,8.7
Estimate Sex And Age Total Population 55 To 59 Years,108,73,14.1,9.9
Estimate Sex And Age Total Population 60 To 64 Years,85,81,11.1,10.8
Estimate Sex And Age Total Population 65 To 74 Years,131,70,17.1,8.6
Estimate Sex And Age Total Population 75 To 84 Years,180,135,23.6,16.9
Estimate Sex And Age Total Population 85 Years And Over,85,68,11.1,7.8
Estimate Sex And Age Total Population Median Age (Years),66.6,13.2,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,28,49,3.7,6.2
Estimate Sex And Age Total Population 16 Years And Over,764,218,100.0,5.1
Estimate Sex And Age Total Population 18 Years And Over,736,204,96.3,6.2
Estimate Sex And Age Total Population 21 Years And Over,736,204,96.3,6.2
Estimate Sex And Age Total Population 62 Years And Over,415,190,54.3,20.6
Estimate Sex And Age Total Population 65 Years And Over,396,188,51.8,20.7
Estimate Sex And Age Total Population 18 Years And Over,736,204,736,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,305,106,41.4,9.0
Estimate Sex And Age Total Population 18 Years And Over Female,431,137,58.6,9.0
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),70.8,26.6,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,396,188,396,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,153,75,38.6,7.1
Estimate Sex And Age Total Population 65 Years And Over Female,243,121,61.4,7.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),63.0,18.7,(X),(X)
Estimate Race Total Population,764,218,764,(X)
Estimate Race Total Population One Race,764,218,100.0,5.1
Estimate Race Total Population Two Or More Races,0,13,0.0,5.1
Estimate Race Total Population One Race,764,218,100.0,5.1
Estimate Race Total Population One Race White,759,221,99.3,1.3
Estimate Race Total Population One Race Black Or African American,5,9,0.7,1.3
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,5.1
Estimate Race Total Population One Race Asian,0,13,0.0,5.1
