Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,101,56,101,(X)
Estimate Sex And Age Total Population Male,54,30,53.5,8.8
Estimate Sex And Age Total Population Female,47,28,46.5,8.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),114.9,43.3,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,0,13,0.0,31.5
Estimate Sex And Age Total Population 5 To 9 Years,0,13,0.0,31.5
Estimate Sex And Age Total Population 10 To 14 Years,18,25,17.8,17.6
Estimate Sex And Age Total Population 15 To 19 Years,6,7,5.9,7.0
Estimate Sex And Age Total Population 20 To 24 Years,7,7,6.9,7.8
Estimate Sex And Age Total Population 25 To 34 Years,6,9,5.9,9.8
Estimate Sex And Age Total Population 35 To 44 Years,6,7,5.9,6.6
Estimate Sex And Age Total Population 45 To 54 Years,29,27,28.7,15.9
Estimate Sex And Age Total Population 55 To 59 Years,3,5,3.0,5.2
Estimate Sex And Age Total Population 60 To 64 Years,3,5,3.0,5.2
Estimate Sex And Age Total Population 65 To 74 Years,16,17,15.8,17.8
Estimate Sex And Age Total Population 75 To 84 Years,3,5,3.0,5.8
Estimate Sex And Age Total Population 85 Years And Over,4,6,4.0,6.0
Estimate Sex And Age Total Population Median Age (Years),49.2,9.4,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,21,25,20.8,17.7
Estimate Sex And Age Total Population 16 Years And Over,83,38,82.2,17.6
Estimate Sex And Age Total Population 18 Years And Over,80,37,79.2,17.7
Estimate Sex And Age Total Population 21 Years And Over,77,35,76.2,16.1
Estimate Sex And Age Total Population 62 Years And Over,23,20,22.8,22.6
Estimate Sex And Age Total Population 65 Years And Over,23,20,22.8,22.6
Estimate Sex And Age Total Population 18 Years And Over,80,37,80,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,51,30,63.8,14.8
Estimate Sex And Age Total Population 18 Years And Over Female,29,15,36.3,14.8
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),175.9,125.3,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,23,20,23,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,11,10,47.8,20.1
Estimate Sex And Age Total Population 65 Years And Over Female,12,12,52.2,20.1
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),91.7,93.1,(X),(X)
Estimate Race Total Population,101,56,101,(X)
Estimate Race Total Population One Race,101,56,100.0,31.5
Estimate Race Total Population Two Or More Races,0,13,0.0,31.5
Estimate Race Total Population One Race,101,56,100.0,31.5
Estimate Race Total Population One Race White,86,39,85.1,18.4
Estimate Race Total Population One Race Black Or African American,0,13,0.0,31.5
Estimate Race Total Population One Race American Indian And Alaska Native,0,13,0.0,31.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,13,0.0,31.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,13,0.0,31.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,13,0.0,31.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,13,0.0,31.5
Estimate Race Total Population One Race Asian,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Asian Indian,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Chinese,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Filipino,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Japanese,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Korean,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Vietnamese,0,13,0.0,31.5
Estimate Race Total Population One Race Asian Other Asian,0,13,0.0,31.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,13,0.0,31.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,13,0.0,31.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,13,0.0,31.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,13,0.0,31.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,13,0.0,31.5
Estimate Race Total Population One Race Some Other Race,15,24,14.9,18.4
Estimate Race Total Population Two Or More Races,0,13,0.0,31.5
Estimate Race Total Population Two Or More Races White And Black Or African American,0,13,0.0,31.5
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,13,0.0,31.5
Estimate Race Total Population Two Or More Races White And Asian,0,13,0.0,31.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,13,0.0,31.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,101,56,101,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,86,39,85.1,18.4
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,0,13,0.0,31.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,13,0.0,31.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,0,13,0.0,31.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,13,0.0,31.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,15,24,14.9,18.4
Estimate Hispanic Or Latino And Race Total Population,101,56,101,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),15,24,14.9,18.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,15,24,14.9,18.4
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,86,39,85.1,18.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,86,39,85.1,18.4
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,13,0.0,31.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,13,0.0,31.5
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,13,0.0,31.5
Estimate Total Housing Units,86,26,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",80,37,80,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",51,30,63.8,14.8
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",29,15,36.3,14.8
